,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,17.2,- - -,78.0,19.0,3.0,0.0,10.0,9.0,1.0,4.0,0.0,1.0,25.0,0.26,0.308,0.342,0.287,12.74,2.04,6.25,0.51,32.1,5.1,26.9,- - -,1.3,0.383,62.0,1.91,2.53
1,Total,vs R,24.0,- - -,111.0,32.0,10.0,0.0,18.0,17.0,5.0,11.0,4.0,0.0,29.0,0.32,0.387,0.57,0.394,10.88,4.13,2.64,1.88,26.1,9.9,16.2,- - -,1.79,0.409,69.4,4.82,4.29
