,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,29.2,- - -,143.0,33.0,12.0,1.0,17.0,16.0,3.0,22.0,3.0,3.0,22.0,0.28,0.408,0.483,0.378,6.67,6.67,1.0,0.91,15.4,15.4,0.0,- - -,1.85,0.323,76.2,5.52,6.52
1,Total,vs R,38.1,- - -,164.0,43.0,7.0,1.0,29.0,29.0,8.0,9.0,0.0,2.0,32.0,0.281,0.338,0.51,0.359,7.51,2.11,3.56,1.88,19.5,5.5,14.0,- - -,1.36,0.31,58.4,5.06,4.28
