,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,76.1,- - -,305.0,65.0,16.0,0.0,29.0,27.0,14.0,17.0,1.0,1.0,115.0,0.227,0.273,0.43,0.299,13.56,2.0,6.76,1.65,37.7,5.6,32.1,- - -,1.07,0.323,85.2,3.23,2.62
1,Total,vs R,101.0,- - -,397.0,74.0,13.0,0.0,31.0,30.0,10.0,29.0,1.0,3.0,113.0,0.203,0.268,0.327,0.26,10.07,2.58,3.9,0.89,28.5,7.3,21.2,- - -,1.02,0.265,81.5,3.16,3.55
