,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,103.1,- - -,445.0,82.0,16.0,2.0,41.0,37.0,10.0,64.0,1.0,2.0,106.0,0.216,0.336,0.357,0.312,9.23,5.57,1.66,0.87,23.8,14.4,9.4,- - -,1.41,0.274,79.9,4.19,4.4
1,Total,vs R,124.1,- - -,537.0,108.0,24.0,1.0,56.0,51.0,11.0,64.0,10.0,4.0,129.0,0.23,0.332,0.361,0.306,9.34,4.63,2.02,0.8,24.0,11.9,12.1,- - -,1.38,0.295,74.7,3.79,4.15
