,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,202.2,- - -,858.0,194.0,30.0,6.0,96.0,95.0,23.0,69.0,23.0,1.0,196.0,0.246,0.311,0.395,0.298,8.7,3.06,2.84,1.02,22.8,8.0,14.8,- - -,1.3,0.301,72.5,3.69,3.77
1,Total,vs R,284.1,- - -,1178.0,248.0,65.0,4.0,127.0,116.0,33.0,80.0,8.0,8.0,275.0,0.228,0.29,0.397,0.295,8.7,2.53,3.44,1.04,23.3,6.8,16.6,- - -,1.15,0.275,72.1,3.61,4.03
