,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,51.0,4.76,217.0,43.0,10.0,0.0,27.0,27.0,8.0,25.0,0.0,0.0,47.0,0.224,0.313,0.405,0.312,8.29,4.41,1.88,1.41,21.7,11.5,10.1,0.224,1.33,0.256,72.2,4.82,5.22
1,Total,Away,62.1,3.75,264.0,59.0,15.0,1.0,27.0,26.0,8.0,24.0,2.0,2.0,60.0,0.248,0.322,0.422,0.319,8.66,3.47,2.5,1.16,22.7,9.1,13.6,0.248,1.33,0.3,78.6,4.15,4.89
