,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,13.0,- - -,53.0,11.0,4.0,0.0,8.0,8.0,1.0,3.0,0.0,1.0,12.0,0.225,0.283,0.367,0.284,8.31,2.08,4.0,0.69,22.6,5.7,17.0,- - -,1.08,0.278,51.5,3.24,3.76
1,Total,vs R,15.0,- - -,77.0,18.0,4.0,0.0,16.0,16.0,8.0,15.0,0.0,1.0,17.0,0.295,0.442,0.754,0.488,10.2,9.0,1.13,4.8,22.1,19.5,2.6,- - -,2.2,0.278,79.0,11.03,7.18
