,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,4.2,9.64,21.0,4.0,1.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,10.0,0.222,0.333,0.611,0.393,19.29,5.79,3.33,3.86,47.6,14.3,33.3,0.222,1.5,0.333,47.6,6.37,2.93
1,Total,Away,11.0,4.09,41.0,7.0,2.0,1.0,5.0,5.0,1.0,3.0,0.0,0.0,12.0,0.184,0.244,0.368,0.264,9.82,2.45,4.0,0.82,29.3,7.3,21.9,0.184,0.91,0.24,58.1,2.98,3.9
