,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,400.2,- - -,1681.0,357.0,66.0,4.0,176.0,159.0,33.0,150.0,8.0,6.0,361.0,0.234,0.307,0.352,0.292,8.11,3.37,2.41,0.74,21.5,8.9,12.6,- - -,1.27,0.287,72.2,3.55,3.42
1,Total,vs R,344.0,- - -,1442.0,305.0,61.0,1.0,166.0,134.0,29.0,118.0,1.0,12.0,284.0,0.233,0.304,0.353,0.292,7.43,3.09,2.41,0.76,19.7,8.2,11.5,- - -,1.23,0.276,68.2,3.69,4.02
