,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,205.1,- - -,876.0,201.0,42.0,9.0,86.0,79.0,25.0,77.0,4.0,11.0,155.0,0.255,0.332,0.432,0.328,6.79,3.38,2.01,1.1,17.7,8.8,8.9,- - -,1.35,0.29,79.9,4.51,4.64
1,Total,vs R,226.1,- - -,952.0,240.0,38.0,6.0,123.0,115.0,24.0,48.0,2.0,8.0,159.0,0.268,0.313,0.411,0.311,6.32,1.91,3.31,0.95,16.7,5.0,11.7,- - -,1.27,0.303,65.9,3.87,3.88
