,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,21.1,4.22,94.0,15.0,3.0,0.0,13.0,10.0,6.0,14.0,0.0,2.0,19.0,0.192,0.33,0.462,0.34,8.02,5.91,1.36,2.53,20.2,14.9,5.3,0.192,1.36,0.17,79.7,7.28,6.28
1,Total,Away,6.0,4.5,26.0,6.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,0.25,0.308,0.5,0.338,4.5,3.0,1.5,1.5,11.5,7.7,3.9,0.25,1.33,0.25,75.8,5.32,6.42
