,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,109.1,- - -,447.0,85.0,20.0,4.0,48.0,44.0,14.0,40.0,1.0,9.0,133.0,0.214,0.301,0.392,0.303,10.95,3.29,3.33,1.15,29.8,9.0,20.8,- - -,1.14,0.283,75.2,3.7,3.55
1,Total,vs R,225.0,- - -,968.0,195.0,44.0,2.0,108.0,105.0,33.0,120.0,7.0,3.0,233.0,0.231,0.331,0.412,0.325,9.32,4.8,1.94,1.32,24.1,12.4,11.7,- - -,1.4,0.28,77.3,4.59,4.27
