,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,40.1,- - -,175.0,47.0,4.0,0.0,30.0,30.0,6.0,8.0,0.0,4.0,29.0,0.288,0.337,0.431,0.332,6.47,1.79,3.63,1.34,16.6,4.6,12.0,- - -,1.36,0.32,57.3,4.54,4.13
1,Total,vs R,182.2,- - -,790.0,210.0,47.0,4.0,89.0,87.0,23.0,53.0,1.0,4.0,163.0,0.287,0.338,0.459,0.343,8.03,2.61,3.08,1.13,20.6,6.7,13.9,- - -,1.44,0.342,75.8,3.94,3.91
