,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,24.1,- - -,102.0,18.0,4.0,0.0,11.0,9.0,3.0,10.0,0.0,2.0,16.0,0.2,0.294,0.348,0.285,5.92,3.7,1.6,1.11,15.7,9.8,5.9,- - -,1.15,0.211,73.6,4.93,5.42
1,Total,vs R,21.1,- - -,103.0,24.0,4.0,1.0,19.0,18.0,7.0,12.0,0.0,4.0,22.0,0.276,0.388,0.6,0.412,9.28,5.06,1.83,2.95,21.4,11.7,9.7,- - -,1.69,0.293,69.5,7.61,6.06
