,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,111.2,5.48,513.0,136.0,26.0,4.0,71.0,68.0,19.0,50.0,2.0,2.0,103.0,0.295,0.368,0.5,0.369,8.3,4.03,2.06,1.53,20.1,9.8,10.3,0.295,1.67,0.345,72.5,4.91,4.83
1,Total,Away,141.1,3.63,603.0,133.0,29.0,6.0,68.0,57.0,16.0,49.0,1.0,4.0,121.0,0.242,0.309,0.41,0.31,7.71,3.12,2.47,1.02,20.1,8.1,11.9,0.242,1.29,0.283,72.1,4.03,4.52
