,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,103.2,- - -,390.0,65.0,20.0,0.0,28.0,27.0,6.0,17.0,1.0,1.0,128.0,0.175,0.216,0.282,0.219,11.11,1.48,7.53,0.52,32.8,4.4,28.5,- - -,0.79,0.248,73.7,1.92,2.89
1,Total,vs R,216.2,- - -,844.0,162.0,27.0,2.0,77.0,74.0,21.0,41.0,6.0,3.0,252.0,0.203,0.246,0.324,0.247,10.47,1.7,6.15,0.87,29.9,4.9,25.0,- - -,0.94,0.268,73.1,2.66,3.32
