,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,10.0,6.3,47.0,15.0,3.0,1.0,7.0,7.0,2.0,4.0,1.0,0.0,6.0,0.349,0.404,0.605,0.421,5.4,3.6,1.5,1.8,12.8,8.5,4.3,0.349,1.9,0.371,74.1,5.76,5.14
1,Total,Away,9.0,9.0,46.0,16.0,1.0,0.0,9.0,9.0,4.0,2.0,0.0,1.0,8.0,0.372,0.432,0.725,0.48,8.0,2.0,4.0,4.0,17.4,4.4,13.0,0.372,2.0,0.387,74.6,8.16,5.13
