,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,7.2,4.7,34.0,5.0,0.0,0.0,4.0,4.0,2.0,7.0,0.0,0.0,6.0,0.185,0.353,0.407,0.341,7.04,8.22,0.86,2.35,17.7,20.6,-2.9,0.185,1.57,0.158,87.0,7.7,5.85
1,Total,Away,4.0,15.75,24.0,9.0,2.0,1.0,7.0,7.0,3.0,2.0,0.0,1.0,5.0,0.429,0.5,1.1,0.622,11.25,4.5,2.5,6.75,20.8,8.3,12.5,0.429,2.75,0.462,64.1,12.65,5.79
