,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,113.2,- - -,460.0,79.0,17.0,2.0,48.0,44.0,16.0,46.0,6.0,3.0,133.0,0.192,0.282,0.371,0.281,10.53,3.64,2.89,1.27,28.9,10.0,18.9,- - -,1.1,0.241,75.8,3.89,3.54
1,Total,vs R,162.0,- - -,668.0,148.0,18.0,2.0,56.0,50.0,9.0,56.0,2.0,6.0,170.0,0.244,0.317,0.332,0.289,9.44,3.11,3.04,0.5,25.5,8.4,17.1,- - -,1.26,0.326,78.0,2.88,3.24
