,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,2.2,- - -,12.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.273,0.333,0.455,0.338,10.13,3.38,3.0,0.0,25.0,8.3,16.7,- - -,1.5,0.375,100.0,2.03,3.89
1,Total,vs R,3.2,- - -,13.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.083,0.154,0.091,0.121,7.36,2.45,3.0,0.0,23.1,7.7,15.4,- - -,0.55,0.111,50.0,2.34,3.24
