,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,784.0,2.7,3138.0,642.0,138.0,15.0,250.0,235.0,58.0,195.0,17.0,24.0,798.0,0.22,0.277,0.342,0.271,9.16,2.24,4.09,0.67,25.4,6.2,19.2,0.22,1.07,0.283,78.4,2.87,3.25
1,Total,Away,825.1,3.27,3400.0,756.0,143.0,14.0,336.0,300.0,99.0,185.0,14.0,25.0,770.0,0.237,0.286,0.389,0.293,8.4,2.02,4.16,1.08,22.7,5.4,17.2,0.237,1.14,0.283,76.1,3.56,3.55
