,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,42.0,15.0,17.0,4.6,48.0,42.0,0.0,0.0,0.0,0.0,0.0,225.0,982.0,243.0,126.0,115.0,31.0,73.0,3.0,5.0,3.0,0.0,231.0,48.0,737.2749999999999,9.24,2.92,3.16,1.24,23.5,7.4,16.1,0.269,1.4,0.33,70.2,114.0,96.0,3.93
1,2018-08-25,STL,@COL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,2.45,13.5,0.0,1.0,0.0,25.0,0.0,25.0,0.25,1.5,0.333,100.0,0.0,3.0,0.16
2,2018-08-16,STL,WSN,1.0,0.0,1.0,4.91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2,20.0,7.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,4.6,2.45,2.45,1.0,0.0,5.0,5.0,0.0,0.368,2.18,0.389,50.0,125.0,85.0,3.43
3,2018-08-01,STL,COL,1.0,0.0,0.0,6.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2,15.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,37.0,5.749999999999999,10.13,6.75,1.5,0.0,20.0,13.3,6.7,0.385,2.63,0.5,71.4,172.0,78.0,3.16
4,2018-07-21,STL,@CHC,1.0,0.0,1.0,6.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,7.0,3.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,31.0,4.0,4.5,11.25,0.4,0.0,8.7,21.7,-13.0,0.389,3.0,0.438,75.0,172.0,147.0,5.91
5,2018-07-05,STL,@SFG,1.0,1.0,0.0,2.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,77.0,32.0,7.88,0.0,7.0,1.13,26.9,0.0,26.9,0.077,0.25,0.056,0.0,57.0,75.0,3.03
6,2018-06-24,STL,@MIL,1.0,1.0,0.0,3.18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,25.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,55.0,28.500000000000004,14.29,3.18,4.5,1.59,36.0,8.0,28.0,0.217,1.24,0.308,89.3,81.0,82.0,3.33
7,2018-06-13,STL,SDP,1.0,0.0,1.0,6.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,25.0,9.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,42.0,10.875000000000002,6.75,1.69,4.0,0.0,16.0,4.0,12.0,0.375,1.88,0.45,60.0,172.0,55.0,2.22
8,2018-06-02,STL,PIT,1.0,0.0,0.0,1.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,55.0,17.25,7.2,0.0,4.0,1.8,21.1,0.0,21.1,0.211,0.8,0.214,100.0,46.0,103.0,4.16
9,2018-05-22,STL,KCR,1.0,0.0,1.0,3.86,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,7.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,51.0,25.15,10.29,1.29,8.0,2.57,28.6,3.6,25.0,0.259,1.14,0.294,96.2,98.0,125.0,5.01
