,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,175.0,3.5,731.0,162.0,37.0,0.0,71.0,68.0,17.0,50.0,2.0,8.0,130.0,0.241,0.306,0.38,0.298,6.69,2.57,2.6,0.87,17.8,6.8,10.9,0.241,1.21,0.276,75.9,3.93,4.6
1,Total,Away,130.0,4.36,558.0,123.0,24.0,4.0,72.0,63.0,16.0,55.0,5.0,4.0,96.0,0.247,0.329,0.413,0.319,6.65,3.81,1.75,1.11,17.2,9.9,7.3,0.247,1.37,0.277,68.9,4.64,4.64
