,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,40.1,6.02,190.0,54.0,9.0,3.0,27.0,27.0,6.0,19.0,1.0,1.0,35.0,0.318,0.392,0.527,0.386,7.81,4.24,1.84,1.34,18.4,10.0,8.4,0.318,1.81,0.372,71.7,4.84,5.17
1,Total,Away,33.0,4.09,138.0,29.0,3.0,2.0,15.0,15.0,4.0,14.0,1.0,1.0,31.0,0.236,0.319,0.397,0.308,8.45,3.82,2.21,1.09,22.5,10.1,12.3,0.236,1.3,0.284,75.5,4.22,4.2
