,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,57.2,4.99,255.0,60.0,10.0,1.0,35.0,32.0,16.0,23.0,4.0,3.0,70.0,0.262,0.344,0.536,0.369,10.92,3.59,3.04,2.5,27.5,9.0,18.4,0.262,1.44,0.308,80.2,5.69,3.72
1,Total,Away,71.1,4.29,327.0,79.0,13.0,1.0,37.0,34.0,5.0,38.0,4.0,4.0,49.0,0.277,0.373,0.391,0.334,6.18,4.79,1.29,0.63,15.0,11.6,3.4,0.277,1.64,0.32,73.7,4.46,5.43
