,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,139.0,- - -,558.0,130.0,26.0,1.0,52.0,47.0,7.0,25.0,1.0,6.0,109.0,0.247,0.292,0.346,0.281,7.06,1.62,4.36,0.45,19.5,4.5,15.0,- - -,1.12,0.299,72.1,2.88,2.81
1,Total,vs R,182.1,- - -,847.0,235.0,45.0,1.0,110.0,93.0,17.0,81.0,21.0,2.0,83.0,0.308,0.377,0.44,0.349,4.1,4.0,1.02,0.84,9.8,9.6,0.2,- - -,1.73,0.328,70.7,4.79,4.86
