,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,403.1,4.15,1695.0,397.0,66.0,7.0,197.0,186.0,59.0,118.0,15.0,6.0,344.0,0.253,0.309,0.422,0.314,7.68,2.63,2.92,1.32,20.3,7.0,13.3,0.253,1.28,0.289,73.9,4.24,3.98
1,Total,Away,417.2,4.87,1830.0,455.0,81.0,5.0,243.0,226.0,65.0,146.0,13.0,13.0,387.0,0.272,0.338,0.449,0.34,8.34,3.15,2.65,1.4,21.2,8.0,13.2,0.272,1.44,0.32,70.9,4.44,4.08
