,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,919.1,3.95,3901.0,874.0,161.0,13.0,430.0,403.0,116.0,346.0,10.0,8.0,837.0,0.246,0.318,0.404,0.316,8.19,3.39,2.42,1.14,21.5,8.9,12.6,0.246,1.33,0.292,74.9,4.08,3.8
1,Total,Away,870.1,4.08,3765.0,861.0,168.0,24.0,426.0,395.0,84.0,350.0,15.0,14.0,731.0,0.253,0.328,0.397,0.319,7.56,3.62,2.09,0.87,19.4,9.3,10.1,0.253,1.39,0.301,72.2,3.94,4.05
