,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,128.1,- - -,530.0,120.0,21.0,2.0,46.0,40.0,14.0,27.0,2.0,6.0,117.0,0.241,0.289,0.378,0.289,8.21,1.89,4.33,0.98,22.1,5.1,17.0,- - -,1.15,0.29,80.2,3.51,3.81
1,Total,vs R,140.1,- - -,624.0,150.0,28.0,6.0,79.0,71.0,12.0,59.0,14.0,4.0,122.0,0.267,0.344,0.409,0.322,7.82,3.78,2.07,0.77,19.6,9.5,10.1,- - -,1.49,0.323,68.3,3.85,4.24
