,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,67.0,- - -,273.0,70.0,13.0,7.0,34.0,34.0,5.0,13.0,0.0,0.0,57.0,0.269,0.309,0.443,0.323,7.66,1.75,4.38,0.67,20.9,4.8,16.1,- - -,1.24,0.328,64.5,2.97,3.0
1,Total,vs R,167.0,- - -,676.0,164.0,31.0,2.0,81.0,76.0,20.0,31.0,1.0,2.0,120.0,0.255,0.293,0.409,0.304,6.47,1.67,3.87,1.08,17.8,4.6,13.2,- - -,1.17,0.286,68.6,3.84,3.9
