,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,186.0,3.53,770.0,166.0,30.0,2.0,79.0,73.0,16.0,56.0,3.0,13.0,112.0,0.237,0.31,0.363,0.296,5.42,2.71,2.0,0.77,14.6,7.3,7.3,0.237,1.19,0.262,73.4,4.17,4.46
1,Total,Away,157.0,6.42,719.0,194.0,39.0,6.0,125.0,112.0,16.0,62.0,3.0,6.0,97.0,0.298,0.368,0.459,0.358,5.56,3.55,1.56,0.92,13.5,8.6,4.9,0.298,1.63,0.331,57.2,4.53,4.77
