,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,211.1,3.66,911.0,201.0,37.0,0.0,95.0,86.0,17.0,83.0,5.0,14.0,158.0,0.247,0.33,0.361,0.304,6.73,3.53,1.9,0.72,17.3,9.1,8.2,0.247,1.34,0.288,74.0,4.08,4.3
1,Total,Away,208.2,3.32,861.0,174.0,34.0,3.0,81.0,77.0,19.0,79.0,5.0,13.0,159.0,0.226,0.31,0.355,0.293,6.86,3.41,2.01,0.82,18.5,9.2,9.3,0.226,1.21,0.262,77.3,4.13,4.12
