,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,32.0,2.53,127.0,22.0,2.0,0.0,11.0,9.0,1.0,15.0,0.0,1.0,17.0,0.198,0.299,0.245,0.254,4.78,4.22,1.13,0.28,13.4,11.8,1.6,0.198,1.16,0.226,73.8,4.0,4.73
1,Total,Away,19.1,6.98,90.0,24.0,2.0,0.0,15.0,15.0,6.0,10.0,0.0,1.0,13.0,0.304,0.389,0.564,0.404,6.05,4.66,1.3,2.79,14.4,11.1,3.3,0.304,1.76,0.3,75.2,7.56,5.66
