,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,474.0,- - -,2171.0,485.0,99.0,19.0,242.0,224.0,58.0,279.0,13.0,18.0,379.0,0.259,0.362,0.43,0.346,7.2,5.3,1.36,1.1,17.5,12.9,4.6,- - -,1.61,0.297,77.1,4.99,5.05
1,Total,vs R,637.2,- - -,2564.0,544.0,100.0,13.0,231.0,215.0,41.0,161.0,5.0,32.0,678.0,0.229,0.291,0.34,0.279,9.57,2.27,4.21,0.58,26.4,6.3,20.2,- - -,1.11,0.305,74.5,2.73,3.09
