,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,40.0,- - -,173.0,36.0,7.0,1.0,25.0,25.0,6.0,17.0,0.0,2.0,28.0,0.234,0.32,0.414,0.319,6.3,3.83,1.65,1.35,16.2,9.8,6.3,- - -,1.33,0.25,64.4,5.11,5.34
1,Total,vs R,47.2,- - -,200.0,44.0,12.0,2.0,23.0,20.0,4.0,13.0,1.0,0.0,45.0,0.235,0.286,0.389,0.289,8.5,2.45,3.46,0.76,22.5,6.5,16.0,- - -,1.2,0.29,66.2,3.16,3.8
