,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,6.2,- - -,30.0,7.0,3.0,0.0,6.0,4.0,0.0,3.0,0.0,1.0,5.0,0.269,0.367,0.385,0.334,6.75,4.05,1.67,0.0,16.7,10.0,6.7,- - -,1.5,0.333,45.5,3.46,5.0
1,Total,vs R,12.1,- - -,60.0,19.0,4.0,0.0,15.0,15.0,4.0,4.0,0.0,0.0,3.0,0.339,0.383,0.625,0.422,2.19,2.92,0.75,2.92,5.0,6.7,-1.7,- - -,1.86,0.306,46.0,7.86,7.3
