,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,79.2,- - -,363.0,93.0,18.0,2.0,37.0,35.0,9.0,40.0,4.0,2.0,106.0,0.29,0.374,0.445,0.355,11.97,4.52,2.65,1.02,29.2,11.0,18.2,- - -,1.67,0.408,80.1,3.54,3.37
1,Total,vs R,115.0,- - -,479.0,98.0,16.0,1.0,57.0,47.0,9.0,45.0,1.0,4.0,103.0,0.228,0.308,0.337,0.286,8.06,3.52,2.29,0.7,21.5,9.4,12.1,- - -,1.24,0.28,67.0,3.65,4.3
