,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,27.0,7.67,123.0,30.0,7.0,0.0,23.0,23.0,7.0,13.0,0.0,0.0,23.0,0.273,0.35,0.527,0.373,7.67,4.33,1.77,2.33,18.7,10.6,8.1,0.273,1.59,0.288,60.2,6.27,5.06
1,Total,Away,24.0,5.63,108.0,24.0,2.0,1.0,15.0,15.0,7.0,13.0,1.0,1.0,17.0,0.255,0.352,0.521,0.37,6.38,4.88,1.31,2.63,15.7,12.0,3.7,0.255,1.54,0.243,81.6,7.27,5.98
