,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,42.2,2.95,181.0,35.0,3.0,0.0,14.0,14.0,7.0,22.0,2.0,0.0,65.0,0.22,0.315,0.371,0.299,13.71,4.64,2.95,1.48,35.9,12.2,23.8,0.22,1.34,0.322,91.1,3.79,3.36
1,Total,Away,31.2,3.98,127.0,26.0,8.0,1.0,15.0,14.0,5.0,11.0,1.0,0.0,30.0,0.224,0.291,0.443,0.31,8.53,3.13,2.73,1.42,23.6,8.7,15.0,0.224,1.17,0.259,73.3,4.36,4.8
