,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,179.0,3.07,758.0,155.0,27.0,4.0,67.0,61.0,13.0,80.0,9.0,6.0,150.0,0.231,0.321,0.345,0.293,7.54,4.02,1.88,0.65,19.8,10.6,9.2,0.231,1.31,0.279,78.1,3.84,3.85
1,Total,Away,158.1,2.9,679.0,164.0,26.0,1.0,56.0,51.0,12.0,62.0,10.0,5.0,157.0,0.268,0.343,0.377,0.314,8.92,3.52,2.53,0.68,23.1,9.1,14.0,0.268,1.43,0.343,81.7,3.41,3.31
