,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,10.0,- - -,33.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.097,0.156,0.1,0.126,5.4,0.9,6.0,0.0,18.2,3.0,15.1,- - -,0.4,0.12,100.0,2.56,3.72
1,Total,vs R,13.0,- - -,61.0,14.0,2.0,0.0,8.0,8.0,2.0,8.0,1.0,1.0,18.0,0.269,0.377,0.431,0.348,12.46,5.54,2.25,1.38,29.5,13.1,16.4,- - -,1.69,0.375,74.3,4.47,3.61
