,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,73.2,3.05,300.0,51.0,12.0,0.0,26.0,25.0,7.0,31.0,4.0,2.0,81.0,0.191,0.281,0.317,0.262,9.9,3.79,2.61,0.86,27.0,10.3,16.7,0.191,1.11,0.246,78.2,3.53,3.88
1,Total,Away,67.2,4.39,292.0,63.0,12.0,1.0,34.0,33.0,11.0,27.0,3.0,2.0,72.0,0.24,0.315,0.426,0.314,9.58,3.59,2.67,1.46,24.7,9.3,15.4,0.24,1.33,0.289,75.7,4.42,4.26
