,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,12.2,6.39,55.0,13.0,3.0,0.0,9.0,9.0,0.0,4.0,0.0,3.0,17.0,0.271,0.37,0.348,0.323,12.08,2.84,4.25,0.0,30.9,7.3,23.6,0.271,1.34,0.419,55.0,2.13,2.78
1,Total,Away,10.2,3.38,40.0,7.0,1.0,0.0,4.0,4.0,3.0,5.0,0.0,0.0,9.0,0.2,0.3,0.486,0.335,7.59,4.22,1.8,2.53,22.5,12.5,10.0,0.2,1.13,0.174,100.0,6.53,4.43
