,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,212.0,- - -,939.0,224.0,35.0,6.0,124.0,120.0,26.0,81.0,1.0,14.0,171.0,0.265,0.342,0.419,0.332,7.26,3.44,2.11,1.1,18.2,8.6,9.6,- - -,1.44,0.306,69.0,4.44,4.73
1,Total,vs R,660.0,- - -,2871.0,646.0,148.0,11.0,348.0,320.0,84.0,284.0,11.0,19.0,616.0,0.252,0.332,0.421,0.327,8.4,3.87,2.17,1.15,21.5,9.9,11.6,- - -,1.41,0.301,72.3,4.29,4.6
