,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,37.1,- - -,170.0,50.0,10.0,2.0,18.0,15.0,4.0,12.0,3.0,2.0,20.0,0.321,0.379,0.49,0.37,4.82,2.89,1.67,0.96,11.8,7.1,4.7,- - -,1.66,0.349,78.8,4.57,4.69
1,Total,vs R,41.1,- - -,196.0,58.0,14.0,1.0,38.0,33.0,5.0,11.0,2.0,3.0,29.0,0.319,0.371,0.5,0.371,6.31,2.4,2.64,1.09,14.8,5.6,9.2,- - -,1.67,0.358,52.3,4.32,4.82
