,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,185.1,2.09,742.0,106.0,18.0,0.0,53.0,43.0,11.0,82.0,1.0,9.0,304.0,0.163,0.267,0.243,0.238,14.76,3.98,3.71,0.53,41.0,11.1,29.9,0.163,1.01,0.283,79.3,2.11,2.15
1,Total,Away,183.2,2.45,749.0,109.0,19.0,1.0,52.0,50.0,13.0,82.0,3.0,15.0,296.0,0.167,0.277,0.262,0.248,14.5,4.02,3.61,0.64,39.5,11.0,28.6,0.167,1.04,0.28,82.0,2.42,2.51
