"Michael Kopech",9000,CHW,SP,DET,23.9568,2.8428,13.8
"Jhoulys Chacin",8000,MIL,SP,CHC,20.81898,2.84115,12.09
"Jordan Zimmermann",7300,DET,SP,CHW,24.92041,3.62255,13.67
"Framber Valdez",7100,HOU,SP,MIN,23.69472,3.58176,13.12
"Shohei Ohtani",5400,LAA,OF,TEX,13.61,13.61,13.61
"Jake Odorizzi",6400,MIN,SP,HOU,24.29196,5.082,14.52
"Jose Quintana",7700,CHC,SP,MIL,25.64016,9.40374,17.61
"Andrew Suarez",6900,SFG,SP,COL,15.73854,1.64116,9.22
"Mike Leake",6200,SEA,SP,BAL,23.736,3.1602,13.8
"Andrew Cashner",5000,BAL,SP,SEA,22.42982,0.012230000000001,12.23
"Luis Severino",11900,NYY,SP,OAK,33.40656,6.81264,20.52
"Mike Fiers",7500,OAK,SP,NYY,23.424,8.53512,14.64
"Antonio Senzatela",5300,COL,SP,SFG,18.20728,5.80888,11.48
"Jaime Barria",6000,LAA,SP,TEX,20.30767,4.07916,12.59
"Bartolo Colon",5000,TEX,SP,LAA,16.8918,1.4194,9.4
"Homer Bailey",4800,CIN,SP,PIT,17.80733,0.69192,9.61
"Tanner Roark",7800,WAS,SP,STL,25.18072,11.25133,17.39
"Jameson Taillon",9900,PIT,SP,CIN,20.97784,2.7508,11.96
"Corey Kluber",10300,CLE,SP,KCR,30.71644,15.7123,22.13
"Mike Foltynewicz",8500,ATL,SP,BOS,24.4211,6.407,14.9
"Brad Keller",5700,KCR,SP,CLE,19.12008,2.89408,10.64
"Miles Mikolas",8200,STL,SP,WAS,20.67912,8.28828,13.86
"Aaron Sanchez",5200,TOR,SP,TBR,23.0092,2.96033,14.03
"Zack Wheeler",10400,NYM,SP,LAD,26.6589,9.6273,17.1
"Hyun-Jin Ryu",9200,LAD,SP,NYM,28.77196,10.55816,19.48
"Sandy Alcantara",5700,MIA,SP,PHI,21.7,1.7608,12.4
"Nick Pivetta",8200,PHI,SP,MIA,24.72128,9.27904,17.12
"Tyler Glasnow",9500,TBR,SP,TOR,25.5055,9.28752,17.59
"Hector Velazquez",6000,BOS,SP,ATL,14.27286,0.45696,7.14
