"Andrew McCutchen",4100,SFG,OF,SEA,,0.766,8.27
"Steven Duggar",3800,SFG,OF,SEA,,0.752,6.31
"Buster Posey",3900,SFG,C,SEA,,0.999,7.89
"Hunter Pence",3600,SFG,OF,SEA,,0.999,6.09
"Nelson Cruz",4200,SEA,OF,SFG,,0.769,9.65
"Jean Segura",4600,SEA,SS,SFG,,0.765,8.02
"Denard Span",3900,SEA,OF,SFG,,0.999,5.45
"Kyle Seager",3600,SEA,3B,SFG,,0.999,6.41
"Brandon Belt",4300,SFG,1B,SEA,,0.772,8.66
"Jake Cave",3300,MIN,OF,TOR,,0.75,6.15
"Brandon Crawford",4000,SFG,SS,SEA,,0.813,7.43
"Pablo Sandoval",3900,SFG,1B/3B,SEA,,0.999,6.42
"Dee Gordon",3900,SEA,2B/OF,SFG,,0.827,7.59
"Alen Hanson",3800,SFG,2B/OF,SEA,,0.999,7.01
"Ryon Healy",4000,SEA,1B,SFG,,0.999,8.17
"Guillermo Heredia",2700,SEA,OF,SFG,,0.999,3.74
"Adam Jones",3400,BAL,OF,BOS,,0.999,7.17
"Jonathan Schoop",3800,BAL,2B,BOS,,0.999,6.49
"Mark Trumbo",3400,BAL,1B/OF,BOS,,0.999,7.4
"Danny Valencia",3200,BAL,3B/OF,BOS,,0.999,6.21
"Renato Nunez",3200,BAL,3B/OF,BOS,,0.999,4.78
"Trey Mancini",3200,BAL,1B/OF,BOS,,0.999,5.92
"Tim Beckham",3000,BAL,3B,BOS,,0.746,7.58
"Xander Bogaerts",5200,BOS,SS,BAL,,0.999,7.58
"Mike Zunino",3100,SEA,C,SFG,,0.999,6.36
"Mitch Haniger",4200,SEA,OF,SFG,,0.761,8.72
"Nick Hundley",3000,SFG,C,SEA,,0,5.76
"Mookie Betts",6000,BOS,OF,BAL,,0.779,9.37
"J.D. Martinez",5600,BOS,OF,BAL,,0.773,9.14
"Luke Maile",2900,TOR,C,MIN,,0.78,5.1
"Dwight Smith Jr.",3700,TOR,OF,MIN,,0.723,5.85
"Albert Almora",3900,CHC,OF,ARI,,0.754,7.37
"John Ryan Murphy",3100,ARI,C,CHC,,0.999,5.78
"Ian Happ",4300,CHC,OF,ARI,,0.999,6.26
"Tommy La Stella",2600,CHC,2B/3B,ARI,,0,5.92
"David Peralta",4000,ARI,OF,CHC,,0.732,6.71
"Kyle Schwarber",3900,CHC,OF,ARI,,0.999,5.87
"Ketel Marte",3900,ARI,2B/SS,CHC,,0.999,7.31
"Ben Zobrist",3900,CHC,2B/OF,ARI,,0.999,6.81
"Nick Ahmed",4000,ARI,SS,CHC,,0.999,6.69
"Steven Souza",3700,ARI,OF,CHC,,0.999,7.12
"Chris Owings",3100,ARI,OF,CHC,,0.999,5.63
"Willson Contreras",4000,CHC,C,ARI,,0.999,7.33
"Addison Russell",3500,CHC,SS,ARI,,0.999,5.97
"Joe Mauer",4100,MIN,1B,TOR,,0.719,7.9
"Eddie Rosario",5100,MIN,OF,TOR,,0.777,9.45
"Brian Dozier",4400,MIN,2B,TOR,,0.762,8.93
"Kendrys Morales",3900,TOR,1B,MIN,,0.999,7.34
"Randal Grichuk",4100,TOR,OF,MIN,,0.999,6.13
"Aledmys Diaz",3900,TOR,SS,MIN,,0.999,5.54
"Lourdes Gurriel",3800,TOR,2B/SS,MIN,,0.758,8.21
"Mitch Garver",3500,MIN,C,TOR,,0.999,5.21
"Yangervis Solarte",3700,TOR,2B/3B,MIN,,0.999,7.94
"Justin Smoak",4600,TOR,1B,MIN,,0.753,8.37
"Logan Morrison",4000,MIN,1B,TOR,,0.999,8.13
"Eduardo Escobar",4300,MIN,3B/SS,TOR,,0.733,7.8
"Jorge Polanco",3900,MIN,SS,TOR,,0.719,7.02
"Max Kepler",4200,MIN,OF,TOR,,0.999,6.87
"Curtis Granderson",3900,TOR,OF,MIN,,0.999,9.38
"Andrew Benintendi",5100,BOS,OF,BAL,,0.77,9.15
"Brock Holt",3600,BOS,2B/SS,BAL,,0.999,6.79
"Kyle Tucker",4600,HOU,OF,COL,,0.999,7.8
"Gerardo Parra",3500,COL,OF,HOU,,0.999,8.71
"Tom Murphy",3100,COL,C,HOU,,0.999,6.62
"Tim Anderson",3600,CHW,SS,LAA,,0.771,8.42
"Avisail Garcia",3900,CHW,OF,LAA,,0.757,7.92
"Jose Abreu",3600,CHW,1B,LAA,,0.804,7.12
"Carlos Gonzalez",4900,COL,OF,HOU,,0.999,8.82
"Charlie Blackmon",5000,COL,OF,HOU,,0.803,9.12
"Max Stassi",3900,HOU,C,COL,,0.999,6.8
"Trevor Story",4900,COL,SS,HOU,,0.999,9.19
"Garrett Hampson",3900,COL,2B,HOU,,0.999,6.4
"Josh Reddick",4700,HOU,OF,COL,,0.704,9.9
"Marwin Gonzalez",3400,HOU,OF/SS,COL,,0.999,7.3
"Andrelton Simmons",3500,LAA,SS,CHW,,0.728,7.55
"Mike Trout",5900,LAA,OF,CHW,,0.665,11.72
"Kole Calhoun",3600,LAA,OF,CHW,,0.999,8.03
"David Fletcher",3100,LAA,3B,CHW,,0.999,5.26
"Shohei Ohtani",4300,LAA,OF,CHW,,0.764,8.87
"Omar Narvaez",2900,CHW,C,LAA,,0,5.64
"Luis Valbuena",3000,LAA,1B/3B,CHW,,0.751,6.07
"Jose Briceno",2500,LAA,C,CHW,,0,5.24
"Adam Engel",2500,CHW,OF,LAA,,0.999,5.84
"Yolmer Sanchez",3200,CHW,3B,LAA,,0.999,5.89
"Albert Pujols",3700,LAA,1B,CHW,,0.999,6.32
"Justin Upton",4200,LAA,OF,CHW,,0.746,8.7
"Leury Garcia",3300,CHW,OF,LAA,,0.999,6.09
"Matt Davidson",3100,CHW,1B/3B,LAA,,0.999,7
"Yoan Moncada",3700,CHW,2B,LAA,,0.999,5.67
"Nolan Arenado",5000,COL,3B,HOU,,0.999,9.97
"Ian Desmond",4200,COL,1B,HOU,,0.755,8.03
"Stephen Piscotty",4200,OAK,OF,TEX,,0.999,8.52
"Khris Davis",5300,OAK,OF,TEX,,0.757,9.94
"Mark Canha",3600,OAK,OF,TEX,,0.999,7.69
"Elvis Andrus",3800,TEX,SS,OAK,,0.755,8.36
"Robinson Chirinos",3300,TEX,C,OAK,,0.761,7.1
"Adrian Beltre",3300,TEX,3B,OAK,,0.747,8.29
"Marcus Semien",4500,OAK,SS,TEX,,0.768,9.48
"Steve Pearce",4200,BOS,1B/OF,BAL,,0.799,7.35
"Sandy Leon",2800,BOS,C,BAL,,0.999,5.49
"Rafael Devers",3600,BOS,3B,BAL,,0.999,6.68
"Jackie Bradley",4000,BOS,OF,BAL,,0.999,5.65
"Chris Davis",2500,BAL,1B,BOS,,0.999,6.54
"Caleb Joseph",2600,BAL,C,BOS,,0.999,5.54
"Chad Pinder",4100,OAK,2B/OF,TEX,,0.755,8.6
"Jed Lowrie",4000,OAK,2B/3B,TEX,,0.742,8.51
"Josh Phegley",3200,OAK,C,TEX,,0,5.28
"Carlos Tocci",2800,TEX,OF,OAK,,0.807,6.25
"George Springer",5200,HOU,OF,COL,,0.999,10.08
"Alex Bregman",5500,HOU,3B,COL,,0.745,10.87
"Yulieski Gurriel",4300,HOU,1B,COL,,0.999,9.75
"Jose Altuve",5000,HOU,2B,COL,,0.999,10.99
"Willie Calhoun",3600,TEX,OF,OAK,,0.999,4.14
"Matt Olson",4100,OAK,1B,TEX,,0.742,7.65
"Shin-Soo Choo",4800,TEX,OF,OAK,,0.766,8.77
"Matt Chapman",4100,OAK,3B,TEX,,0.717,7.14
"Rougned Odor",4300,TEX,2B,OAK,,0.76,9.19
"Jurickson Profar",3900,TEX,3B/SS,OAK,,0.751,8.39
"Joey Gallo",4200,TEX,1B/OF,OAK,,0.999,7.63
"A.J. Pollock",4800,ARI,OF,CHC,,0.796,9.67
"Paul Goldschmidt",4600,ARI,1B,CHC,,0.78,9.4
"Andrew Knapp",3000,PHI,C,LAD,,0.999,5.11
"Nick Williams",3300,PHI,OF,LAD,,0.999,6.72
"Manny Machado",4900,LAD,SS,PHI,,0.741,7.92
"Matt Kemp",4300,LAD,OF,PHI,,0.999,7.72
"Rhys Hoskins",4100,PHI,OF,LAD,,0.787,9.11
"Enrique Hernandez",3600,LAD,OF/SS,PHI,,0.999,5.29
