,Name,Team,Position,Salary,DKFG,DKRoto,Var
33,Bryce Harper,Nationals,OF,5200,9.76,9.24,80.95973654840373
34,Wil Myers,Padres,OF,5200,9.8,10.48,65.29289664402414
35,Jesus Aguilar,Brewers,1B,5200,9.05,8.87,33.072732108255984
36,Christian Yelich,Brewers,OF,5200,9.58,9.59,70.17677673546628
37,Michael Brantley,Indians,OF,5100,9.03,8.49,61.48648796430685
38,DJ LeMahieu,Rockies,2B,5100,8.4,9.68,46.550955812854454
39,Charlie Blackmon,Rockies,OF,5100,9.37,9.84,75.35968243893448
40,Freddie Freeman,Braves,1B,5100,10.34,10.36,71.15384197324731
41,Khris Davis,Athletics,OF,5100,9.11,9.36,64.43433876073179
42,Pablo Lopez,Marlins,SP,5100,14.88,10.8,80.0
43,Xander Bogaerts,Red Sox,SS,5000,7.62,7.27,58.72864275147929
44,Scooter Gennett,Reds,2B,5000,8.36,8.02,44.593336951383904
45,Max Muncy,Dodgers,1B/3B,5000,8.27,6.79,34.19577932953696
46,David Dahl,Rockies,OF,4900,7.62,6.42,51.626886145404654
47,Justin Turner,Dodgers,3B,4900,9.37,7.24,40.90875908344583
48,Cody Bellinger,Dodgers,1B/OF,4900,9.37,8.44,78.2119140625
49,Giancarlo Stanton,Yankees,OF,4900,9.53,10.3,82.31764670616478
50,Aaron Hicks,Yankees,OF,4900,8.21,7.27,41.27778212859268
51,Miguel Andujar,Yankees,3B,4900,8.46,8.11,64.54352197644354
52,A.J. Pollock,Diamondbacks,OF,4800,9.87,9.88,64.21209596070346
53,Trea Turner,Nationals,SS,4800,9.36,8.49,89.39907408294914
54,Ian Desmond,Rockies,1B,4800,7.87,9.64,56.37131245033043
55,Sal Romano,Reds,SP,4800,11.44,10.02,80.0
56,Eugenio Suarez,Reds,3B,4800,7.77,7.4,53.67260481996403
57,Eddie Rosario,Twins,OF,4700,9.23,9.04,57.14492491937651
58,Alex Bregman,Astros,3B/SS,4700,8.98,9.14,75.16412759868697
59,Javier Baez,Cubs,2B/SS,4700,9.29,8.7,49.05715951686797
60,Jose Peraza,Reds,SS,4700,7.47,7.99,43.9434488552825
61,Harrison Bader,Cardinals,OF,4700,7.42,6.9,29.714794505059643
62,J.T. Realmuto,Marlins,C,4700,7.13,7.06,50.40722117332578
63,Rhys Hoskins,Phillies,OF,4600,9.46,8.38,89.27386593204777
64,Juan Soto,Nationals,OF,4600,8.6,7.16,77.88062499999998
65,Mallex Smith,Rays,OF,4600,9.45,8.39,39.808956924172314
66,Eric Hosmer,Padres,1B,4600,7.79,8.38,57.926126105138096
67,Christian Villanueva,Padres,3B,4600,8.42,10.42,39.243494296837646
68,Denard Span,Mariners,OF,4600,7.18,7.27,59.708637435405244
69,Lorenzo Cain,Brewers,OF,4600,9.13,8.48,60.46186107120185
70,Travis Shaw,Brewers,2B/3B,4600,8.81,7.83,56.66389417552427
71,Manny Machado,Dodgers,SS,4600,9.06,8.46,70.39757389718861
72,Matt Carpenter,Cardinals,1B/3B,4600,8.36,8.06,64.69967064254534
73,Starling Marte,Pirates,OF,4600,8.57,8.87,72.0559680099977
74,Ariel Jurado,Rangers,SP,4600,8.53,11.46,80.0
75,Eduardo Escobar,Diamondbacks,3B/SS,4500,8.42,7.69,34.59360266555602
76,Justin Upton,Angels,OF,4500,8.6,8.45,69.882551448649
77,Adam Eaton,Nationals,OF,4500,8.26,7.84,61.254320008786
78,Jose Altuve,Astros,2B,4500,8.95,9.43,77.01352995242215
79,Mitch Haniger,Mariners,OF,4500,7.95,7.27,63.61961451247166
80,Todd Frazier,Mets,3B,4500,7.3,7.14,57.0649383486267
81,Ozzie Albies,Braves,2B,4500,8.41,7.19,75.76911157024793
82,Matt Chapman,Athletics,3B,4500,9.02,8.03,58.379150390625
83,Mitch Moreland,Red Sox,1B,4400,8.39,8.63,40.58439446366781
84,Glenn Sparkman,Royals,SP,4400,9.01,10.74,80.0
85,Jean Segura,Mariners,SS,4400,7.78,6.69,59.34836108251466
86,Mike Moustakas,Brewers,3B,4400,9.52,8.8,44.314367745662715
87,Michael Conforto,Mets,OF,4400,7.99,9.02,48.964109138724524
88,Jed Lowrie,Athletics,2B,4400,7.5,7.77,44.997564358710186
89,Wilson Ramos,Phillies,C,4300,7.64,7.03,44.895499484430935
90,Anthony Rendon,Nationals,3B,4300,8.79,8.8,64.43730655196738
91,Ian Kinsler,Red Sox,2B,4300,6.97,8.01,74.57528337036362
92,Curtis Granderson,Blue Jays,OF,4300,8.5,8.03,65.74834471647266
93,Jose Abreu,White Sox,1B,4300,8.43,7.06,74.64400334376894
94,Miguel Sano,Twins,1B/3B,4300,8.16,8.79,67.66967606857278
95,Carlos Gonzalez,Rockies,OF,4300,7.79,9.24,72.47814917573142
96,Freddy Galvis,Padres,SS,4300,6.68,6.87,34.08075990720693
97,Ben Zobrist,Cubs,2B/OF,4300,8.52,8.19,57.87451745864063
98,Anthony Rizzo,Cubs,1B,4300,9.42,9.46,71.13265279796354
99,Jose Martinez,Cardinals,1B,4300,9.12,7.38,40.90555002263468
100,Nick Markakis,Braves,OF,4300,8.15,7.55,57.71222083818489
101,Rougned Odor,Rangers,2B,4300,7.19,7.11,54.312990865968494
102,Joey Gallo,Rangers,1B/OF,4300,6.62,6.03,56.10768506649576
103,Brett Gardner,Yankees,OF,4300,8.17,8.57,55.354945599737405
104,Ryan Zimmerman,Nationals,1B,4200,8.56,6.39,65.98282627985033
105,Daniel Murphy,Nationals,1B/2B,4200,8.2,7.06,54.907032110876855
106,Yonder Alonso,Indians,1B,4200,8.38,7.98,36.0
107,Adam Jones,Orioles,OF,4200,7.87,8.76,58.91374083843704
108,Whit Merrifield,Royals,2B/OF,4200,7.86,7.36,68.84257959183674
109,Carlos Correa,Astros,SS,4200,8.36,7.55,79.54711468224983
110,Nelson Cruz,Mariners,OF,4200,8.59,7.64,71.54248379622939
111,Billy Hamilton,Reds,OF,4200,7.41,7.58,58.07411330451942
112,Yasmani Grandal,Dodgers,C,4200,8.46,7.45,42.62765175383323
113,Paul DeJong,Cardinals,SS,4200,8.38,7.13,62.63833681260546
114,Jose Bautista,Mets,3B/OF,4200,6.28,6.12,63.47589348711795
115,Andrew McCutchen,Giants,OF,4200,8.6,9.05,77.87792899481917
116,Gregory Polanco,Pirates,OF,4200,8.15,7.81,53.30440886859418
117,Marcus Semien,Athletics,SS,4200,6.85,6.58,48.46921385151288
118,Jurickson Profar,Rangers,3B/SS,4200,6.53,6.96,35.84873966304769
119,Cesar Hernandez,Phillies,2B,4100,7.57,7.61,42.270507219695695
120,Nick Williams,Phillies,OF,4100,8.39,6.56,46.90174471992654
121,Melky Cabrera,Indians,OF,4100,7.09,7.36,49.506245598503675
122,Joe Mauer,Twins,1B,4100,7.9,7.6,60.845134502181395
123,Jorge Polanco,Twins,SS,4100,7.7,7.73,49.11073442797107
124,Tim Anderson,White Sox,SS,4100,6.69,6.25,52.60234271223282
125,Robbie Erlin,Padres,SP,4100,11.95,7.02,80.01387812174819
126,Robinson Cano,Mariners,2B,4100,8.29,7.94,68.60442572600444
127,George Springer,Astros,OF,4100,8.61,8.81,77.46370551757757
128,Kyle Schwarber,Cubs,OF,4100,8.75,7.75,54.06019888231426
129,Tucker Barnhart,Reds,C,4100,5.94,6.17,27.73460756487931
130,Brian Dozier,Dodgers,2B,4100,8.3,7.63,70.60430715617017
131,Joc Pederson,Dodgers,OF,4100,9.15,8.02,38.023847562781285
132,Johan Camargo,Braves,3B/SS,4100,7.77,7.15,39.67630552930056
133,Matt Olson,Athletics,1B,4100,8.59,9.31,57.41577213306408
134,Jon Jay,Diamondbacks,OF,4000,7.8,8.32,34.184853967051055
135,Greg Allen,Indians,OF,4000,5.97,5.73,20.25
136,Justin Smoak,Blue Jays,1B,4000,8.32,8.06,37.46957601281027
137,Kevin Pillar,Blue Jays,OF,4000,6.9,6.88,39.630570208664906
138,Daniel Palka,White Sox,OF,4000,8.02,7.52,44.84484282287591
139,Max Kepler,Twins,OF,4000,7.66,7.67,46.111921274087884
140,Joey Wendle,Rays,2B,4000,7.92,7.08,38.07152557718425
141,Chris Iannetta,Rockies,C,4000,7.1,6.87,35.87096784572382
142,Jose Pirela,Padres,2B/OF,4000,8.33,9.32,30.31325142026688
143,Manuel Margot,Padres,OF,4000,7.01,8.44,43.64660037624294
144,Niko Goodrum,Tigers,2B/OF,4000,7.18,7.01,35.58381852551985
145,Preston Tucker,Reds,OF,4000,7.25,6.98,20.024603323533707
146,Jedd Gyorko,Cardinals,2B/3B,4000,7.66,6.47,39.31863973791987
147,Buster Posey,Giants,C,4000,7.86,7.36,58.76881911634013
148,Corey Dickerson,Pirates,OF,4000,8.83,8.6,52.297327068265545
149,Ender Inciarte,Braves,OF,4000,8.49,7.34,53.718713775887394
150,Adam Frazier,Pirates,2B/OF,4000,6.92,6.35,30.146315414738346
151,Robinson Chirinos,Rangers,C,4000,6.3,7.59,37.634583307270496
152,Elvis Andrus,Rangers,SS,4000,7.66,8.52,56.026729272051526
153,Carlos Santana,Phillies,1B,3900,7.69,7.84,60.779676523507526
154,Maikel Franco,Phillies,3B,3900,6.88,6.18,47.4894938259968
155,Jason Kipnis,Indians,2B,3900,7.1,6.1,61.64437500599067
156,Tommy Pham,Rays,OF,3900,8.79,9.32,52.75969547495274
157,Willy Adames,Rays,2B/SS,3900,7.57,5.07,35.0
158,Austin Hedges,Padres,C,3900,7.63,7.37,24.353823782140253
159,Evan Gattis,Astros,C,3900,7.37,6.73,49.71688879633486
160,Jonathan Schoop,Brewers,2B,3900,7.73,5.86,45.712508413283956
161,Marcell Ozuna,Cardinals,OF,3900,8.86,7.5,54.32870787679693
162,Amed Rosario,Mets,SS,3900,7.24,7.6,37.112762994467225
163,Alen Hanson,Giants,2B/OF,3900,7.17,5.85,17.584571911712356
164,Brandon Belt,Giants,1B,3900,8.33,6.99,52.20301741151704
165,Josh Bell,Pirates,1B,3900,7.82,6.9,46.830210001867115
166,Adrian Beltre,Rangers,3B,3900,6.82,7.5,63.189864142335814
167,Nomar Mazara,Rangers,OF,3900,6.36,6.23,50.52718142204272
168,Starlin Castro,Marlins,2B,3900,6.11,6.49,49.83674479327957
169,Gleyber Torres,Yankees,2B,3900,7.89,7.73,58.54029204975663
170,Asdrubal Cabrera,Phillies,2B/SS,3800,8.13,7.41,51.732963674297935
171,Odubel Herrera,Phillies,OF,3800,7.12,5.6,51.5062531887755
172,Kendrys Morales,Blue Jays,1B,3800,7.92,7.45,50.20861027888854
173,Jonathan Villar,Orioles,2B,3800,8.2,8.2,48.013649881726884
174,Renato Nunez,Orioles,3B,3800,7.1,6.66,17.671124828532232
175,Yolmer Sanchez,White Sox,3B,3800,7.56,7.38,31.73525910380621
176,Ji-Man Choi,Rays,1B,3800,8.62,7.34,21.278876170655565
177,Jason Heyward,Cubs,OF,3800,8.38,8.07,52.175037115041704
178,Derek Dietrich,Marlins,OF,3800,6.72,6.34,35.75172487852023
179,Yandy Diaz,Indians,3B,3700,6.92,8.16,35.59436943407067
180,Yoan Moncada,White Sox,2B,3700,7.76,7.73,51.17126162190082
181,Matt Duffy,Rays,3B,3700,8.21,6.27,41.769890260631
182,Adalberto Mondesi,Royals,2B/SS,3700,5.8,4.86,30.34656817482303
183,Kyle Seager,Mariners,3B,3700,7.09,5.86,56.12295317437518
184,Jeimer Candelario,Tigers,3B,3700,6.93,7.13,44.386743127002866
185,Ian Happ,Cubs,OF,3700,8.67,7.97,45.9516015349675
186,Yadier Molina,Cardinals,C,3700,8.44,7.18,39.30377805364277
187,Wilmer Flores,Mets,1B,3700,7.58,6.67,33.7189013091996
188,Jeff McNeil,Mets,2B,3700,7.62,6.69,35.0
189,Colin Moran,Pirates,3B,3700,7.2,5.81,26.599603199206395
190,Nick Martini,Athletics,OF,3700,7.39,7.67,35.0
191,Albert Pujols,Angels,1B,3600,7.81,7.01,92.7409125434028
192,Kole Calhoun,Angels,OF,3600,6.87,7.44,51.41625410913873
193,Ketel Marte,Diamondbacks,2B/SS,3600,7.48,6.18,38.04449144762451
194,Trey Mancini,Orioles,1B/OF,3600,7.62,8.18,47.71227709190672
195,Aledmys Diaz,Blue Jays,SS,3600,6.62,6.85,48.558891966759006
196,Avisail Garcia,White Sox,OF,3600,7.69,6.78,46.04751539561785
197,Josh Reddick,Astros,OF,3600,7.32,5.66,45.81431757016532
198,Dee Gordon,Mariners,2B/OF,3600,6.14,5.41,63.863984858170845
199,Willson Contreras,Cubs,C,3600,7.41,7.0,50.70011521123924
200,Dansby Swanson,Braves,SS,3600,6.09,5.67,35.50685513869699
201,Neil Walker,Yankees,1B/2B,3600,6.69,6.39,49.944349727008564
202,Austin Romine,Yankees,C,3600,5.78,5.73,17.544471321285194
203,Brian Anderson,Marlins,3B/OF,3600,6.36,6.86,48.071111111111115
204,Matt Wieters,Nationals,C,3500,6.22,5.59,40.43562847939624
205,Tim Beckham,Orioles,3B/SS,3500,6.71,6.57,38.18339884973597
206,Omar Narvaez,White Sox,C,3500,6.27,5.18,23.89014993752603
207,Manny Pina,Brewers,C,3500,6.39,6.22,27.645707499846438
208,Kolten Wong,Cardinals,2B,3500,6.01,5.32,34.266226200014664
209,Austin Jackson,Mets,OF,3500,6.47,5.54,52.40906701396308
210,Evan Longoria,Giants,3B,3500,7.83,8.31,66.56250161035713
211,Stephen Piscotty,Athletics,OF,3500,7.2,7.59,51.07179175677729
212,Rafael Ortega,Marlins,OF,3500,6.96,6.58,26.827087442472056
213,Devon Travis,Blue Jays,2B,3400,7.84,7.6,49.95374892272335
214,Salvador Perez,Royals,C,3400,6.63,6.27,44.99990325181403
215,Brett Phillips,Royals,OF,3400,4.5,4.77,22.007136678200695
216,Jim Adduci,Tigers,1B,3400,6.62,7.42,17.50027777777778
217,David Bote,Cubs,3B,3400,8.04,8.25,35.0
218,Brandon Crawford,Giants,SS,3400,6.53,6.44,37.41285033554243
219,Mark Canha,Athletics,OF,3400,7.1,6.13,38.80953250547845
220,Austin Dean,Marlins,OF,3400,6.13,5.17,35.0
221,Alex Avila,Diamondbacks,C,3300,6.22,6.51,32.35769197669059
222,Andrelton Simmons,Angels,SS,3300,7.41,7.14,40.323920594167426
223,Chris Davis,Orioles,1B,3300,7.36,7.51,57.940923929947274
224,Marwin Gonzalez,Astros,OF/SS,3300,7.28,6.36,32.239802911104405
225,Jose Iglesias,Tigers,SS,3300,6.81,7.19,30.503596766908803
226,Gorkys Hernandez,Giants,OF,3300,6.72,6.61,18.928804872925845
227,Richard Urena,Blue Jays,SS,3200,5.33,3.21,35.0
228,Jake Cave,Twins,OF,3200,6.84,6.88,31.90157750342935
229,Victor Martinez,Tigers,1B,3200,6.09,6.48,56.503611728926
230,Mikie Mahtook,Tigers,OF,3200,5.67,5.69,30.466922933845872
231,David Fletcher,Angels,2B/3B,3100,7.28,6.92,29.469387755102048
232,Adam Engel,White Sox,OF,3100,5.9,4.93,20.929519942122337
233,Michael Perez,Rays,C,3100,6.44,3.91,35.0
234,Jorge Bonifacio,Royals,OF,3100,6.35,6.87,38.83518266742687
235,Addison Russell,Cubs,SS,3100,6.51,4.59,39.06856819681402
236,Tyler Flowers,Braves,C,3100,6.36,5.69,28.81234289850992
237,Adeiny Hechavarria,Pirates,SS,3100,5.79,4.98,27.52253987477132
238,Magneuris Sierra,Marlins,OF,3100,4.55,5.0,35.0
239,Taylor Ward,Angels,3B,3000,6.45,5.89,35.0
240,Logan Forsythe,Twins,2B/3B,3000,6.99,7.66,33.63718452493166
241,Mike Zunino,Mariners,C,3000,6.21,5.48,31.70618311686643
242,Victor Reyes,Tigers,OF,3000,5.08,4.64,9.0
243,Sandy Leon,Red Sox,C,2900,5.81,6.65,24.322830578512395
244,Alcides Escobar,Royals,SS,2900,4.89,4.29,35.76426630267036
245,Alex Gordon,Royals,OF,2900,5.57,5.77,51.63706122959785
246,Craig Gentry,Orioles,OF,2800,6.01,4.34,16.637091234629068
247,Caleb Joseph,Orioles,C,2800,5.58,4.52,21.524716066481997
248,Hunter Dozier,Royals,1B/3B,2800,5.46,4.97,21.255692359588465
249,Jonathan Lucroy,Athletics,C,2800,5.65,3.81,43.67109878592017
250,Rene Rivera,Angels,C,2700,6.78,6.36,17.528850341123526
251,James McCann,Tigers,C,2700,5.08,4.44,28.71152696499185
