,Name,Team,Position,Salary,DKFG,DKRoto,Var
108,Gerardo Parra,Rockies,OF,3800,6.39,6.82,38.100659780010005
109,Mitch Haniger,Mariners,OF,3800,7.3,7.13,63.033976124885214
110,Hunter Pence,Giants,OF,3800,7.13,6.38,63.082010455310716
111,Brandon Crawford,Giants,SS,3800,7.22,6.4,37.728033442672526
112,Austin Slater,Giants,OF,3800,8.82,7.14,31.786266349583837
113,Melky Cabrera,Indians,OF,3800,6.95,7.81,49.586450173010384
114,Mitch Garver,Twins,C,3800,6.49,6.44,22.19456790123457
115,Marcus Semien,Athletics,SS,3800,6.2,5.93,47.64997431573936
116,Willie Calhoun,Rangers,OF,3700,6.46,5.79,17.487603305785118
117,Dexter Fowler,Cardinals,OF,3700,6.68,6.39,55.90800173600348
118,Marcell Ozuna,Cardinals,OF,3700,7.78,6.79,54.05081048096238
119,J.D. Davis,Astros,1B/3B,3700,6.63,5.23,19.39746491625169
120,Tony Kemp,Astros,OF,3700,5.6,3.63,18.68689937379875
121,Mike Moustakas,Brewers,3B,3700,9.24,8.32,44.25018309302493
122,Jason Kipnis,Indians,2B,3700,7.35,6.39,62.21058060941828
123,Dustin Fowler,Athletics,OF,3700,6.5,5.57,26.835796828809467
124,Aledmys Diaz,Blue Jays,SS,3700,6.19,6.01,47.16151572543618
125,Chris Owings,Diamondbacks,OF,3600,6.46,7.23,36.278611849860674
126,Garrett Hampson,Rockies,2B,3600,6.39,4.39,26.69444444444445
127,Denard Span,Mariners,OF,3600,7.43,5.61,59.82716865605453
128,Magneuris Sierra,Marlins,OF,3500,5.83,5.55,18.889053254437865
129,Yan Gomes,Indians,C,3500,6.64,5.56,37.478286734086865
130,Yangervis Solarte,Blue Jays,2B/3B,3500,6.75,6.99,44.50181061394382
131,Tyler Flowers,Braves,C,3400,8.22,6.45,28.74784970574921
132,Josh Reddick,Astros,OF,3400,6.35,5.7,46.06914016278819
133,Dee Gordon,Mariners,2B/OF,3400,7.56,6.47,65.05775085837736
134,Jose Pirela,Padres,2B/OF,3400,6.91,5.76,32.60643065389421
135,Russell Martin,Blue Jays,C,3400,6.3,6.74,48.885457445323546
136,Nick Martini,Athletics,OF,3400,6.98,6.95,24.415224913494807
137,Carlos Tocci,Rangers,OF,3300,5.03,5.42,2.4197530864197527
138,Eduardo Nunez,Red Sox,2B/3B,3300,6.86,6.14,42.819365709246654
139,Brock Holt,Red Sox,2B/SS,3300,6.16,6.32,33.10779109058218
140,Jorge Alfaro,Phillies,C,3300,5.78,4.46,33.45215485756027
141,Ryon Healy,Mariners,1B,3300,6.55,5.4,51.54023915373107
142,Freddy Galvis,Padres,SS,3300,6.44,5.22,33.42718186669882
143,Eric Hosmer,Padres,1B,3300,7.32,7.74,57.57279082875193
144,Chase d'Arnaud,Giants,2B/3B,3300,8.53,6.9,16.870053539559787
145,Jake Cave,Twins,OF,3300,6.65,6.53,37.42560553633218
146,Brandon Drury,Blue Jays,2B/3B,3300,5.47,5.26,35.22749028602549
147,John Ryan Murphy,Diamondbacks,C,3200,5.8,6.92,14.259614512471654
148,Scott Kingery,Phillies,SS,3200,6.71,6.18,30.470399999999994
149,Kyle Seager,Mariners,3B,3200,6.86,6.01,56.256799842841865
150,Austin Hedges,Padres,C,3200,6.57,6.37,22.500586011342158
151,Rajai Davis,Indians,OF,3200,6.86,6.57,42.72027687720328
152,Martin Prado,Marlins,3B,3100,6.66,5.71,47.89011273962166
153,Marwin Gonzalez,Astros,OF/SS,3100,6.29,5.91,31.501284778874282
154,Max Stassi,Astros,C,3000,5.58,4.42,21.48799021748624
155,Jonathan Lucroy,Athletics,C,2900,5.55,5.85,44.09967071718964
156,Sandy Leon,Red Sox,C,2800,5.57,5.46,25.450285374554106
157,Mike Zunino,Mariners,C,2800,5.97,5.1,31.76859504132232
158,Manny Pina,Brewers,C,2800,5.84,4.48,27.188775510204078
159,Guillermo Heredia,Mariners,OF,2700,4.86,3.6,17.929931640625
160,Orlando Arcia,Brewers,SS,2700,5.67,3.96,30.033542734548632
