,Name,Team,Position,Salary,DKFG,DKRoto,Var
53,Khris Davis,Athletics,OF,4700,7.64,7.2,68.11314208926679
54,Manny Machado,Dodgers,SS,4600,9.01,9.53,65.44783455498414
55,Hunter Renfroe,Padres,OF,4600,7.95,6.84,61.903939928115165
56,A.J. Pollock,Diamondbacks,OF,4600,9.29,8.55,68.83648888888875
57,Ryan Zimmerman,Nationals,1B,4500,9.85,8.33,59.27941848390458
58,Yonder Alonso,Indians,1B,4500,9.27,8.38,42.812880358536255
59,Cody Bellinger,Dodgers,1B/OF,4500,7.0,6.37,76.24177394009617
60,Charlie Blackmon,Rockies,OF,4400,8.48,8.4,63.24216354211517
61,Nick Markakis,Braves,OF,4400,7.38,6.54,43.014567329236066
62,Ian Kinsler,Red Sox,2B,4400,7.58,7.63,59.10263719533005
63,Ronald Guzman,Rangers,1B,4400,7.67,7.04,57.708117661911366
64,Paul DeJong,Cardinals,SS,4400,6.85,7.39,52.9410579652636
65,Yadier Molina,Cardinals,C,4400,7.6,6.46,39.58659062753648
66,Denard Span,Mariners,OF,4400,7.84,7.19,46.95078353779169
67,Justin Turner,Dodgers,3B,4400,9.24,7.55,42.93212017476657
68,Brett Gardner,Yankees,OF,4400,8.11,8.78,51.418364382268955
69,DJ LeMahieu,Rockies,2B,4300,8.11,6.31,42.14283525417915
70,Ozzie Albies,Braves,2B,4300,9.02,9.41,64.90397923875429
71,Daniel Murphy,Nationals,1B/2B,4300,9.04,6.9,49.892167821214436
72,Anthony Rendon,Nationals,3B,4300,10.03,8.56,57.06796410414568
73,Mallex Smith,Rays,OF,4300,8.39,6.96,49.275902366863896
74,Elvis Andrus,Rangers,SS,4300,8.6,7.96,43.76593592166564
75,Eric Thames,Brewers,1B/OF,4300,6.99,6.99,57.12170011806388
76,Mitch Haniger,Mariners,OF,4300,8.87,7.34,63.286400367158954
77,Nelson Cruz,Mariners,OF,4300,9.4,7.26,68.32771005384922
78,Eduardo Escobar,Diamondbacks,3B/SS,4300,8.18,7.6,46.074965284293526
79,Nick Ahmed,Diamondbacks,SS,4300,7.09,5.91,44.209316436789706
80,Starling Marte,Pirates,OF,4300,9.02,8.5,59.557535692207864
81,Francisco Cervelli,Pirates,C,4300,7.42,6.41,34.9868577192359
82,Matt Chapman,Athletics,3B,4300,7.5,7.46,60.014469959106634
83,Carlos Correa,Astros,SS,4300,8.29,10.33,69.72830153434238
84,Adam Eaton,Nationals,OF,4200,9.2,8.54,45.923966942148674
85,Joey Wendle,Rays,2B/OF,4200,6.94,6.93,36.64691358024691
86,Willy Adames,Rays,2B/SS,4200,6.77,6.08,35.0
87,Jose Abreu,White Sox,1B,4200,8.88,7.75,61.83228231332706
88,Adalberto Mondesi,Royals,2B/SS,4200,7.38,5.95,38.594057739247496
89,Kole Calhoun,Angels,OF,4200,9.79,8.01,53.95025839793265
90,Robinson Chirinos,Rangers,C,4200,7.86,7.19,50.45913594926674
91,Mark Trumbo,Orioles,OF,4200,6.77,6.48,61.127568587105856
92,Jason Kipnis,Indians,2B,4200,7.92,6.86,52.92743754411952
93,Brandon Belt,Giants,1B,4200,10.53,9.06,52.74063471220186
94,Scooter Gennett,Reds,2B,4200,9.71,8.26,51.417274886377925
95,Eugenio Suarez,Reds,3B,4200,9.45,7.87,55.41717553741482
96,Lorenzo Cain,Brewers,OF,4200,8.18,8.05,52.903088155759875
97,Jean Segura,Mariners,SS,4200,8.44,7.48,54.29891639001517
98,Brian Dozier,Dodgers,2B,4200,9.05,8.73,57.60948126534635
99,Wil Myers,Padres,OF,4200,8.52,8.12,63.400243676953856
100,Justin Smoak,Blue Jays,1B,4200,8.05,7.67,49.511029263776656
101,Miguel Sano,Twins,1B/3B,4200,9.42,7.93,58.14224875499739
102,Alex Bregman,Astros,3B/SS,4200,9.12,9.15,52.689489217236996
103,Carlos Gonzalez,Rockies,OF,4100,7.04,7.95,73.5008987193913
104,Daniel Palka,White Sox,OF,4100,8.76,7.12,68.94532871972315
105,Andrelton Simmons,Angels,SS,4100,7.56,7.15,36.43900530598164
106,Nomar Mazara,Rangers,OF,4100,8.67,8.27,47.39957004123261
107,David Hess,Orioles,SP,4100,6.31,6.43,80.0
108,Melky Cabrera,Indians,OF,4100,7.64,7.1,45.44729041771479
109,Andrew McCutchen,Giants,OF,4100,9.56,8.85,62.525411781957466
110,Brandon Crawford,Giants,SS,4100,8.11,7.69,42.92513220833506
111,Alen Hanson,Giants,2B/OF,4100,8.25,7.12,36.49023314429738
112,Buster Posey,Giants,C,4100,8.39,7.54,49.255302378073644
113,Ryan Braun,Brewers,1B/OF,4100,8.04,7.3,77.13145779370774
114,Jose Martinez,Cardinals,1B,4100,7.78,7.19,57.021625708884706
115,Mike Moustakas,Brewers,3B,4100,8.61,8.52,48.20425674009639
116,Travis Shaw,Brewers,2B/3B,4100,7.98,6.73,62.45775348820217
117,Christian Villanueva,Padres,3B,4100,7.71,7.56,66.6030766944114
118,Curtis Granderson,Blue Jays,OF,4100,8.19,8.61,65.41971478876789
119,Randal Grichuk,Blue Jays,OF,4100,8.14,7.82,58.25454394002514
120,David Freese,Pirates,1B/3B,4100,7.39,7.24,38.21833750169204
121,Jason Heyward,Cubs,OF,4100,7.6,7.2,47.363361256085504
122,Gregory Polanco,Pirates,OF,4100,6.88,6.74,54.13023311000972
123,Ryne Stanek,Rays,SP,4000,12.0,7.62,24.374842187499997
124,C.J. Cron,Rays,1B,4000,8.17,6.93,55.51258742577082
125,Tommy Pham,Rays,OF,4000,8.63,8.03,67.53172171235373
126,Salvador Perez,Royals,C,4000,8.61,8.14,45.732555873849115
127,Whit Merrifield,Royals,2B/OF,4000,8.71,8.32,50.96602893455924
128,Greg Allen,Indians,OF,4000,6.35,5.16,28.486422668240863
129,Steven Duggar,Giants,OF,4000,6.6,6.7,35.0
130,Casey Kelly,Giants,RP,4000,11.51,11.65,80.0
131,Harrison Bader,Cardinals,OF,4000,6.23,5.76,45.22388244776494
132,Robinson Cano,Mariners,2B,4000,8.84,7.35,56.48837131550211
133,Kevin Pillar,Blue Jays,OF,4000,6.46,5.76,44.22608252458095
134,Aledmys Diaz,Blue Jays,SS,4000,7.05,5.35,51.446744003802564
135,Gleyber Torres,Yankees,2B,4000,7.39,7.02,54.889193720469436
136,Jorge Polanco,Twins,SS,4000,8.1,7.16,37.84195774393945
137,Josh Bell,Pirates,1B,4000,6.96,6.01,45.14354540722067
138,Kyle Schwarber,Cubs,OF,4000,8.11,7.86,64.42158998675721
139,Jed Lowrie,Athletics,2B,4000,6.83,5.85,43.437296276029215
140,Marcus Semien,Athletics,SS,4000,5.88,5.6,44.88865555555562
141,J.T. Realmuto,Marlins,C,3900,7.18,6.01,52.39219484759964
142,Brett Phillips,Royals,OF,3900,6.72,6.26,33.9208984375
143,Yandy Diaz,Indians,3B,3900,7.87,7.55,41.34016528925621
144,Evan Longoria,Giants,3B,3900,8.69,6.7,57.83223518559576
145,Jose Peraza,Reds,SS,3900,8.04,8.64,42.52576989619379
146,Kolten Wong,Cardinals,2B,3900,6.47,5.43,38.931411979007024
147,Marcell Ozuna,Cardinals,OF,3900,7.51,7.44,52.18288167317709
148,Chris Taylor,Dodgers,OF/SS,3900,7.56,7.65,54.37868480725632
149,Freddy Galvis,Padres,SS,3900,6.03,4.79,40.73608612072279
150,Jeimer Candelario,Tigers,3B,3900,8.36,7.35,47.05455624543461
151,Corey Dickerson,Pirates,OF,3900,7.69,5.32,60.18765654538888
152,Ian Desmond,Rockies,1B,3800,7.38,6.72,50.8656212373245
153,Lucas Duda,Royals,1B,3800,9.03,8.1,53.52909430849442
154,Avisail Garcia,White Sox,OF,3800,8.27,7.0,53.181521175262795
155,Tim Anderson,White Sox,SS,3800,6.76,5.68,51.57580246913577
156,Yan Gomes,Indians,C,3800,7.39,6.3,44.92824416502306
157,Jonathan Villar,Orioles,2B,3800,6.66,7.89,54.90470929597301
158,Trey Mancini,Orioles,1B/OF,3800,6.46,5.45,56.99129939480242
159,Yasiel Puig,Dodgers,OF,3800,8.32,6.27,58.74413358089927
160,Ketel Marte,Diamondbacks,2B/SS,3800,7.09,5.31,37.335428994082896
161,Russell Martin,Blue Jays,C,3800,6.7,6.11,47.04879691604466
162,Niko Goodrum,Tigers,2B/OF,3800,8.48,7.96,49.293830485649345
163,Josh Reddick,Astros,OF,3800,7.7,7.63,55.3666373850374
164,Evan Gattis,Astros,C,3800,7.37,8.64,60.11780205752513
165,Matt Duffy,Rays,3B,3700,7.92,6.79,40.034686090877535
166,Yoan Moncada,White Sox,2B,3700,7.37,6.11,59.48387641968629
167,Francisco Arcia,Angels,C,3700,6.68,4.81,35.0
168,Albert Pujols,Angels,1B,3700,8.35,7.8,71.90179494613359
169,Billy Hamilton,Reds,OF,3700,8.14,6.15,59.09617596723067
170,Tucker Barnhart,Reds,C,3700,7.22,6.58,29.37284460290656
171,Joe Panik,Giants,2B,3700,7.07,6.66,39.95345175107085
172,Preston Tucker,Reds,OF,3700,8.4,6.26,38.62619794483505
173,Jedd Gyorko,Cardinals,2B/3B,3700,6.64,4.68,50.18484129708807
174,Kyle Seager,Mariners,3B,3700,7.89,6.23,55.1603292288124
175,Manuel Margot,Padres,OF,3700,7.94,6.91,50.75813854953742
176,Devon Travis,Blue Jays,2B,3700,7.64,6.76,44.67111771700363
177,Tyler Austin,Twins,1B,3700,9.42,7.7,67.55951909102924
178,Josh Harrison,Pirates,2B,3700,6.46,7.17,44.69305621653776
179,Matt Olson,Athletics,1B,3700,7.49,6.88,64.02771478961958
180,Yolmer Sanchez,White Sox,3B,3600,7.83,7.9,35.18334487534632
182,Matt Kemp,Dodgers,OF,3600,8.38,7.63,63.8340684730095
183,Austin Hedges,Padres,C,3600,6.94,5.85,42.599019875691575
184,Austin Romine,Yankees,C,3600,5.83,3.77,30.4789960092417
185,Tony Kemp,Astros,OF,3600,6.46,5.4,30.48057130854861
186,Chris Iannetta,Rockies,C,3500,6.64,5.36,43.00806833860869
187,Kurt Suzuki,Braves,C,3500,7.01,6.9,38.44272535451359
188,Carlos Gomez,Rays,OF,3500,7.31,5.98,54.26434190875038
189,Blake Swihart,Red Sox,C/OF,3500,6.0,5.64,36.51996093749997
190,Tim Beckham,Orioles,3B/SS,3500,5.75,4.95,45.59287049892066
191,Dee Gordon,Mariners,2B/OF,3500,6.62,5.27,53.99726209192904
192,Neil Walker,Yankees,1B/2B,3500,6.4,5.82,48.32533715084895
193,Marwin Gonzalez,Astros,OF/SS,3500,7.83,6.6,41.57347664651324
194,Dansby Swanson,Braves,SS,3400,6.25,5.69,38.0756638466429
195,Renato Nunez,Orioles,3B,3400,7.16,6.86,35.0
196,Mike Zunino,Mariners,C,3400,7.18,6.2,49.30399693926577
197,Kendrys Morales,Blue Jays,1B,3400,7.45,7.1,59.46109695757704
198,Logan Forsythe,Twins,2B/3B,3400,7.76,8.29,41.45248414344724
199,Jim Adduci,Tigers,1B,3400,8.37,6.99,30.85187145557661
200,Adeiny Hechavarria,Pirates,SS,3400,5.96,5.29,29.681767191475764
201,Addison Russell,Cubs,SS,3400,6.21,5.18,44.60316271745121
202,Nick Martini,Athletics,OF,3400,6.58,6.74,35.0
203,Matt Wieters,Nationals,C,3300,6.84,5.7,48.26114829932015
204,David Fletcher,Angels,2B/3B,3300,8.4,8.14,35.0
205,Jose Pirela,Padres,2B/OF,3300,6.17,4.58,40.82139587402344
206,Franmil Reyes,Padres,OF,3300,7.29,5.51,35.0
207,Joe Mauer,Twins,1B,3300,7.2,6.86,45.37242135291084
208,Adam Duvall,Braves,OF,3200,7.34,6.94,54.12241955970447
209,Derek Dietrich,Marlins,OF,3200,6.87,6.35,40.716328166351474
210,Starlin Castro,Marlins,2B,3200,6.5,5.36,46.47317155175805
211,Alex Gordon,Royals,OF,3200,7.56,7.1,45.53042085811492
212,Chris Davis,Orioles,1B,3200,5.76,6.77,65.78687576711043
213,Mason Williams,Reds,OF,3200,6.43,6.09,35.0
214,Mark Canha,Athletics,OF,3200,6.15,4.77,48.73634828297986
215,Brian Anderson,Marlins,3B/OF,3100,6.63,5.84,38.28156956004753
216,Johnny Field,Twins,OF,3100,7.3,6.26,46.004108996539756
217,Victor Reyes,Tigers,OF,3100,5.91,5.67,21.100913343729104
218,Stephen Piscotty,Athletics,OF,3100,6.22,6.51,48.901229209533646
219,Curt Casali,Reds,C,3000,7.2,5.44,40.66867684548122
220,Manny Pina,Brewers,C,3000,5.69,4.8,35.132954545454545
221,Cameron Maybin,Mariners,OF,3000,6.3,5.95,45.10091887735505
222,Victor Martinez,Tigers,1B,3000,7.16,5.97,48.956187360067815
223,Rafael Ortega,Marlins,OF,2900,6.35,6.85,29.37136423343966
225,Alcides Escobar,Royals,SS,2900,5.59,4.67,32.87736601970356
226,Rosell Herrera,Royals,OF,2900,6.86,7.13,24.03402366863906
227,Caleb Joseph,Orioles,C,2900,4.69,3.03,36.03357513245014
228,Austin Barnes,Dodgers,C,2900,5.65,4.93,28.89891581632657
229,Magneuris Sierra,Marlins,OF,2800,4.5,5.65,35.0
230,John Ryan Murphy,Diamondbacks,C,2800,5.47,5.41,28.772655489453825
231,Ehire Adrianza,Twins,SS,2800,6.7,5.42,28.210545552270965
232,Ronny Rodriguez,Tigers,2B/3B,2800,6.96,5.6,35.0
233,Jonathan Lucroy,Athletics,C,2800,5.16,4.38,44.34556776221525
234,James McCann,Tigers,C,2700,6.19,4.84,39.075357696367995
235,Martin Maldonado,Astros,C,2700,5.38,5.01,37.71966548268332
