,Name,Team,Position,Salary,DKFG,DKRoto,BATPred,Var
132,Jonathan Villar,Orioles,2B,4100,9.09,8.18,7.91,56.09670213103251
133,Trey Mancini,Orioles,1B/OF,4100,7.97,7.46,7.48,57.92607142857138
134,Eric Hosmer,Padres,1B,4100,7.4,6.75,7.27,48.90587403045087
135,Derek Dietrich,Marlins,1B/OF,4100,7.33,7.3,6.91,40.385374320027154
136,Ender Inciarte,Braves,OF,4000,7.68,7.08,7.22,45.477608658473976
137,Ryan Braun,Brewers,1B/OF,4000,8.51,7.11,8.19,77.15661534098072
138,Jason Kipnis,Indians,2B,4000,6.94,6.35,6.78,53.65074293185365
139,Yadier Molina,Cardinals,C,4000,8.28,6.96,8.08,39.46982582490171
140,Scott Schebler,Reds,OF,4000,7.07,7.15,7.44,58.05910265807656
141,Adam Jones,Orioles,OF,4000,8.17,7.5,7.46,56.756254839473705
142,Brian Goodwin,Royals,OF,4000,7.9,4.4,7.33,50.44763749380656
143,Yasmani Grandal,Dodgers,C,4000,6.97,6.71,7.34,54.607704370243184
144,Joc Pederson,Dodgers,OF,4000,8.24,8.05,7.6,51.224720541117776
145,Cesar Hernandez,Phillies,2B,4000,7.18,6.86,6.91,37.071150250696036
146,Odubel Herrera,Phillies,OF,4000,6.3,6.55,6.14,51.40326418633307
147,Nick Markakis,Braves,OF,3900,7.38,6.77,6.89,42.82849870335542
148,Corey Dickerson,Pirates,OF,3900,8.1,6.35,7.81,59.56100530404989
149,Eduardo Nunez,Red Sox,2B/3B,3900,7.84,7.25,7.74,49.62111020212762
150,Matt Davidson,White Sox,1B/3B,3900,6.43,6.62,6.29,64.82135204203102
151,Adrian Beltre,Rangers,3B,3900,8.15,7.73,8.39,57.87583665535814
152,Kevin Kiermaier,Rays,OF,3900,6.06,6.05,6.2,51.18274909172516
153,Matt Duffy,Rays,3B,3900,6.73,6.69,6.13,39.78843056189403
154,Willy Adames,Rays,SS,3900,5.34,5.7,4.7,46.190175237000844
155,Greg Allen,Indians,OF,3900,6.03,5.36,5.87,31.45803646902545
156,Josh Reddick,Astros,OF,3900,7.37,5.74,6.24,54.949033896495855
157,Andrelton Simmons,Angels,SS,3900,7.51,5.42,6.24,36.29858795443712
158,Phillip Ervin,Reds,OF,3900,8.02,6.74,6.79,43.45953360768175
159,Harrison Bader,Cardinals,OF,3900,7.84,6.46,7.3,43.84729138373329
160,Alex Gordon,Royals,OF,3900,7.68,8.26,8.02,45.686341938509074
161,Ryan O'Hearn,Royals,1B,3900,7.84,7.71,7.2,35.0
162,Luis Urias,Padres,2B,3900,6.6,6.25,6.36,35.0
163,Nick Ahmed,Diamondbacks,SS,3900,6.88,6.37,6.46,43.22161587021272
164,Yasiel Puig,Dodgers,OF,3900,6.76,5.96,6.78,58.37891895442277
165,Luke Voit,Yankees,1B,3900,7.69,7.49,7.57,44.03570910146611
166,Denard Span,Mariners,OF,3900,7.67,7.05,7.53,46.804478276754075
167,Stephen Piscotty,Athletics,OF,3900,7.06,6.6,5.98,49.35990871282065
168,Matt Olson,Athletics,1B,3900,7.95,7.6,7.82,62.269391580161496
169,Marcus Semien,Athletics,SS,3900,7.6,5.38,5.69,44.63722387467766
170,Billy McKinney,Blue Jays,OF,3900,8.4,7.48,7.14,35.0
171,Asdrubal Cabrera,Phillies,2B/SS,3900,7.21,6.43,6.48,49.327867202561514
172,Johan Camargo,Braves,3B/SS,3800,7.21,7.18,6.32,41.69969663615126
173,Kevin Newman,Pirates,2B/SS,3800,5.92,6.4,5.78,35.0
174,Ian Kinsler,Red Sox,2B,3800,7.23,7.09,7.65,58.964040097327455
175,Avisail Garcia,White Sox,OF,3800,7.12,8.65,7.41,52.86025600949854
176,Yolmer Sanchez,White Sox,3B,3800,7.08,7.57,6.34,34.701131733816105
177,Elvis Andrus,Rangers,SS,3800,8.78,9.08,9.11,43.603357270182535
178,Jake Cave,Twins,OF,3800,7.93,6.71,7.1,51.20915712799167
179,Ji-Man Choi,Rays,1B,3800,6.79,7.23,6.5,36.39309999999997
180,David Fletcher,Angels,2B/3B,3800,7.45,5.98,6.17,26.46460065507685
181,Michael Conforto,Mets,OF,3800,6.59,6.18,7.45,57.8771937500001
182,Jeff McNeil,Mets,2B,3800,7.05,7.01,7.07,35.0
183,Ramon Laureano,Athletics,OF,3800,7.24,5.94,5.55,35.0
184,Robinson Cano,Mariners,2B,3800,8.44,7.9,7.67,56.49875080271647
185,Willson Contreras,Cubs,C,3800,7.05,6.63,6.59,52.69526467124325
186,Ian Happ,Cubs,OF,3800,6.93,7.35,6.42,55.971264897124655
187,Elias Diaz,Pirates,C,3700,6.63,5.12,6.52,34.978426899424704
188,Josh Bell,Pirates,1B,3700,7.73,5.39,7.46,44.07045805261768
189,Robbie Grossman,Twins,OF,3700,7.08,5.68,8.01,38.66420021085485
190,Nomar Mazara,Rangers,OF,3700,7.76,7.92,8.38,46.788561116212655
191,Jefry Marte,Angels,1B/3B,3700,6.62,5.62,4.61,40.104935137690134
192,Kole Calhoun,Angels,OF,3700,7.13,7.17,7.39,53.87352289184639
193,Billy Hamilton,Reds,OF,3700,8.07,6.83,7.16,59.45389074578142
194,Yairo Munoz,Cardinals,2B/SS,3700,7.24,4.73,6.28,38.196311719214776
195,Rafael Ortega,Marlins,OF,3700,7.58,6.49,6.85,32.95795024337477
196,Kevin Pillar,Blue Jays,OF,3700,7.07,6.44,6.36,44.17611182682537
197,Austin Dean,Marlins,OF,3700,6.34,5.6,5.37,35.0
198,David Bote,Cubs,3B,3700,6.31,6.75,5.66,35.0
199,Kurt Suzuki,Braves,C,3600,6.48,5.7,6.34,38.504455271426394
200,Dansby Swanson,Braves,SS,3600,5.65,4.91,5.66,39.99413876802278
201,Yan Gomes,Indians,C,3600,6.33,5.43,5.81,44.8585715849496
202,Jorge Bonifacio,Royals,OF,3600,7.62,6.28,7.14,37.51429980276136
203,Brett Phillips,Royals,OF,3600,6.61,6.74,6.47,31.3422222222222
204,Brandon Belt,Giants,1B,3600,7.89,6.69,7.32,52.33787333154221
205,Freddy Galvis,Padres,SS,3600,5.74,5.56,5.62,40.56101021519649
206,Ketel Marte,Diamondbacks,2B/SS,3600,6.35,5.34,6.05,36.60219556360342
207,Neil Walker,Yankees,1B/2B,3600,6.59,7.44,7.75,48.24385483890271
208,Jeimer Candelario,Tigers,3B,3600,5.9,7.51,6.36,43.929012345679006
209,Aledmys Diaz,Blue Jays,SS,3600,6.63,6.71,6.02,49.99149669769019
210,Scott Kingery,Phillies,SS,3600,6.74,6.4,5.86,30.748099676118716
211,David Freese,Pirates,1B/3B,3500,7.28,6.46,7.33,38.29450105120103
212,Wilmer Difo,Nationals,2B/3B,3500,6.15,5.48,5.67,29.38927652040205
213,Martin Maldonado,Astros,C,3500,5.97,5.89,5.35,39.43611953965464
214,Taylor Ward,Angels,3B,3500,6.16,5.45,5.46,35.0
215,Tucker Barnhart,Reds,C,3500,6.33,5.41,5.38,29.817370193437306
216,Evan Longoria,Giants,3B,3500,6.71,6.75,6.99,57.660725949346926
217,Amed Rosario,Mets,SS,3500,7.53,7.07,7.61,45.23644537587889
218,Austin Hedges,Padres,C,3500,6.03,6.58,6.41,42.0476935953872
219,Renato Nunez,Orioles,3B,3400,7.16,5.05,5.99,23.632568359375
220,Hunter Dozier,Royals,1B/3B,3400,7.43,6.7,7.3,27.340622837370248
221,Gorkys Hernandez,Giants,OF,3400,5.87,5.36,5.37,30.617836592862506
222,Brandon Crawford,Giants,SS,3400,6.67,6.07,7.02,42.7534380434674
223,Tony Wolters,Rockies,C,3400,5.5,5.14,4.87,30.08999459167114
224,Kyle Seager,Mariners,3B,3400,7.28,6.68,7.07,54.99423916224275
225,Devon Travis,Blue Jays,2B,3400,6.27,5.66,5.77,45.548879435112454
226,Danny Jansen,Blue Jays,C,3400,6.6,6.32,6.1,35.0
227,Josh Harrison,Pirates,2B,3300,6.22,3.88,6.66,44.36044093507771
228,Matt Wieters,Nationals,C,3300,6.14,6.52,6.0,47.98922706201596
229,Adam Engel,White Sox,OF,3300,5.63,5.5,4.6,36.49735607041985
230,Jose Briceno,Angels,C,3300,6.0,4.66,4.7,35.0
231,Chris Davis,Orioles,1B,3300,7.61,7.99,7.53,65.67725669823558
232,Austin Slater,Giants,1B/OF,3300,6.51,6.33,5.97,39.04968858131487
233,Jim Adduci,Tigers,1B,3300,6.35,6.85,5.66,30.33984375
234,Austin Romine,Yankees,C,3300,5.74,5.49,5.85,31.271978684413643
235,Niko Goodrum,Tigers,2B/OF,3300,5.72,6.18,5.66,47.259070142434815
236,Dee Gordon,Mariners,2B/OF,3300,6.74,6.11,6.31,53.64192335607493
237,Blake Swihart,Red Sox,C/OF,3200,6.04,5.42,6.05,36.4030795847751
238,Austin Jackson,Mets,OF,3200,6.88,7.71,6.55,44.160340854600626
239,Ben Gamel,Mariners,OF,3200,7.09,5.71,5.55,38.97575767509709
240,Magneuris Sierra,Marlins,OF,3200,5.23,4.4,4.66,35.0
241,Carlos Tocci,Rangers,OF,3100,6.03,3.74,5.05,10.058263971462553
242,Tim Beckham,Orioles,3B/SS,3100,7.2,6.77,6.76,45.288243900982316
243,Jay Bruce,Mets,OF,3100,6.23,5.48,6.5,65.27586620265807
244,JaCoby Jones,Tigers,OF,3100,4.39,4.56,4.4,38.565420408163256
245,Erik Kratz,Brewers,C,3000,6.79,5.22,5.9,32.276778166888086
246,Joe Panik,Giants,2B,3000,6.94,7.32,6.85,39.48489757604197
247,Jonathan Lucroy,Athletics,C,3000,5.56,3.88,4.76,44.43740780685719
248,Victor Martinez,Tigers,1B,2900,5.89,5.44,5.63,48.8244231570184
249,Ronny Rodriguez,Tigers,2B/3B,2900,5.61,3.85,4.85,35.0
250,Mike Zunino,Mariners,C,2900,6.79,6.77,6.2,48.74725976975485
251,Sandy Leon,Red Sox,C,2800,5.82,6.3,5.44,36.7417339445819
252,Nick Hundley,Giants,C,2800,6.53,5.25,6.47,42.03181642952868
253,Ronald Torreyes,Yankees,2B/SS,2800,5.51,4.18,4.79,28.43454265075879
254,Orlando Arcia,Brewers,SS,2700,6.1,5.49,5.6,36.25233717067143
255,Caleb Joseph,Orioles,C,2700,6.03,4.02,4.97,35.36015060807001
256,Jeff Mathis,Diamondbacks,C,2700,5.0,4.22,4.47,29.806365105581737
257,James McCann,Tigers,C,2600,4.57,4.53,4.46,38.911002872085106
258,Jesus Sucre,Rays,C,2500,4.53,5.4,3.87,24.770710059171602
