,Name,Team,Position,Salary,DKFG,DKRoto,Var
66,Brandon Nimmo,Mets,OF,4200,8.09,7.05,48.09580252003395
67,Michael Conforto,Mets,OF,4200,8.48,7.3,57.946316048097934
68,Brian Anderson,Marlins,3B/OF,4200,8.59,7.89,39.52965119565836
69,Scooter Gennett,Reds,2B,4100,7.52,5.94,51.75018365856004
70,Eugenio Suarez,Reds,3B,4100,7.05,6.31,56.106792887222745
71,Ian Happ,Cubs,OF,4100,8.97,8.42,59.03482993197281
72,Curtis Granderson,Blue Jays,OF,4100,8.21,7.75,65.53400154409731
73,Teoscar Hernandez,Blue Jays,OF,4100,7.51,7.41,62.36112382934441
74,Lorenzo Cain,Brewers,OF,4100,7.75,6.88,53.10020899653989
75,Jason Vargas,Mets,SP,4100,13.19,11.5,118.16628771745985
76,Johan Camargo,Braves,3B/SS,4100,8.13,6.84,40.18307555026772
77,Carlos Santana,Phillies,1B,4100,9.13,8.01,52.203624489795686
78,Nick Williams,Phillies,OF,4100,9.1,6.81,49.270107750068654
79,Ketel Marte,Diamondbacks,2B/SS,4000,6.68,5.92,37.31250551725797
80,Steve Pearce,Red Sox,1B/OF,4000,8.57,7.75,43.53014430526834
81,Kendrys Morales,Blue Jays,1B,4000,7.57,7.48,59.58491337073856
82,Tyler Clippard,Blue Jays,RP,4000,14.19,8.07,23.310271214046264
83,Matt Kemp,Dodgers,OF,4000,7.9,5.81,63.90714841172576
84,Starlin Castro,Marlins,2B,4000,7.49,7.99,46.61155849146074
85,Cesar Hernandez,Phillies,2B,4000,8.67,7.85,37.014513159035495
86,Joey Votto,Reds,1B,3900,7.5,6.77,58.7572452889461
87,Willie Calhoun,Rangers,OF,3900,8.34,6.65,50.0
88,Mark Trumbo,Orioles,OF,3900,8.25,8.71,60.426268428509566
89,Christian Villanueva,Padres,3B,3900,8.22,7.6,70.62084024805658
90,Manuel Margot,Padres,OF,3900,8.18,7.64,48.39744609831356
91,Ryon Healy,Mariners,1B,3900,7.54,7.19,62.61799167533824
92,Aledmys Diaz,Blue Jays,SS,3900,6.5,6.57,50.4397415905547
93,Ryan Braun,Brewers,1B/OF,3900,7.44,6.26,77.23067611595648
94,Brian Dozier,Dodgers,2B,3900,7.55,5.89,57.3408236794559
96,Cody Bellinger,Dodgers,1B/OF,3900,8.06,8.42,75.87770833333346
97,Maikel Franco,Phillies,3B,3900,8.28,7.03,58.1328889856616
98,Chris Davis,Orioles,1B,3800,8.09,7.91,65.91807012297797
99,Adrian Beltre,Rangers,3B,3800,8.78,7.95,58.00152662123949
100,Tim Beckham,Orioles,3B/SS,3800,8.96,8.23,45.510353613077534
101,Trey Mancini,Orioles,OF,3800,7.62,7.78,56.276117420987724
102,Kurt Suzuki,Braves,C,3800,8.5,6.65,38.52049941667847
103,Gorkys Hernandez,Giants,OF,3700,6.12,5.47,31.839494949494892
104,Buster Posey,Giants,C,3700,7.31,6.55,49.33537988531743
105,Ronald Guzman,Rangers,1B,3700,8.09,6.46,43.292831647828635
106,Addison Russell,Cubs,SS,3700,8.19,7.42,45.13411592724529
107,David Bote,Cubs,2B/3B,3700,7.53,5.03,50.0
108,Justin Turner,Dodgers,3B,3700,8.52,6.38,42.72594106386007
109,Justin Bour,Marlins,1B,3700,8.76,7.31,53.06039009921515
110,Andrew McCutchen,Giants,OF,3600,7.84,6.4,62.147657228564356
111,Eduardo Nunez,Red Sox,2B/3B,3600,7.46,6.44,49.590883920837285
112,Eric Hosmer,Padres,1B,3600,7.28,6.86,48.92969022319677
113,Russell Martin,Blue Jays,C,3600,6.26,7.13,47.09363756927808
114,Yangervis Solarte,Blue Jays,2B/3B,3600,7.01,6.88,49.09637728057189
115,Mike Moustakas,Brewers,3B,3600,6.57,4.6,48.29120670008708
116,Jose Bautista,Mets,3B/OF,3600,7.45,7.07,62.89879276912422
117,Dansby Swanson,Braves,SS,3600,6.59,4.73,38.40095155709344
118,Jorge Alfaro,Phillies,C,3600,6.87,6.69,35.04778393351801
119,Brandon Drury,Blue Jays,2B/3B,3500,5.56,5.15,44.075597879684324
120,Todd Frazier,Mets,3B,3500,7.46,6.32,58.37864491117745
121,Magneuris Sierra,Marlins,OF,3500,5.57,5.02,50.0
122,Steven Duggar,Giants,OF,3400,5.63,6.22,50.0
123,Phillip Ervin,Reds,OF,3400,5.52,3.94,37.934898929845424
124,Jose Pirela,Padres,2B/OF,3400,7.21,6.55,41.53303850156087
125,Mike Zunino,Mariners,C,3400,6.77,6.72,48.156537220353755
126,Evan Longoria,Giants,3B,3300,7.16,5.94,57.873935792290155
127,Brandon Crawford,Giants,SS,3300,7.26,6.59,42.99851331260998
128,Joe Panik,Giants,2B,3300,6.1,6.38,40.153157730826585
129,Jose Peraza,Reds,SS,3300,6.52,6.35,43.18550272078043
130,Caleb Joseph,Orioles,C,3300,6.26,5.52,36.08815924032135
131,Carlos Tocci,Rangers,OF,3300,5.91,5.14,50.0
132,Kyle Seager,Mariners,3B,3300,7.46,5.85,55.16300327531002
133,Matt Wieters,Nationals,C,3200,6.56,5.97,48.42753725496722
134,Freddy Galvis,Padres,SS,3200,6.47,5.42,39.67065130972589
135,Wilmer Flores,Mets,1B/3B,3200,8.15,6.67,44.709017667699534
136,Joey Rickard,Orioles,OF,3100,7.13,7.07,39.07573905407958
137,Austin Hedges,Padres,C,3100,6.89,5.35,39.82756762782407
138,Kevin Plawecki,Mets,C,3100,6.06,4.91,23.92992503123697
139,Jeff McNeil,Mets,2B/3B,3100,7.48,6.0,50.0
140,Martin Prado,Marlins,3B,3100,6.54,5.89,41.90730697475161
141,Tucker Barnhart,Reds,C,3000,5.44,5.64,29.300812298017373
142,Sandy Leon,Red Sox,C,3000,6.07,4.76,37.99272846687944
143,Jeff Mathis,Diamondbacks,C,2800,4.95,5.52,30.039001676573644
144,Billy Hamilton,Reds,OF,2800,4.84,5.73,59.48650466802957
145,Mason Williams,Reds,OF,2800,5.55,5.45,50.0
146,Shane Robinson,Yankees,OF,2800,5.88,5.45,19.03325260565289
147,Guillermo Heredia,Mariners,OF,2800,5.59,4.96,23.678402366863853
148,Amed Rosario,Mets,SS,2800,7.51,7.16,37.79490027303439
