,Name,Team,Position,Salary,DKFG,DKRoto,Var
0,Aaron Nola,Phillies,SP,12000,19.6,22.16,108.84373257490783
1,Kenta Maeda,Dodgers,SP,11300,18.17,19.88,106.78640791027159
2,Gerrit Cole,Astros,SP,10900,18.36,17.31,86.84109943821535
3,James Paxton,Mariners,SP,10200,23.15,23.62,137.02249884379688
4,Jose Berrios,Twins,SP,10000,18.84,17.11,181.3196699942545
5,Jordan Zimmermann,Tigers,SP,8800,11.71,12.9,110.73129822499956
6,Masahiro Tanaka,Yankees,SP,8600,17.53,18.25,124.82847053527293
7,Shane Bieber,Indians,SP,8100,14.77,14.57,66.18312499999998
8,Zack Wheeler,Mets,SP,7700,16.97,18.59,91.61618395267824
9,Junior Guerra,Brewers,SP,7600,12.75,12.02,74.0541168368718
10,Andrew Suarez,Giants,SP,7500,11.7,14.1,54.7299
11,Ryan Borucki,Blue Jays,SP,7400,12.85,13.36,36.77388888888889
12,Carlos Rodon,White Sox,SP,7300,10.75,12.97,104.05444335937504
13,Kyle Hendricks,Cubs,SP,7200,19.2,15.13,76.86344261706407
14,Tyler Anderson,Rockies,SP,7100,10.15,9.52,99.17818677685945
15,Frankie Montas,Athletics,SP,7000,9.67,11.87,84.72410188711916
16,Drew Pomeranz,Red Sox,SP,6800,14.4,15.66,88.52317242141147
17,Clay Buchholz,Diamondbacks,SP,6700,12.86,9.81,135.37327901568406
18,Joe Musgrove,Pirates,SP,6300,9.16,12.89,85.45981879039704
19,Mookie Betts,Red Sox,OF,6200,10.99,10.81,98.62780356735523
20,Jeremy Hellickson,Nationals,SP,6100,12.72,12.7,96.5525636574074
21,Mike Trout,Angels,OF,6000,11.59,11.65,111.2744929125225
22,Jose Ramirez,Indians,3B,5900,10.53,10.15,66.85131377368434
23,Alex Bregman,Astros,3B,5800,11.56,10.47,75.1306980752657
24,Francisco Lindor,Indians,SS,5700,10.14,9.68,81.6070738162925
25,Andrew Benintendi,Red Sox,OF,5700,10.01,9.83,76.40291171612765
26,J.D. Martinez,Red Sox,OF,5600,10.97,10.58,69.59327588052814
27,George Springer,Astros,OF,5500,10.99,10.77,78.10487651106057
28,Felix Pena,Angels,SP,5500,18.02,16.29,38.65716695011336
29,Starling Marte,Pirates,OF,5400,9.25,8.43,71.99129161001709
30,Matt Carpenter,Cardinals,1B/3B,5400,11.82,10.14,62.70837474086749
31,Xander Bogaerts,Red Sox,SS,5300,8.34,7.49,58.039476419745206
32,Christian Yelich,Brewers,OF,5300,9.07,8.9,68.29792576229157
33,Jose Altuve,Astros,2B,5200,10.89,11.16,77.59055637705394
34,Charlie Blackmon,Rockies,OF,5200,10.56,9.4,75.97685951557094
35,Yefry Ramirez,Orioles,SP,5200,11.27,10.61,15.0648046875
36,Khris Davis,Athletics,OF,5100,9.55,9.84,61.77603744512835
37,Javier Baez,Cubs,2B/SS,5100,8.52,9.43,47.07652486949096
38,Nolan Arenado,Rockies,3B,5100,9.82,9.8,78.69122487558349
39,Mike Minor,Rangers,SP,5000,13.34,13.14,91.54071347552956
40,Michael Brantley,Indians,OF,5000,9.8,9.33,61.41667924148685
41,Eugenio Suarez,Reds,3B,5000,10.03,7.8,52.994327350970714
42,Aaron Judge,Yankees,OF,4900,9.91,9.87,101.41235939643344
43,Scooter Gennett,Reds,2B,4900,8.76,7.44,44.14002024615056
44,Tommy Pham,Cardinals,OF,4900,9.62,9.23,53.918760225564526
45,Giancarlo Stanton,Yankees,OF,4700,9.73,9.86,81.5199013520822
46,Yonny Chirinos,Rays,RP,4700,13.14,9.24,48.41842013888886
47,Corey Dickerson,Pirates,OF,4700,9.33,8.76,51.416681689802296
48,Joey Votto,Reds,1B,4700,9.23,8.19,83.6725764780688
49,Bryce Harper,Nationals,OF,4700,10.22,10.05,80.2882835889829
50,Gregory Polanco,Pirates,OF,4600,8.27,8.94,52.06563629489603
51,Eric Thames,Brewers,1B/OF,4600,10.01,9.27,52.06844784854728
52,Anthony Rendon,Nationals,3B,4600,9.3,7.72,64.36415289256199
53,Adam Eaton,Nationals,OF,4600,8.73,8.51,62.29230857029577
54,Juan Soto,Nationals,OF,4600,8.93,8.16,81.39177693761816
55,Eddie Rosario,Twins,OF,4500,8.79,7.02,57.599052673128384
56,Anthony Rizzo,Cubs,1B,4500,9.05,10.25,71.00666208840563
57,A.J. Pollock,Diamondbacks,OF,4500,8.09,8.37,65.06922748979423
58,Kris Bryant,Cubs,3B,4500,9.3,8.46,87.70698536535431
60,Rougned Odor,Rangers,2B,4400,9.0,9.76,50.50564466769665
61,Joey Gallo,Rangers,1B/OF,4400,9.75,8.47,51.31950126868117
62,David Peralta,Diamondbacks,OF,4400,8.2,7.86,54.82980612240959
63,Kyle Schwarber,Cubs,OF,4400,8.48,7.62,56.869978546010465
