,Name,Team,Position,Salary,DKFG,DKRoto,BATPred,Var
32,Ivan Nova,Pirates,SP,5300,12.13,13.01,11.71,103.07867005720327
33,Francisco Lindor,Indians,SS,5200,9.78,8.57,10.26,64.7213686754077
34,Matt Carpenter,Cardinals,1B/3B,5200,9.84,8.97,9.82,54.47030377632221
35,Giancarlo Stanton,Yankees,OF,5200,12.22,9.88,13.27,75.23857474638119
36,Whit Merrifield,Royals,2B/OF,5100,8.67,8.37,8.88,51.103290880653674
37,Paul Goldschmidt,Diamondbacks,1B,5100,8.38,8.57,9.52,70.39695270853102
38,Jose Urena,Marlins,SP,5000,7.05,8.31,7.44,77.84182749768537
39,Xander Bogaerts,Red Sox,SS,5000,8.8,7.74,8.27,49.1156704440265
40,Cody Bellinger,Dodgers,1B/OF,5000,10.37,9.76,10.32,75.22738182197635
41,Charlie Blackmon,Rockies,OF,5000,8.89,8.36,8.08,63.25476474034938
42,Joey Gallo,Rangers,1B/OF,4900,9.14,7.45,8.88,67.823468715913
43,Khris Davis,Athletics,OF,4900,7.89,6.99,7.98,68.85599494336749
44,Mitch Haniger,Mariners,OF,4900,8.99,7.39,8.52,62.293364090734435
45,Freddie Freeman,Braves,1B,4800,9.31,8.86,9.66,58.81235659001916
46,J.T. Realmuto,Marlins,C,4800,8.46,7.53,9.85,52.97563929809689
47,Michael Brantley,Indians,OF,4800,9.17,8.25,9.1,46.04837703704834
48,Scooter Gennett,Reds,2B,4800,9.48,8.1,8.32,51.611238821101075
49,Eugenio Suarez,Reds,3B,4800,9.13,7.47,8.53,55.342774712375316
50,Bryce Harper,Nationals,OF,4800,8.99,7.82,10.55,67.60527162882822
51,Joc Pederson,Dodgers,OF,4700,11.4,9.83,9.43,51.45490031661596
52,Edwin Encarnacion,Indians,1B,4700,8.86,8.0,9.31,64.85293877069614
53,Jose Altuve,Astros,2B,4700,9.52,10.13,9.26,57.02663159666717
54,Jean Segura,Mariners,SS,4700,8.43,6.5,7.86,54.148537197136854
55,Aaron Hicks,Yankees,OF,4700,10.16,9.29,11.12,48.36673105456197
56,Miguel Andujar,Yankees,3B,4700,10.15,7.68,9.85,56.49104166666665
57,Yasmani Grandal,Dodgers,C,4600,10.08,7.51,9.48,54.6682408500591
58,Rougned Odor,Rangers,2B,4600,9.28,8.28,9.16,62.366777902087115
59,Eddie Rosario,Twins,OF,4600,8.38,7.83,8.75,61.12179836737379
60,Ryan Braun,Brewers,1B/OF,4600,9.38,6.31,8.27,77.28928994580139
61,Jesus Aguilar,Brewers,1B,4600,10.38,9.24,9.32,66.04268746280486
62,Travis Shaw,Brewers,2B/3B,4600,10.58,9.17,9.45,62.02770083102493
63,Carlos Correa,Astros,SS,4600,8.91,8.07,8.94,69.37643449494256
64,Denard Span,Mariners,OF,4600,8.31,7.77,7.41,46.818444490813704
65,Mitch Moreland,Red Sox,1B,4500,9.66,9.38,8.94,47.57541561126709
66,Chris Taylor,Dodgers,OF/SS,4500,8.43,7.01,8.32,54.15293375651042
67,Lorenzo Cain,Brewers,OF,4500,9.52,7.43,8.5,52.61602895580712
68,Matt Chapman,Athletics,3B,4500,8.12,7.19,7.53,58.03985318617246
69,Tyler O'Neill,Cardinals,OF,4500,9.21,8.0,7.96,35.0
70,Randal Grichuk,Blue Jays,OF,4500,10.54,7.49,9.59,58.078142901675456
71,Nolan Arenado,Rockies,3B,4500,8.54,9.95,8.16,71.64606437214455
72,David Dahl,Rockies,OF,4500,6.66,5.53,6.2,39.77561983471075
73,Brian Dozier,Dodgers,2B,4400,9.86,7.89,9.85,57.56318901240199
74,Javier Baez,Cubs,2B/SS,4400,11.28,7.21,9.49,64.97751482211392
75,Mike Moustakas,Brewers,3B,4400,10.52,7.59,9.28,48.00567588109337
76,A.J. Pollock,Diamondbacks,OF,4400,8.48,8.81,9.11,68.60888638368787
77,Robinson Cano,Mariners,2B,4400,8.55,7.85,8.07,56.56161828682036
78,Wil Myers,Padres,3B/OF,4400,8.4,9.49,8.64,63.00676976931506
79,Nick Markakis,Braves,OF,4300,7.83,6.14,7.22,42.90502220983765
80,Ozzie Albies,Braves,2B,4300,7.85,6.08,7.17,63.6087654320988
81,Anthony Rizzo,Cubs,1B,4300,11.38,7.92,10.71,63.412578989167
82,Yonder Alonso,Indians,1B,4300,8.43,7.58,8.28,42.57978569769697
83,Scott Schebler,Reds,OF,4300,9.27,7.53,7.69,58.433062378861564
84,Jose Peraza,Reds,SS,4300,7.98,8.52,7.17,43.627720626267546
85,Gregory Polanco,Pirates,OF,4300,8.3,7.12,8.33,53.84740745899646
86,Justin Smoak,Blue Jays,1B,4300,9.91,7.95,8.81,49.28948347107464
87,Carlos Gonzalez,Rockies,OF,4300,7.64,6.98,7.05,73.18035719616961
88,Brett Gardner,Yankees,OF,4300,9.4,8.23,10.05,51.25696776374246
89,Tim Anderson,White Sox,SS,4300,7.08,7.5,6.69,53.49863392013225
90,Adam Eaton,Nationals,OF,4300,7.93,6.38,7.83,45.73116160383664
91,Tommy Pham,Rays,OF,4200,8.54,7.8,8.27,67.14317019722418
92,Dansby Swanson,Braves,SS,4200,6.4,5.26,6.06,40.041614605025714
93,Starlin Castro,Marlins,2B,4200,8.04,7.95,8.41,46.60065368652329
94,Brian Anderson,Marlins,3B/OF,4200,8.6,8.01,8.57,37.02405057883719
95,Ariel Jurado,Rangers,SP,4200,4.12,8.84,2.72,80.0
96,Melky Cabrera,Indians,OF,4200,7.27,6.46,6.4,45.70026634293638
97,Tyler Austin,Twins,1B,4200,7.79,5.15,6.38,66.29741964689904
98,Phillip Ervin,Reds,OF,4200,7.63,6.2,6.5,45.30193905817174
99,Jed Lowrie,Athletics,2B,4200,6.96,5.91,7.27,43.39520252622289
100,Marwin Gonzalez,Astros,OF/SS,4200,8.37,7.18,7.86,41.94658407687362
101,George Springer,Astros,OF,4200,9.51,10.02,9.43,65.59353353966142
102,Starling Marte,Pirates,OF,4200,8.82,7.65,8.01,59.38336948061404
103,Jonathan Villar,Orioles,2B,4200,9.36,8.62,9.6,55.51417673385997
104,Teoscar Hernandez,Blue Jays,OF,4200,9.3,7.46,8.28,59.82568280151439
105,Aledmys Diaz,Blue Jays,SS,4200,8.32,5.91,7.12,50.51524238487776
106,Ian Desmond,Rockies,1B,4200,6.05,7.74,6.47,51.42304819950893
107,Trevor Story,Rockies,SS,4200,7.49,7.95,7.55,69.67793005671071
108,Eric Hosmer,Padres,1B,4200,7.75,8.05,7.71,48.92436686283397
109,Hunter Renfroe,Padres,OF,4200,7.79,7.12,8.1,61.539937715680544
110,Travis Jankowski,Padres,OF,4200,7.46,8.4,7.22,38.56790063083776
111,Daniel Palka,White Sox,OF,4200,8.08,7.48,8.73,65.10255198487711
112,Matt Davidson,White Sox,1B/3B,4200,7.07,6.39,7.01,65.75760099958354
113,Ender Inciarte,Braves,OF,4100,7.93,7.6,7.18,44.91190289388471
114,Joey Wendle,Rays,2B,4100,8.41,7.11,7.51,36.724488811728385
115,Jurickson Profar,Rangers,3B/SS,4100,7.64,7.33,7.11,37.08983398437512
116,Todd Frazier,Mets,3B,4100,10.53,7.83,11.33,58.85218762014609
117,John Andreoli,Orioles,OF,4100,6.77,5.72,6.39,35.0
118,Kevin Pillar,Blue Jays,OF,4100,8.72,6.86,7.52,44.21011741245862
119,DJ LeMahieu,Rockies,2B,4100,6.92,6.5,6.64,42.11410575294422
120,Noe Ramirez,Angels,RP,4100,7.16,6.36,6.5,25.544728703068305
121,Jacob Nix,Padres,SP,4100,11.61,10.7,12.01,80.0
122,Avisail Garcia,White Sox,OF,4100,7.86,6.12,8.1,53.178267496336844
123,Gleyber Torres,Yankees,2B,4100,9.27,6.64,9.41,52.361570247933884
124,Yoan Moncada,White Sox,2B,4100,6.71,6.31,7.7,58.51914734246753
125,Trea Turner,Nationals,SS,4100,8.77,6.73,8.92,84.63887425194778
126,Rhys Hoskins,Phillies,OF,4100,8.69,7.02,7.76,71.71811224489795
127,Juan Soto,Nationals,OF,4100,7.7,6.32,8.33,67.10959500653213
128,Kurt Suzuki,Braves,C,4000,7.5,6.22,6.79,38.54922003161917
129,Kevin Kiermaier,Rays,OF,4000,8.18,7.67,8.2,51.19470699432875
130,Matt Duffy,Rays,3B,4000,7.96,6.38,7.09,39.76676931131643
131,Johan Camargo,Braves,3B/SS,4000,7.74,6.11,6.78,40.019777048438186
132,Joe Mauer,Twins,1B,4000,6.9,7.18,7.22,45.45871937416113
133,Max Kepler,Twins,OF,4000,7.19,7.03,7.71,55.16248087196961
134,Jedd Gyorko,Cardinals,2B/3B,4000,7.32,6.41,6.83,49.96224741308268
135,Adam Frazier,Pirates,2B/OF,4000,7.82,7.68,6.64,41.493135999108894
136,Andrew McCutchen,Giants,OF,4000,7.72,7.28,8.12,62.45391255572474
137,Eduardo Escobar,Diamondbacks,3B/SS,4000,7.24,6.97,7.52,46.34311604675515
138,Dee Gordon,Mariners,2B/OF,4000,6.97,6.29,6.42,53.817154641230076
139,Ben Gamel,Mariners,OF,4000,7.43,6.82,5.95,39.446076087698934
140,Willy Adames,Rays,SS,3900,7.3,6.81,6.19,39.30727023319614
141,Rafael Ortega,Marlins,OF,3900,7.76,7.65,7.09,33.747904282883724
142,Nomar Mazara,Rangers,OF,3900,8.19,6.45,7.93,47.31015626533061
143,Kyle Schwarber,Cubs,OF,3900,10.2,6.54,8.97,64.01768834435485
144,Daniel Murphy,Cubs,1B/2B,3900,11.51,7.46,9.8,49.70676696053133
145,Jason Kipnis,Indians,2B,3900,7.34,7.59,7.47,52.730794551982285
146,Miguel Sano,Twins,1B/3B,3900,7.36,6.35,7.37,58.72687363038707
147,Greg Allen,Indians,OF,3900,6.24,5.73,6.24,32.21362898864251
148,Josh Reddick,Astros,OF,3900,7.76,6.02,6.96,55.223251338472174
149,Matt Olson,Athletics,1B,3900,7.56,7.53,6.96,62.84573002754813
150,Tyler White,Astros,1B,3900,8.41,7.56,7.53,58.626326643529
151,Jose Martinez,Cardinals,1B/OF,3900,8.34,8.17,7.68,56.54800155356257
152,Paul DeJong,Cardinals,SS,3900,8.09,7.1,7.6,52.59526315789474
153,Adalberto Mondesi,Royals,2B/SS,3900,6.49,6.47,6.14,44.897740784779984
154,Renato Nunez,Orioles,3B,3900,8.38,6.09,7.4,24.018467220683274
155,Billy McKinney,Blue Jays,OF,3900,7.6,7.73,6.73,35.0
156,Danny Jansen,Blue Jays,C,3900,7.95,6.54,7.08,35.0
157,Yolmer Sanchez,White Sox,3B,3900,7.5,7.47,7.91,34.873460515666515
158,Austin Dean,Marlins,OF,3800,7.74,7.0,7.42,35.0
159,Yan Gomes,Indians,C,3800,6.93,5.88,6.85,45.05895691609998
160,Stephen Piscotty,Athletics,OF,3800,6.73,5.48,6.03,49.09035844118437
161,Yadier Molina,Cardinals,C,3800,8.03,7.39,7.54,39.56087163150955
162,Harrison Bader,Cardinals,OF,3800,7.22,6.02,6.57,44.97615700692043
163,Jeimer Candelario,Tigers,3B,3800,7.88,7.59,8.5,44.693821250354965
164,Adam Jones,Orioles,OF,3800,9.0,7.84,8.78,56.632220720242465
165,Kyle Seager,Mariners,3B,3800,7.81,7.03,7.45,55.15498157318152
166,Omar Narvaez,White Sox,C,3800,6.74,6.37,6.47,25.721623191333524
167,Cesar Hernandez,Phillies,2B,3800,6.68,6.65,7.23,37.304929652092575
168,Odubel Herrera,Phillies,OF,3800,7.25,5.88,7.76,51.6050276209975
169,Anthony Rendon,Nationals,3B,3800,8.39,7.02,8.61,56.740599893667394
170,Ian Kinsler,Red Sox,2B,3700,7.88,7.25,7.43,59.024958283844
171,Miguel Rojas,Marlins,3B/SS,3700,6.59,7.37,6.71,26.323238236256422
172,Billy Hamilton,Reds,OF,3700,8.12,7.99,6.97,59.070621449647334
173,Martin Maldonado,Astros,C,3700,5.99,5.42,5.56,39.720085091810155
174,Marcus Semien,Athletics,SS,3700,6.13,5.56,5.64,44.696891995006474
175,Salvador Perez,Royals,C,3700,7.76,8.23,8.68,46.218298027022435
176,Luke Voit,Yankees,1B,3700,9.54,6.08,9.05,28.145724405464634
177,Carlos Santana,Phillies,1B,3700,7.21,6.81,7.83,51.87525718303186
178,Robinson Chirinos,Rangers,C,3600,7.15,6.37,6.65,50.005268595041386
179,Wilmer Flores,Mets,1B,3600,10.62,7.76,10.22,44.61143518766836
180,Jeff McNeil,Mets,2B,3600,9.81,6.86,8.86,35.0
181,Mitch Garver,Twins,C,3600,6.05,6.6,5.36,41.05883343152935
182,Ramon Laureano,Athletics,OF,3600,6.46,5.12,5.28,35.0
183,Niko Goodrum,Tigers,2B/OF,3600,7.49,6.72,7.47,48.50902184235518
184,Brett Phillips,Royals,OF,3600,5.12,5.52,5.14,32.1091053362428
185,Devon Travis,Blue Jays,2B,3600,9.37,7.66,8.25,44.673604734210855
186,Trey Mancini,Orioles,1B/OF,3600,9.32,7.21,9.17,55.750862080532386
187,Nick Ahmed,Diamondbacks,SS,3600,6.29,6.27,6.62,43.66145530661657
188,Freddy Galvis,Padres,SS,3600,6.17,5.96,6.03,40.647557238146746
189,Austin Romine,Yankees,C,3600,6.98,5.25,7.0,30.385745857733262
190,Ryan Zimmerman,Nationals,1B,3600,7.83,5.81,7.38,59.33304804536747
191,Nick Martini,Athletics,OF,3500,6.74,6.53,5.67,35.0
192,Francisco Cervelli,Pirates,C,3500,7.22,6.93,6.42,34.64668677394306
193,Corey Dickerson,Pirates,OF,3500,8.21,7.44,7.99,59.69469246031756
194,Mikie Mahtook,Tigers,OF,3500,6.67,7.23,6.57,41.476388741691814
195,Tim Beckham,Orioles,3B/SS,3500,7.96,6.61,7.92,45.26083333333339
196,Evan Longoria,Giants,3B,3500,7.0,7.92,7.11,57.775490196078536
197,Jon Jay,Diamondbacks,OF,3500,6.44,8.0,5.85,31.717856509924427
198,Brandon Belt,Giants,1B,3500,7.93,7.32,7.38,52.51140471582924
199,Andrelton Simmons,Angels,SS,3500,6.99,6.14,6.1,36.373254892777155
200,Manuel Margot,Padres,OF,3500,6.23,5.33,6.05,49.988329590716035
201,Scott Kingery,Phillies,SS,3500,6.07,5.76,4.97,29.039474613374733
202,Asdrubal Cabrera,Phillies,2B/SS,3500,7.23,6.26,8.21,49.411481629331334
203,Eduardo Nunez,Red Sox,2B/3B,3400,7.79,6.13,7.1,49.22170096450214
204,Adrian Beltre,Rangers,3B,3400,7.71,7.57,7.15,57.92089667878786
205,Jason Heyward,Cubs,OF,3400,9.24,6.34,7.94,47.332798838945465
206,Jake Cave,Twins,OF,3400,6.27,5.66,5.7,52.993162901307954
207,Tucker Barnhart,Reds,C,3400,6.88,5.71,5.89,28.999844851833487
208,Curt Casali,Reds,C,3400,7.0,5.09,5.63,40.982090795501925
209,Jim Adduci,Tigers,1B,3400,7.59,6.86,6.65,31.102650538700534
210,Alex Gordon,Royals,OF,3400,6.48,6.42,6.95,45.72055997970116
211,Jose Iglesias,Tigers,SS,3400,7.43,7.55,6.65,31.12570129945805
212,Austin Slater,Giants,1B/OF,3400,7.01,6.25,6.65,40.46484375
213,Steven Duggar,Giants,OF,3400,5.9,5.31,5.15,35.0
214,Brandon Crawford,Giants,SS,3400,6.68,5.91,6.35,42.779863289617474
215,Albert Pujols,Angels,1B,3400,7.37,6.6,6.73,71.94062492226494
216,Mike Zunino,Mariners,C,3400,7.27,6.04,6.91,48.84158349776478
217,Austin Hedges,Padres,C,3400,6.62,6.33,6.94,42.09677263269942
218,Nick Williams,Phillies,OF,3400,6.9,6.34,6.95,48.074156580282676
219,Isaac Galloway,Marlins,OF,3300,6.89,6.44,6.67,35.0
220,Elvis Andrus,Rangers,SS,3300,8.02,6.56,7.2,43.67389220800831
221,Amed Rosario,Mets,SS,3300,9.58,7.05,9.09,44.84279285817964
222,Jorge Bonifacio,Royals,OF,3300,7.29,7.05,6.59,38.122879155124686
223,JaCoby Jones,Tigers,OF,3300,6.02,5.45,5.83,38.38277256172945
224,Ketel Marte,Diamondbacks,2B/SS,3300,6.19,5.29,6.12,37.02322709076525
225,Kole Calhoun,Angels,OF,3300,6.74,7.41,6.09,53.847896403084604
226,Adam Engel,White Sox,OF,3300,5.85,3.97,5.27,36.48637721524683
227,Ronald Guzman,Rangers,1B,3200,6.86,5.1,5.93,54.226591561271114
228,David Bote,Cubs,3B,3200,8.18,6.18,6.64,35.0
229,Erik Kratz,Brewers,C,3200,7.57,5.5,6.04,32.31994513031544
230,Colin Moran,Pirates,3B,3200,6.85,5.77,5.94,32.25923076923078
231,Chris Davis,Orioles,1B,3200,7.6,6.42,8.19,65.64437255859374
232,David Fletcher,Angels,2B/3B,3200,6.9,7.46,6.03,27.093043995243764
233,Michael Perez,Rays,C,3100,6.69,5.38,5.05,35.0
234,Blake Swihart,Red Sox,C/OF,3100,6.59,7.14,6.24,36.2252866889244
235,Ehire Adrianza,Twins,SS,3100,5.53,5.87,5.11,28.616329717291144
236,Josh Bell,Pirates,1B,3100,7.0,5.61,6.99,44.36473322788471
237,Victor Martinez,Tigers,1B,3100,7.02,6.24,7.03,48.847857360917146
238,Hunter Dozier,Royals,1B/3B,3100,6.23,7.58,6.06,24.82984374999999
239,Craig Gentry,Orioles,OF,3100,7.97,5.65,6.96,28.76166933255785
240,Joe Panik,Giants,2B,3100,7.16,6.31,6.29,39.641276432141545
241,Jefry Marte,Angels,1B/3B,3100,6.11,6.15,5.16,40.66817564508833
242,Taylor Ward,Angels,3B,3100,6.03,5.27,5.43,35.0
243,Wilmer Difo,Nationals,2B/3B,3100,5.69,5.44,5.65,28.235137005426797
244,Bryan Holaday,Marlins,C,3000,5.84,4.61,5.56,23.7487506760411
245,Jay Bruce,Mets,OF,3000,9.19,5.92,9.08,65.43709223780125
246,Logan Forsythe,Twins,2B,3000,6.65,6.65,6.27,41.96162759584675
247,Jonathan Lucroy,Athletics,C,3000,5.33,3.11,4.83,44.290288874856856
248,Alcides Escobar,Royals,SS,3000,5.4,6.07,5.58,32.74371577480845
249,Nick Hundley,Giants,C,3000,5.91,5.48,5.97,42.16651570336194
250,Matt Wieters,Nationals,C,3000,5.93,5.63,5.87,48.10353630601003
251,Jorge Alfaro,Phillies,C,3000,5.05,3.67,4.3,34.59271240234375
252,Brandon Lowe,Rays,2B/OF,2900,7.7,5.69,6.87,35.0
253,Austin Jackson,Mets,OF,2900,7.94,6.54,7.46,44.300143085598926
254,Tony Wolters,Rockies,C,2900,4.82,3.34,4.23,29.633296646526365
255,Devin Mesoraco,Mets,C,2800,8.53,5.25,8.97,46.10397575007967
256,Victor Caratini,Cubs,1B/C,2800,7.75,7.1,6.74,20.31528523733491
257,Orlando Arcia,Brewers,SS,2800,6.47,5.49,5.73,36.56075910621357
258,Adeiny Hechavarria,Pirates,SS,2800,5.57,4.14,4.7,29.51553906863057
259,Rosell Herrera,Royals,OF,2800,6.38,5.76,6.07,23.656607700312172
260,Caleb Joseph,Orioles,C,2800,6.28,3.39,5.57,35.61070831391674
261,Ronald Torreyes,Yankees,2B/SS,2800,6.15,4.68,5.58,28.907407407407433
262,Greg Garcia,Cardinals,2B/SS,2700,5.98,6.4,5.2,18.108484612182068
263,James McCann,Tigers,C,2700,5.82,4.62,5.92,39.0916371895393
264,Rene Rivera,Angels,C,2700,6.1,6.78,5.6,33.491404000000216
265,Jeff Mathis,Diamondbacks,C,2600,4.84,5.4,4.68,29.87473630697071
