,Name,Team,Position,Salary,DKFG,DKRoto,Var
85,Tyler Flowers,Braves,C,3500,6.97,7.25,39.71719588695584
86,Gerardo Parra,Rockies,OF,3500,6.31,5.89,42.57114299348764
87,Francisco Cervelli,Pirates,C,3500,7.19,6.72,34.03403263999998
88,Francisco Arcia,Angels,C,3400,5.25,5.41,30.25
89,David Fletcher,Angels,3B,3400,5.96,3.98,28.07638888888889
90,Martin Prado,Marlins,3B,3300,6.15,5.89,41.927323922077285
91,Willy Adames,Rays,2B/SS,3300,5.7,4.82,23.21484375
92,Jordy Mercer,Pirates,SS,3300,5.9,5.25,35.081946721439984
93,Alex Gordon,Royals,OF,3200,7.63,6.96,45.483774984358185
94,Jose Osuna,Pirates,1B/OF,3200,6.84,5.81,35.44921875
96,Michael Perez,Rays,C,3100,6.48,5.75,9.0
97,Chris Iannetta,Rockies,C,2800,5.72,5.52,42.92174977582084
98,Manny Pina,Brewers,C,2800,6.11,5.13,36.00646258503401
99,Orlando Arcia,Brewers,SS,2600,5.73,4.33,37.15283719376679
