,Name,Team,Position,Salary,DKFG,DKRoto,Var
84,Yangervis Solarte,Blue Jays,2B/3B,3900,8.13,7.08,45.39557396333692
85,Matt Carpenter,Cardinals,1B/3B,3900,7.84,7.77,62.6402119051434
86,Jose Martinez,Cardinals,1B,3900,8.9,7.69,43.323902873691246
87,Paul DeJong,Cardinals,SS,3900,7.44,6.46,64.0
88,Josh Reddick,Astros,OF,3900,8.02,7.6,46.30602962210197
89,Gerardo Parra,Rockies,OF,3900,8.09,10.41,38.28575814925283
90,Daniel Descalso,Diamondbacks,2B/3B,3900,8.15,8.01,18.211692157896877
91,Justin Upton,Angels,OF,3900,8.7,7.59,69.19454636622115
92,Yadier Molina,Cardinals,C,3800,8.02,7.47,39.08672856198545
93,Yonder Alonso,Indians,1B,3800,7.91,8.86,35.392415972421716
94,Jesse Winker,Reds,OF,3800,6.61,6.22,37.345679012345684
95,Matt Chapman,Athletics,3B,3800,5.91,5.42,50.158668482614964
96,Matt Olson,Athletics,1B,3800,7.2,6.27,59.675625
97,Andrelton Simmons,Angels,SS,3800,7.75,7.19,40.09640088436724
98,Rhys Hoskins,Phillies,OF,3800,7.67,6.68,90.39849853515624
99,Asdrubal Cabrera,Mets,2B,3800,7.96,8.18,52.07404255437949
100,Harrison Bader,Cardinals,OF,3700,7.43,7.54,25.77514792899408
101,Matt Davidson,White Sox,1B/3B,3700,6.62,6.85,42.161810773735176
102,Jason Kipnis,Indians,2B,3700,7.41,7.63,62.53524478538578
103,Jonathan Schoop,Orioles,2B,3700,6.99,7.62,45.573422984677585
104,Adam Jones,Orioles,OF,3700,7.47,7.29,58.97597655865857
105,Denard Span,Mariners,OF,3700,7.47,6.84,60.475186431181314
106,Justin Turner,Dodgers,3B,3700,9.14,7.84,39.684259888647325
107,Odubel Herrera,Phillies,OF,3700,6.89,7.4,52.55564767135623
108,Brandon Nimmo,Mets,OF,3700,8.0,8.04,36.88173841686657
109,Curtis Granderson,Blue Jays,OF,3600,8.65,8.28,66.38585623300578
110,Johan Camargo,Braves,3B/SS,3600,7.65,6.86,35.67857303725057
111,Jurickson Profar,Rangers,SS,3600,5.88,5.6,33.25310493025289
112,Jedd Gyorko,Cardinals,2B/3B,3600,7.43,7.54,39.458090120302245
113,Daniel Palka,White Sox,OF,3600,7.51,7.62,42.033611111111114
114,Billy Hamilton,Reds,OF,3600,5.46,6.16,58.47462055141462
115,Jose Bautista,Mets,3B/OF,3600,7.71,7.1,63.71345044106908
116,Michael Conforto,Mets,OF,3600,8.2,7.74,47.65325768459672
117,Justin Bour,Marlins,1B,3600,7.05,6.92,45.799649892274545
118,Randal Grichuk,Blue Jays,OF,3500,8.39,5.9,42.151359159800684
119,Kevin Pillar,Blue Jays,OF,3500,7.15,6.97,39.04284838416203
120,Jose Abreu,White Sox,1B,3500,7.8,7.17,73.51474622770921
121,Tim Anderson,White Sox,SS,3500,6.48,6.71,53.175723980258375
122,Yan Gomes,Indians,C,3500,6.88,5.57,37.83371973741024
123,Dustin Fowler,Athletics,OF,3500,7.61,6.35,32.88671386922116
124,Mark Canha,Athletics,OF,3500,6.81,6.42,40.28656461374155
125,Stephen Piscotty,Athletics,OF,3500,5.83,6.03,50.74799039309871
126,Kyle Seager,Mariners,3B,3500,8.3,7.41,56.87097045703222
127,Ryon Healy,Mariners,1B,3500,7.83,7.49,51.98654409652399
128,Eric Hosmer,Padres,1B,3500,7.68,6.34,58.27001960061325
129,Brad Miller,Brewers,1B/2B,3500,7.34,6.6,39.147005113221326
130,Brock Holt,Red Sox,2B/SS,3400,7.08,7.82,33.579343262796094
131,Yairo Munoz,Cardinals,SS,3400,6.4,5.49,30.146315414738346
132,Adam Duvall,Reds,OF,3400,6.19,5.11,50.69061115727061
133,Dee Gordon,Mariners,2B/OF,3400,7.99,7.9,65.42195311702889
134,Cesar Hernandez,Phillies,2B,3400,6.38,6.61,42.326248775984894
135,Derek Dietrich,Marlins,OF,3400,7.19,7.04,36.02198137637698
136,Marcell Ozuna,Cardinals,OF,3300,8.65,8.85,54.555638178333
137,Max Stassi,Astros,C,3300,6.25,6.15,23.664171006944446
138,Marwin Gonzalez,Astros,1B/OF,3300,6.72,5.14,31.746229682721964
139,Trey Mancini,Orioles,1B/OF,3300,6.34,5.64,48.349630135018685
140,Neil Walker,Yankees,1B/2B,3300,6.56,6.39,50.0476936998532
141,Danny Valencia,Orioles,3B/OF,3300,6.56,5.55,39.922130873976506
142,Albert Pujols,Angels,1B,3300,7.36,6.88,92.98417541721977
143,Manuel Margot,Padres,OF,3300,6.17,5.19,43.71027155724265
144,Nick Williams,Phillies,OF,3300,6.65,5.85,44.609205913732666
145,Dansby Swanson,Braves,SS,3200,5.97,5.57,36.99110412597656
146,Elvis Andrus,Rangers,SS,3200,7.34,5.96,55.554857977283824
147,Marcus Semien,Athletics,SS,3200,5.41,5.46,46.842157888118365
148,Tony Wolters,Rockies,C,3200,6.29,6.73,21.79365368596418
149,Christian Villanueva,Padres,3B,3200,6.91,6.5,42.975308641975296
150,Travis Jankowski,Padres,OF,3200,6.71,7.58,26.168727480516186
151,Carlos Santana,Phillies,1B,3200,7.05,6.56,61.589225191385616
152,Wilmer Flores,Mets,1B/3B,3200,7.79,5.77,32.78769028640213
153,Tyler Flowers,Braves,C,3100,7.17,7.22,28.74470520087521
154,Nomar Mazara,Rangers,OF,3100,5.94,5.87,50.63880786126524
155,Adrian Beltre,Rangers,3B,3100,6.79,5.94,63.45368482959334
156,Sandy Leon,Red Sox,C,3100,6.99,6.2,25.97710718002081
157,Tim Beckham,Orioles,3B,3100,7.23,7.97,36.3713229690596
158,Ian Kinsler,Angels,2B,3100,7.08,6.99,74.71521715749684
159,Jefry Marte,Angels,1B/3B,3100,6.67,6.77,25.04833251651147
160,Tyler Saladino,Brewers,SS,3100,6.55,5.88,27.81967606987393
161,Robinson Chirinos,Rangers,C,3000,5.05,5.1,35.422623631823384
162,Rougned Odor,Rangers,2B,3000,5.36,5.45,50.230029122076594
163,Delino DeShields,Rangers,OF,3000,6.49,5.9,43.981484637566545
164,Greg Allen,Indians,OF,3000,5.95,6.6,15.49609473418997
165,Chris Davis,Orioles,1B,3000,6.36,7.21,58.502159302010746
166,Devon Travis,Blue Jays,2B,2900,6.59,4.92,50.48476454293629
167,Isiah Kiner-Falefa,Rangers,2B/3B,2900,5.42,5.38,41.8447265625
168,Tyler Naquin,Indians,OF,2900,6.74,6.34,28.832230623818532
169,David Fletcher,Angels,2B/3B,2900,7.18,6.98,18.367346938775512
170,Carlos Asuaje,Padres,2B,2900,6.21,6.56,22.012807280915748
171,Maikel Franco,Phillies,3B,2900,5.56,4.14,46.12082844827211
172,Devin Mesoraco,Mets,C,2900,6.66,5.17,30.27500516528925
173,Russell Martin,Blue Jays,C,2800,6.9,5.08,48.787438117695
174,Leury Garcia,White Sox,OF,2800,6.61,5.89,19.479505889112325
175,Omar Narvaez,White Sox,C,2800,5.68,4.34,20.69461057836881
176,Martin Maldonado,Angels,C,2800,5.5,5.38,20.977051962361163
177,Kole Calhoun,Angels,OF,2800,5.31,5.35,48.53195415765225
178,Amed Rosario,Mets,SS,2800,5.69,4.36,27.97418212890625
179,Erik Kratz,Brewers,C,2800,6.76,5.31,17.158453962588407
180,Adam Engel,White Sox,OF,2700,5.6,4.17,21.48166266885495
181,Jonathan Lucroy,Athletics,C,2700,5.02,3.37,44.23589027521283
182,Guillermo Heredia,Mariners,OF,2700,5.42,4.73,17.819470572426766
183,Austin Hedges,Padres,C,2700,5.19,3.96,20.982310093652448
184,Austin Barnes,Dodgers,2B/C,2700,6.28,5.68,16.23160133136095
185,Freddy Galvis,Padres,SS,2700,5.58,5.75,33.46323010787815
186,Scott Kingery,Phillies,SS,2700,6.04,5.44,30.7156336188126
187,Jose Reyes,Mets,3B/SS,2700,6.53,5.93,78.8105158940716
188,Martin Prado,Marlins,3B,2700,5.8,5.3,48.358556193918105
189,Chris Herrmann,Mariners,C/OF,2600,6.3,6.33,16.723657483489674
190,Jorge Alfaro,Phillies,C,2600,5.06,5.28,29.2681
191,Ryan Rua,Rangers,OF,2500,4.94,4.26,19.976123186294508
192,Chance Sisco,Orioles,C,2500,5.51,5.07,18.385904499540864
193,Cameron Maybin,Marlins,OF,2500,5.79,5.06,42.28273544215348
194,Logan Forsythe,Dodgers,2B/3B,2400,6.6,5.67,33.839234856062426
195,Bryan Holaday,Marlins,C,2400,4.94,4.6,12.496225
