"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Kendrys Morales","Blue Jays","TOR @ KC","DH","4.43","1.10",".74",".20",".01",".15",".55",".59",".01",".01",".37",".64","6.60","10.30","7.87","8610"
"Robinson Chirinos","Rangers","LAA @ TEX","C","4.14",".82",".47",".17",".01",".17",".56",".54",".03",".01",".65","1.33","6.65","10.35","7.67","3142"
"Jeimer Candelario","Tigers","DET @ MIN","3B","4.69","1.04",".61",".25",".02",".15",".56",".44",".01",".01",".46","1.09","6.57","10.19","7.80","13621"
"Nick Markakis","Braves","COL @ ATL","RF","4.31","1.17",".81",".27",".01",".08",".56",".56",".01",".01",".41",".61","6.51","10.16","7.79","5930"
"Joe Mauer","Twins","DET @ MIN","1B","4.75","1.17",".87",".24",".01",".05",".62",".41",".01",".01",".63",".65","6.54","10.14","7.79","1857"
"DJ LeMahieu","Rockies","COL @ ATL","2B","4.72","1.18",".87",".22",".02",".08",".60",".41",".08",".05",".42",".66","6.49","10.06","7.83","9874"
"Brandon Nimmo","Mets","","CF","4.28",".93",".54",".20",".04",".15",".51",".49",".05",".03",".51","1.26","6.53","10.14","7.70","12927"
"Eric Young Jr.","Angels","LAA @ TEX","OF","4.03","1.04",".71",".19",".05",".08",".54",".50",".13",".06",".34",".56","6.46","10.04","7.76","7158"
"Joey Wendle","Rays","TB @ NYY","2B","4.59","1.13",".75",".22",".03",".13",".52",".46",".08",".05",".27","1.11","6.43","9.98","7.80","13853"
"Todd Frazier","Mets","","3B","4.17",".88",".49",".15",".00",".23",".49",".59",".04",".02",".37",".92","6.48","10.11","7.63","785"
"Mallex Smith","Rays","TB @ NYY","LF","4.70","1.09",".80",".21",".04",".05",".47",".31",".25",".13",".39","1.20","6.41","9.87","7.85","13608"
"Salvador Perez","Royals","TOR @ KC","C","4.36","1.05",".65",".20",".01",".19",".52",".63",".01",".01",".19",".79","6.40","10.02","7.67","7304"
"Ronald Guzman","Rangers","LAA @ TEX","1B","4.04",".95",".60",".17",".03",".15",".55",".54",".02",".02",".48","1.01","6.45","10.06","7.60","14388"
"Ji-Man Choi","Rays","TB @ NYY","1B","4.29",".85",".47",".17",".00",".21",".51",".53",".03",".02",".48","1.48","6.47","10.08","7.57","5452"
"Johan Camargo","Braves","COL @ ATL","3B","4.21","1.06",".66",".27",".03",".11",".51",".59",".02",".01",".33",".91","6.37","9.95","7.59","14950"
"Gregory Polanco","Pirates","CHC @ PIT","RF","4.35",".91",".56",".19",".04",".13",".52",".47",".07",".04",".48",".96","6.40","9.93","7.56","12907"
"Aledmys Diaz","Blue Jays","TOR @ KC","SS","4.21","1.16",".76",".25",".01",".13",".51",".55",".05",".03",".15",".40","6.26","9.77","7.60","15937"
"Didi Gregorius","Yankees","TB @ NYY","SS","4.27","1.05",".71",".18",".01",".16",".50",".57",".03",".03",".29",".68","6.29","9.82","7.54","6012"
"David Freese","Pirates","CHC @ PIT","3B","4.26","1.09",".77",".20",".01",".12",".51",".53",".01",".01",".42",".85","6.30","9.81","7.53","9549"
"Willson Contreras","Cubs","CHC @ PIT","C","4.18","1.09",".72",".24",".02",".11",".45",".53",".03",".02",".37",".78","6.25","9.73","7.51","11609"
"Jose Reyes","Mets","NYM @ PHI","3B","4.14","1.01",".67",".20",".02",".13",".45",".51",".11",".05",".30",".52","6.24","9.71","7.52","1736"
"Travis Jankowski","Padres","ARI @ SD","RF","4.54","1.05",".81",".16",".03",".04",".53",".27",".20",".09",".52",".88","6.26","9.63","7.58","13768"
"Jorge Polanco","Twins","DET @ MIN","SS","4.09","1.00",".68",".21",".03",".08",".50",".51",".08",".06",".45",".70","6.26","9.75","7.45","13152"
"Brandon Nimmo","Mets","NYM @ PHI","CF","4.25",".95",".60",".18",".04",".13",".49",".47",".04",".03",".50","1.19","6.25","9.70","7.40","12927"
"Russell Martin","Blue Jays","TOR @ KC","C","4.33",".94",".63",".17",".00",".14",".53",".49",".02",".01",".54",".77","6.21","9.67","7.31","4616"
"David Fletcher","Angels","LAA @ TEX","SS","4.37","1.18",".85",".25",".03",".05",".50",".49",".09",".06",".22",".38","6.09","9.47","7.44","17992"
"Harrison Bader","Cardinals","WSH @ STL","RF","4.02","1.00",".70",".16",".02",".12",".44",".51",".09",".06",".33","1.02","6.09","9.48","7.33","18030"
"Roman Quinn","Phillies","","RF","3.85",".97",".67",".17",".04",".09",".39",".45",".19",".11",".33",".74","6.08","9.42","7.37","13546"
"Brandon Lowe","Rays","TB @ NYY","2b","3.95",".81",".44",".16",".01",".21",".47",".51",".06",".04",".37","1.33","6.14","9.56","7.23","18882"
"Amed Rosario","Mets","","SS","4.70","1.16",".82",".20",".05",".09",".50",".34",".12",".07",".19",".94","6.02","9.30","7.44","15518"
"Alex Gordon","Royals","TOR @ KC","LF","4.46",".98",".67",".18",".02",".10",".53",".41",".05",".03",".49",".88","6.08","9.43","7.23","5209"
"Josh Bell","Pirates","CHC @ PIT","1B","4.05",".97",".63",".21",".03",".11",".46",".49",".03",".02",".46",".67","6.06","9.42","7.20","13145"
"Jose Iglesias","Tigers","DET @ MIN","SS","4.58","1.14",".80",".27",".01",".06",".53",".39",".11",".07",".23",".49","5.99","9.28","7.32","10231"
"Ian Desmond","Rockies","COL @ ATL","1B","4.18",".89",".58",".15",".02",".13",".43",".49",".11",".05",".41","1.07","6.05","9.40","7.19","6885"
"Ender Inciarte","Braves","COL @ ATL","CF","4.10","1.08",".81",".18",".04",".05",".43",".50",".13",".07",".31",".61","5.98","9.31","7.28","4922"
"Ketel Marte","Diamondbacks","ARI @ SD","2B","4.28","1.07",".73",".21",".06",".08",".43",".47",".05",".03",".37",".57","5.99","9.31","7.24","13613"
"Johnny Field","Twins","DET @ MIN","LF","3.98",".90",".55",".22",".01",".12",".48",".53",".08",".04",".34","1.02","6.01","9.38","7.12","15048"
"Kevin Pillar","Blue Jays","TOR @ KC","CF","4.09","1.11",".74",".27",".02",".07",".49",".50",".08",".04",".17",".48","5.93","9.24","7.22","12434"
"Austin Hedges","Padres","ARI @ SD","C","4.12",".92",".56",".19",".00",".17",".47",".54",".03",".02",".31","1.04","5.99","9.34","7.11","12976"
"Jim Adduci","Tigers","DET @ MIN","OF","4.16","1.05",".68",".23",".02",".12",".44",".47",".07",".04",".23",".93","5.90","9.17","7.16","6448"
"Kolten Wong","Cardinals","WSH @ STL","2B","4.12",".99",".68",".19",".03",".08",".48",".43",".06",".04",".43",".60","5.90","9.16","7.06","12532"
"Danny Jansen","Blue Jays","TOR @ KC","C","3.97",".97",".65",".20",".01",".10",".52",".48",".04",".02",".36",".53","5.86","9.14","6.98","16535"
"Nick Ahmed","Diamondbacks","ARI @ SD","SS","4.16",".93",".57",".20",".03",".12",".42",".52",".06",".04",".29",".80","5.83","9.09","6.97","12147"
"Neil Walker","Yankees","TB @ NYY","1B","4.07",".91",".60",".16",".01",".15",".47",".47",".02",".01",".44","1.02","5.86","9.11","6.94","7539"
"Kurt Suzuki","Braves","COL @ ATL","C","3.99","1.00",".65",".22",".00",".11",".44",".56",".01",".00",".31",".53","5.81","9.08","6.93","8259"
"Albert Almora Jr.","Cubs","CHC @ PIT","CF","4.30","1.21",".87",".26",".02",".07",".43",".53",".03",".02",".14",".57","5.71","8.92","7.04","14109"
"Victor Martinez","Tigers","DET @ MIN","DH","4.26","1.02",".71",".18",".00",".13",".47",".52",".01",".00",".28",".46","5.77","9.00","6.93","393"
"Kevin Kiermaier","Rays","TB @ NYY","CF","4.18",".88",".57",".15",".02",".14",".42",".45",".11",".06",".31","1.22","5.77","8.96","6.92","11038"
"Delino DeShields","Rangers","LAA @ TEX","CF","3.92",".84",".63",".15",".03",".04",".49",".40",".17",".08",".49",".90","5.79","8.99","6.88","11379"
"Adalberto Mondesi","Royals","TOR @ KC","SS","3.69",".89",".53",".18",".08",".11",".41",".47",".14",".07",".14",".93","5.70","8.86","6.91","13769"
"Jorge Bonifacio","Royals","TOR @ KC","RF","4.04",".98",".61",".23",".03",".10",".46",".46",".02",".02",".32",".97","5.73","8.91","6.86","12174"
"Elias Diaz","Pirates","CHC @ PIT","C","4.16","1.05",".74",".21",".01",".09",".47",".51",".03",".02",".24",".59","5.66","8.84","6.84","11680"
"Jose Bautista","Mets","","DH","4.06",".73",".40",".15",".00",".17",".42",".47",".03",".02",".52","1.09","5.75","8.95","6.69","1887"
"Rosell Herrera","Royals","TOR @ KC","2B","4.15",".97",".67",".19",".06",".05",".43",".41",".12",".08",".30",".78","5.61","8.71","6.82","11611"
"Chris Iannetta","Rockies","COL @ ATL","C","4.06",".74",".43",".16",".00",".14",".44",".45",".01",".01",".62","1.07","5.73","8.90","6.63","8267"
"Greg Bird","Yankees","TB @ NYY","1B","3.96",".75",".42",".15",".01",".18",".45",".50",".01",".01",".43","1.23","5.69","8.88","6.64","14131"
"Jorge Alfaro","Phillies","NYM @ PHI","C","3.89",".92",".59",".17",".01",".15",".44",".46",".01",".01",".33","1.23","5.64","8.77","6.73","12180"
"Ehire Adrianza","Twins","DET @ MIN","SS","3.86",".88",".59",".20",".03",".07",".46",".44",".07",".04",".43",".78","5.63","8.76","6.67","8418"
"Kevin Plawecki","Mets","NYM @ PHI","C","4.02",".93",".61",".19",".01",".12",".41",".49",".01",".01",".37",".75","5.61","8.74","6.68","13807"
"Francisco Arcia","Angels","LAA @ TEX","C","4.16",".99",".73",".15",".01",".10",".49",".51",".04",".02",".22",".61","5.52","8.64","6.66","10286"
"Mike Gerber","Tigers","DET @ MIN","LF","3.92",".79",".45",".17",".02",".16",".42",".46",".05",".04",".33","1.29","5.58","8.69","6.60","16115"
"Cory Spangenberg","Padres","ARI @ SD","3B","3.77",".92",".62",".16",".04",".10",".36",".45",".08",".05",".29","1.00","5.45","8.47","6.59","12294"
"Ryan O'Hearn","Royals","TOR @ KC","1B","3.93",".80",".47",".19",".02",".13",".44",".47",".01",".01",".41","1.03","5.50","8.57","6.46","16442"
"Manuel Margot","Padres","ARI @ SD","CF","3.89",".93",".63",".18",".05",".07",".37",".40",".12",".07",".28",".64","5.43","8.42","6.60","14712"
"Kyle Higashioka","Yankees","TB @ NYY","C","3.84",".72",".38",".15",".00",".18",".43",".50",".02",".02",".35","1.03","5.51","8.59","6.44","5517"
"Matt Wieters","Nationals","WSH @ STL","C","4.18",".93",".65",".17",".00",".10",".40",".50",".02",".01",".36",".78","5.40","8.43","6.44","4298"
"Willy Adames","Rays","TB @ NYY","SS","4.07",".90",".61",".15",".01",".13",".41",".42",".05",".04",".28","1.35","5.37","8.34","6.46","15986"
"Josh Harrison","Pirates","CHC @ PIT","2B","3.94",".96",".67",".19",".02",".08",".37",".46",".06",".03",".28",".67","5.31","8.28","6.44","8202"
"Greg Garcia","Cardinals","WSH @ STL","DH","3.90",".93",".69",".17",".02",".05",".40",".42",".05",".02",".46",".70","5.33","8.28","6.38","10951"
"Addison Russell","Cubs","CHC @ PIT","SS","3.95",".98",".67",".21",".02",".08",".46",".40",".03",".02",".26",".69","5.29","8.22","6.39","14106"
"Freddy Galvis","Padres","ARI @ SD","SS","4.01",".91",".62",".17",".03",".08",".40",".39",".07",".04",".29",".79","5.26","8.17","6.36","6609"
"Alex Avila","Diamondbacks","ARI @ SD","C","4.04",".70",".43",".13",".00",".13",".39",".41",".01",".01",".61","1.47","5.31","8.25","6.16","7476"
"Michael Perez","Rays","TB @ NYY","C","3.82",".83",".53",".14",".01",".15",".41",".42",".02",".01",".24","1.03","5.09","7.93","6.09","12977"
"Dansby Swanson","Braves","COL @ ATL","SS","3.88",".89",".60",".19",".02",".07",".37",".42",".03",".02",".32",".95","5.03","7.84","6.05","18314"
"Hunter Dozier","Royals","TOR @ KC","1B","3.82",".84",".54",".20",".01",".08",".42",".39",".03",".02",".33","1.12","5.02","7.81","5.98","15117"
"James McCann","Tigers","DET @ MIN","C","4.04",".89",".62",".16",".01",".10",".38",".42",".01",".01",".27",".92","4.94","7.69","5.95","12859"
"Kevin Plawecki","Mets","","C","3.94",".84",".55",".17",".01",".11",".35",".41",".01",".01",".33",".86","4.95","7.71","5.93","13807"
"Adeiny Hechavarria","Pirates","CHC @ PIT","SS","3.82",".96",".71",".16",".03",".06",".33",".43",".03",".02",".22",".53","4.81","7.49","5.89","10459"
"Victor Reyes","Tigers","DET @ MIN","LF","3.80",".92",".70",".15",".03",".03",".35",".31",".09",".06",".13",".71","4.43","6.88","5.51","15487"
"Shane Robinson","Yankees","TB @ NYY","OF","3.71",".82",".62",".15",".01",".04",".39",".30",".08",".04",".26",".59","4.45","6.90","5.40","4249"
