"Jason Hammel",4400,KCR,SP,BOS,,0.675,10.76
"Chris Sale",14000,BOS,SP,KCR,,0.383,28.44
"Mike Foltynewicz",10500,ATL,SP,MIL,,0.505,17.36
"Freddy Peralta",10200,MIL,SP,ATL,,0.728,14.38
"Lance Lynn",6400,MIN,SP,BAL,,0.57,14.57
"Dylan Bundy",9300,BAL,SP,MIN,,0.611,14
"Joey Lucchesi",8000,SDP,SP,ARI,,0.823,12.05
"Zack Godley",8600,ARI,SP,SDP,,0.386,18.49
"John Gant",6300,STL,SP,SFG,,0.619,12.99
"Dereck Rodriguez",7700,SFG,SP,STL,,0.703,13.87
"German Marquez",5800,COL,SP,SEA,,0.693,15.08
"Felix Hernandez",7500,SEA,SP,COL,,0.592,15.54
"Kenta Maeda",10000,LAD,SP,LAA,,0.627,17.65
"Felix Pena",6600,LAA,SP,LAD,,0.827,12.87
"Reynaldo Lopez",6100,CHW,SP,HOU,,0.593,11.25
"Lance McCullers",11900,HOU,SP,CHW,,0.357,22.15
"Nick Pivetta",8400,PHI,SP,PIT,,0.505,14.72
"Sam Gaviglio",5100,TOR,SP,NYY,,0.999,9.29
"Trevor Williams",6600,PIT,SP,PHI,,0.999,11.33
"Dan Straily",5600,MIA,SP,WAS,,0.684,12.42
"Mike Montgomery",7500,CHC,SP,CIN,,0.864,14.84
"Gio Gonzalez",9500,WAS,SP,MIA,,0.456,16.28
"Sonny Gray",6800,NYY,SP,TOR,,0.598,14.33
"Bartolo Colon",5200,TEX,SP,DET,,0.884,9.51
"Ryne Stanek",4000,TBR,SP,NYM,,0.565,7.72
"Jacob deGrom",13000,NYM,SP,TBR,,0.443,23.19
"Carlos Carrasco",10800,CLE,SP,OAK,,0.316,22.35
"Paul Blackburn",4300,OAK,SP,CLE,,0.999,8.38
"Jordan Zimmermann",6700,DET,SP,TEX,,0.715,11.85
"Tyler Mahle",6400,CIN,SP,CHC,,0.476,13.87
