"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Jean Segura","Mariners","SEA @ ARI","SS","4.59","1.28",".92",".24",".04",".08",".54",".52",".14",".06",".28",".64","6.92","10.74","8.45","5933"
"Johan Camargo","Braves","ATL @ MIA","3B","4.49","1.14",".71",".27",".04",".11",".55",".66",".02",".01",".42",".94","6.96","10.89","8.26","14950"
"Mitch Moreland","Red Sox","BOS @ TB","1B","4.65",".98",".56",".22",".01",".19",".60",".62",".01",".01",".47","1.03","7.00","10.93","8.19","3086"
"Denard Span","Mariners","SEA @ ARI","LF","4.48","1.07",".70",".23",".06",".09",".54",".59",".09",".04",".51",".64","6.97","10.85","8.27","8347"
"Tyler White","Astros","HOU @ LAA","DH","4.43",".97",".59",".18",".01",".20",".57",".65",".02",".02",".48","1.05","6.99","10.92","8.18","15564"
"Wilmer Flores","Mets","WSH @ NYM","1B","4.40","1.12",".70",".25",".01",".17",".55",".60",".02",".01",".39",".45","6.91","10.77","8.22","5827"
"Greg Bird","Yankees","NYY @ BAL","1B","4.23",".92",".48",".20",".01",".23",".55",".63",".01",".01",".43",".87","6.95","10.85","8.13","14131"
"Yonder Alonso","Indians","CLE @ KC","1B","4.53","1.11",".74",".23",".00",".14",".56",".65",".01",".01",".45",".72","6.91","10.80","8.17","2530"
"Michael A. Taylor","Nationals","WSH @ NYM","CF","4.31","1.04",".65",".22",".03",".15",".48",".56",".16",".08",".31","1.18","6.86","10.66","8.24","11489"
"Yasiel Puig","Dodgers","SD @ LAD","RF","3.98","1.02",".62",".21",".01",".19",".50",".60",".07",".04",".37",".62","6.88","10.72","8.18","14225"
"Maikel Franco","Phillies","PHI @ TOR","3B","4.23","1.10",".65",".23",".01",".20",".56",".66",".01",".01",".23",".50","6.85","10.72","8.17","12179"
"Todd Frazier","Mets","WSH @ NYM","3B","4.29",".87",".50",".17",".01",".19",".54",".62",".04",".02",".59",".83","6.94","10.82","8.05","785"
"Wil Myers","Padres","SD @ LAD","RF","4.49",".97",".56",".19",".01",".20",".53",".47",".11",".06",".44","1.40","6.88","10.66","8.16","10047"
"Jake Bauers","Rays","BOS @ TB","LF","4.43",".95",".59",".21",".02",".13",".53",".55",".10",".06",".57",".99","6.89","10.71","8.09","15194"
"Cesar Hernandez","Phillies","PHI @ TOR","2B","4.89","1.16",".87",".20",".03",".06",".62",".37",".12",".07",".57",".87","6.83","10.56","8.21","10556"
"Curtis Granderson","Blue Jays","PHI @ TOR","LF","4.53",".93",".48",".25",".03",".19",".56",".46",".04",".03",".56","1.08","6.89","10.68","8.08","4747"
"Kyle Seager","Mariners","SEA @ ARI","3B","4.38",".96",".53",".26",".01",".16",".54",".66",".02",".01",".47",".84","6.87","10.74","8.02","9785"
"Harrison Bader","Cardinals","STL @ COL","RF","4.22","1.11",".74",".19",".03",".14",".50",".58",".10",".07",".32","1.09","6.79","10.57","8.17","18030"
"Andrew McCutchen","Giants","TEX @ SF","RF","4.62","1.05",".67",".23",".02",".13",".57",".43",".06",".03",".61",".84","6.85","10.61","8.11","9847"
"DJ LeMahieu","Rockies","STL @ COL","2B","4.49","1.34",".99",".23",".03",".09",".66",".44",".07",".04",".23",".50","6.72","10.44","8.25","9874"
"Cedric Mullins II","Orioles","NYY @ BAL","OF","4.58","1.08",".71",".22",".03",".13",".55",".45",".13",".07",".38",".84","6.79","10.52","8.16","17929"
"Corey Dickerson","Pirates","PIT @ MIL","LF","4.75","1.28",".84",".26",".04",".14",".57",".47",".03",".03",".21",".97","6.74","10.45","8.23","10762"
"Eduardo Escobar","Diamondbacks","SEA @ ARI","SS","4.14","1.04",".55",".27",".05",".17",".52",".63",".03",".02",".27",".78","6.77","10.57","8.06","6153"
"Gleyber Torres","Yankees","NYY @ BAL","2B","4.34","1.08",".70",".21",".02",".15",".53",".58",".09",".05",".31",".91","6.74","10.50","8.07","16997"
"Albert Almora Jr.","Cubs","CIN @ CHC","CF","3.94","1.17",".76",".25",".04",".12",".62",".56",".03",".02",".22",".55","6.69","10.43","8.06","14109"
"Jonathan Villar","Orioles","NYY @ BAL","2B","4.47","1.07",".78",".17",".01",".10",".55",".40",".22",".10",".37","1.22","6.70","10.36","8.11","10071"
"Tommy Pham","Rays","BOS @ TB","CF","4.33",".97",".66",".15",".02",".14",".51",".56",".11",".06",".50","1.08","6.72","10.47","7.95","2967"
"Whit Merrifield","Royals","CLE @ KC","2B","4.53","1.16",".80",".25",".04",".08",".49",".40",".17",".09",".36",".84","6.65","10.27","8.11","11281"
"Xander Bogaerts","Red Sox","BOS @ TB","SS","4.43","1.06",".68",".23",".02",".14",".51",".56",".05",".03",".42",".83","6.66","10.37","7.93","12161"
"J.T. Realmuto","Marlins","ATL @ MIA","C","4.50","1.16",".77",".25",".04",".10",".59",".47",".06",".04",".37","1.01","6.63","10.30","7.99","11739"
"Stephen Piscotty","Athletics","OAK @ MIN","RF","4.33","1.00",".57",".25",".01",".17",".53",".56",".03",".03",".39",".93","6.66","10.38","7.87","13367"
"Neil Walker","Yankees","NYY @ BAL","1B","4.44","1.05",".69",".20",".01",".15",".56",".58",".01",".01",".44",".74","6.64","10.36","7.86","7539"
"Jeimer Candelario","Tigers","CWS @ DET","3B","4.55",".98",".56",".24",".05",".13",".58",".44",".01",".01",".56",".99","6.68","10.35","7.86","13621"
"Niko Goodrum","Tigers","CWS @ DET","1B","4.25",".92",".52",".21",".06",".14",".50",".57",".08",".05",".43","1.06","6.64","10.34","7.83","12092"
"Hunter Renfroe","Padres","SD @ LAD","LF","4.29",".96",".51",".22",".01",".22",".50",".60",".02",".01",".31","1.21","6.62","10.34","7.83","15464"
"Shin-Soo Choo","Rangers","TEX @ SF","DH","4.71","1.05",".69",".22",".02",".12",".55",".37",".05",".04",".60","1.01","6.61","10.20","7.85","3174"
"Kolten Wong","Cardinals","STL @ COL","2B","4.32","1.08",".70",".22",".05",".10",".54",".51",".06",".03",".40",".59","6.55","10.18","7.84","12532"
"Justin Smoak","Blue Jays","PHI @ TOR","1B","4.32",".91",".50",".24",".00",".18",".54",".53",".00",".01",".54",".97","6.60","10.27","7.70","9054"
"Nick Martini","Athletics","OAK @ MIN","OF","4.87","1.00",".67",".20",".04",".08",".60",".37",".05",".03",".68","1.18","6.58","10.17","7.75","12005"
"Trey Mancini","Orioles","NYY @ BAL","LF","4.36","1.08",".72",".18",".01",".16",".52",".56",".01",".01",".38","1.00","6.50","10.14","7.77","15149"
"Rafael Ortega","Marlins","ATL @ MIA","OF","4.61","1.12",".79",".20",".10",".02",".54",".33",".15",".09",".48",".68","6.49","10.01","7.89","10323"
"Enrique Hernandez","Dodgers","SD @ LAD","SS","4.10",".92",".52",".20",".02",".18",".53",".59",".03",".01",".41",".68","6.54","10.21","7.68","10472"
"Ji-Man Choi","Rays","BOS @ TB","1B","4.23",".91",".57",".19",".01",".14",".51",".57",".03",".02",".55",".99","6.53","10.19","7.64","5452"
"Logan Forsythe","Twins","OAK @ MIN","2B","4.62","1.14",".77",".26",".01",".10",".55",".44",".04",".02",".44",".83","6.47","10.03","7.76","7185"
"David Freese","Pirates","PIT @ MIL","3B","4.44","1.04",".71",".19",".01",".14",".52",".54",".01",".01",".50","1.03","6.48","10.09","7.68","9549"
"Jorge Polanco","Twins","OAK @ MIN","SS","4.40","1.08",".71",".23",".04",".11",".50",".51",".08",".05",".32",".77","6.40","9.95","7.70","13152"
"Jason Kipnis","Indians","CLE @ KC","2B","4.30","1.02",".66",".23",".03",".10",".53",".54",".04",".03",".44",".61","6.41","9.99","7.60","9776"
"Yairo Munoz","Cardinals","STL @ COL","3B","4.10","1.10",".75",".20",".02",".13",".46",".57",".09",".05",".24",".80","6.34","9.89","7.68","16313"
"Adam Jones","Orioles","NYY @ BAL","CF","4.26","1.16",".81",".21",".01",".14",".48",".60",".01",".01",".24",".68","6.29","9.83","7.61","6368"
"Ian Desmond","Rockies","STL @ COL","1B","3.96","1.01",".67",".14",".04",".15",".45",".56",".10",".05",".26",".84","6.31","9.83","7.60","6885"
"Mason Williams","Reds","CIN @ CHC","OF","4.39","1.06",".71",".21",".08",".06",".52",".52",".10",".07",".31",".71","6.31","9.83","7.61","11859"
"Rougned Odor","Rangers","TEX @ SF","","4.60","1.00",".61",".22",".04",".12",".53",".43",".11",".08",".33","1.03","6.34","9.82","7.60","12282"
"Nick Williams","Phillies","PHI @ TOR","RF","4.34","1.06",".70",".20",".03",".13",".51",".55",".05",".04",".29","1.12","6.30","9.82","7.57","14330"
"Eric Thames","Brewers","PIT @ MIL","1B","3.93",".83",".43",".16",".03",".21",".49",".52",".04",".02",".42","1.30","6.37","9.91","7.47","3711"
"Derek Dietrich","Marlins","ATL @ MIA","LF","4.31","1.02",".67",".21",".04",".10",".52",".54",".01",".01",".48","1.12","6.33","9.87","7.50","10542"
"Tucker Barnhart","Reds","CIN @ CHC","C","4.16","1.00",".64",".22",".04",".11",".51",".54",".02",".01",".45",".59","6.33","9.86","7.49","10200"
"Daniel Palka","White Sox","CWS @ DET","DH","4.35",".95",".56",".16",".05",".18",".47",".55",".05",".03",".30","1.33","6.29","9.81","7.51","14897"
"Melky Cabrera","Indians","CLE @ KC","RF","4.42","1.23",".89",".25",".02",".08",".52",".56",".02",".01",".24",".43","6.23","9.73","7.58","4022"
"Ben Gamel","Mariners","SEA @ ARI","LF","4.27","1.06",".69",".23",".08",".06",".44",".51",".07",".05",".43",".88","6.27","9.74","7.53","12160"
"Ramon Laureano","Athletics","OAK @ MIN","LF","4.11",".91",".57",".16",".02",".16",".48",".50",".12",".07",".33","1.26","6.26","9.74","7.47","17128"
"Gregory Polanco","Pirates","PIT @ MIL","RF","4.53",".89",".54",".19",".02",".13",".51",".47",".07",".04",".50","1.15","6.30","9.79","7.42","12907"
"Josh Bell","Pirates","PIT @ MIL","1B","4.22",".94",".61",".18",".03",".13",".47",".51",".03",".02",".55",".83","6.29","9.79","7.42","13145"
"Matt Duffy","Rays","BOS @ TB","3B","4.54","1.22",".96",".19",".02",".05",".54",".45",".08",".05",".33",".66","6.19","9.62","7.57","13836"
"Joey Gallo","Rangers","TEX @ SF","LF","4.06",".76",".35",".18",".02",".20",".46",".56",".03",".02",".48","1.30","6.31","9.84","7.33","14128"
"Buster Posey","Giants","TEX @ SF","C","4.40","1.13",".81",".24",".01",".07",".54",".45",".03",".02",".47",".48","6.22","9.67","7.46","9166"
"Marcus Semien","Athletics","OAK @ MIN","SS","4.23","1.01",".63",".23",".02",".13",".48",".49",".08",".04",".34",".86","6.22","9.66","7.45","12533"
"Marwin Gonzalez","Astros","HOU @ LAA","LF","4.32","1.01",".65",".21",".01",".13",".49",".51",".05",".03",".39","1.06","6.22","9.69","7.42","5497"
"Avisail Garcia","White Sox","CWS @ DET","RF","4.45","1.14",".78",".19",".04",".12",".46",".52",".04",".03",".23","1.08","6.15","9.58","7.50","5760"
"Franmil Reyes","Padres","SD @ LAD","RF","4.08",".88",".49",".15",".01",".23",".46",".52",".02",".02",".35","1.36","6.23","9.69","7.37","14566"
"Brian Anderson","Marlins","ATL @ MIA","RF","4.40","1.11",".78",".22",".04",".07",".52",".46",".02",".02",".46",".95","6.18","9.61","7.42","18289"
"Kevin Kiermaier","Rays","BOS @ TB","CF","4.12",".96",".65",".17",".05",".10",".48",".51",".11",".06",".36",".83","6.17","9.61","7.40","11038"
"Amed Rosario","Mets","WSH @ NYM","SS","4.62","1.11",".79",".20",".05",".07",".50",".36",".14",".08",".31",".92","6.13","9.48","7.50","15518"
"Lucas Duda","Royals","CLE @ KC","1B","4.21",".87",".49",".20",".01",".17",".48",".51",".01",".00",".48","1.15","6.21","9.67","7.27","2502"
"Joe Panik","Giants","TEX @ SF","2B","4.51","1.11",".78",".22",".04",".07",".58",".43",".03",".02",".36",".33","6.14","9.53","7.39","11936"
"Elvis Andrus","Rangers","TEX @ SF","SS","4.48","1.17",".81",".26",".04",".06",".46",".45",".11",".06",".23",".58","6.09","9.45","7.47","8709"
"Jonathan Schoop","Brewers","PIT @ MIL","2B","4.05","1.02",".64",".19",".01",".18",".50",".56",".01",".01",".19",".83","6.12","9.57","7.35","11265"
"Austin Jackson","Mets","WSH @ NYM","CF","4.50","1.09",".77",".23",".03",".06",".54",".34",".07",".05",".51","1.18","6.16","9.51","7.40","9848"
"Ian Kinsler","Red Sox","BOS @ TB","2B","4.31",".94",".62",".18",".01",".13",".44",".52",".09",".05",".41",".59","6.14","9.56","7.31","6195"
"Evan Longoria","Giants","TEX @ SF","3B","4.21","1.01",".65",".23",".02",".11",".49",".61",".02",".01",".31",".65","6.12","9.58","7.28","9368"
"Kendrys Morales","Blue Jays","PHI @ TOR","DH","4.23",".96",".60",".20",".00",".16",".48",".53",".01",".01",".38",".82","6.14","9.57","7.28","8610"
"Billy McKinney","Blue Jays","PHI @ TOR","LF","4.02",".85",".45",".18",".04",".17",".49",".53",".03",".02",".38",".99","6.16","9.60","7.24","15654"
"Jim Adduci","Tigers","CWS @ DET","OF","4.04","1.03",".65",".22",".06",".10",".45",".51",".08",".04",".26",".86","6.09","9.48","7.35","6448"
"Yolmer Sanchez","White Sox","CWS @ DET","3B","4.67","1.08",".70",".21",".10",".07",".48",".39",".08",".06",".32",".91","6.08","9.40","7.40","11602"
"Elias Diaz","Pirates","PIT @ MIL","C","4.33","1.03",".69",".21",".01",".12",".49",".54",".03",".02",".35",".72","6.10","9.52","7.28","11680"
"Yoan Moncada","White Sox","CWS @ DET","2B","4.55",".89",".55",".16",".07",".11",".48",".43",".11",".07",".43","1.49","6.11","9.48","7.28","17232"
"Jose Bautista","Mets","WSH @ NYM","DH","4.09",".72",".42",".15",".01",".14",".46",".46",".04",".02",".79",".93","6.19","9.61","7.10","1887"
"Jose Iglesias","Tigers","CWS @ DET","SS","4.45","1.13",".79",".25",".03",".05",".53",".41",".11",".07",".27",".46","6.02","9.35","7.34","10231"
"Mitch Garver","Twins","OAK @ MIN","C","4.08",".99",".60",".22",".03",".14",".48",".47",".02",".01",".35",".88","6.04","9.39","7.21","15161"
"Nomar Mazara","Rangers","TEX @ SF","RF","4.37","1.06",".72",".21",".02",".11",".46",".54",".01",".01",".31",".82","5.98","9.34","7.19","14553"
"Albert Pujols","Angels","HOU @ LAA","1B","4.23","1.01",".67",".17",".00",".16",".45",".63",".01",".01",".23",".51","5.96","9.34","7.13","1177"
"Devon Travis","Blue Jays","PHI @ TOR","2B","4.42","1.07",".70",".23",".02",".12",".52",".42",".07",".04",".19",".69","5.95","9.23","7.23","13862"
"Starlin Castro","Marlins","ATL @ MIA","2B","4.21","1.16",".86",".20",".02",".07",".47",".55",".02",".01",".30",".86","5.89","9.20","7.15","4579"
"Brandon Lowe","Rays","BOS @ TB","2b","3.89",".85",".53",".17",".02",".14",".46",".51",".06",".04",".41","1.02","5.95","9.27","7.02","18882"
"Scott Kingery","Phillies","PHI @ TOR","SS","4.11",".99",".63",".23",".02",".11",".46",".47",".10",".05",".23",".90","5.88","9.15","7.11","17975"
