"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Adam Eaton","Nationals","WSH @ MIA","LF","4.90","1.31",".92",".24",".05",".09",".61",".41",".09",".05",".46",".75","7.19","11.11","8.73","11205"
"Xander Bogaerts","Red Sox","MIN @ BOS","SS","4.27","1.08",".69",".23",".03",".13",".57",".65",".05",".03",".51",".84","7.20","11.24","8.49","12161"
"Jake Bauers","Rays","TB @ BAL","LF","4.65","1.06",".66",".29",".02",".10",".58",".55",".11",".06",".59",".82","7.22","11.22","8.51","15194"
"Paul DeJong","Cardinals","CHC @ STL","SS","4.44","1.12",".68",".24",".02",".19",".61",".61",".02",".01",".39","1.00","7.18","11.20","8.52","18015"
"Javier Baez","Cubs","CHC @ STL","2B","4.49","1.18",".76",".23",".03",".16",".55",".66",".08",".05",".21","1.15","7.06","11.04","8.51","12979"
"Juan Soto","Nationals","WSH @ MIA","LF","4.47","1.03",".67",".21",".02",".13",".57",".57",".05",".03",".66",".89","7.14","11.12","8.37","20123"
"Maikel Franco","Phillies","PHI @ CIN","3B","4.34","1.08",".63",".20",".01",".24",".58",".70",".01",".01",".21",".62","7.06","11.05","8.39","12179"
"Michael Conforto","Mets","NYM @ PIT","CF","4.52","1.10",".69",".23",".02",".16",".57",".57",".03",".02",".46",".90","7.05","10.98","8.37","16376"
"Teoscar Hernandez","Blue Jays","TOR @ CWS","RF","4.48",".97",".54",".21",".03",".19",".52",".63",".08",".06",".38","1.18","7.06","11.01","8.34","13066"
"Nick Williams","Phillies","PHI @ CIN","RF","4.23","1.07",".64",".19",".03",".22",".52",".63",".05",".03",".29","1.07","7.02","10.95","8.39","14330"
"Kyle Schwarber","Cubs","CHC @ STL","LF","4.27",".89",".51",".14",".02",".22",".54",".62",".03",".02",".60","1.21","7.08","11.04","8.23","16478"
"C.J. Cron","Rays","TB @ BAL","DH","4.54","1.06",".65",".25",".01",".15",".56",".68",".03",".02",".45",".96","7.02","10.98","8.26","12546"
"Kevin Kiermaier","Rays","TB @ BAL","CF","4.88","1.16",".82",".20",".04",".09",".59",".43",".14",".08",".47",".94","6.99","10.81","8.42","11038"
"Matt Carpenter","Cardinals","CHC @ STL","3B","4.64",".99",".58",".26",".01",".15",".62",".46",".02",".01",".71",".88","7.08","10.97","8.25","8090"
"Whit Merrifield","Royals","KC @ NYY","2B","4.62","1.17",".78",".26",".01",".11",".53",".41",".18",".09",".39",".90","6.95","10.73","8.41","11281"
"Ian Happ","Cubs","CHC @ STL","CF","4.38",".92",".55",".18",".02",".18",".55",".57",".07",".04",".57","1.48","7.01","10.90","8.20","17919"
"Josh Reddick","Astros","TEX @ HOU","RF","4.26","1.10",".74",".22",".03",".12",".56",".63",".05",".02",".45",".54","6.92","10.80","8.21","3892"
"Marcell Ozuna","Cardinals","CHC @ STL","LF","4.32","1.17",".80",".21",".02",".14",".56",".62",".02",".01",".37",".69","6.88","10.74","8.23","10324"
"Jordan Luplow","Pirates","NYM @ PIT","LF","4.02","1.08",".68",".19",".03",".17",".51",".69",".04",".03",".33",".72","6.88","10.77","8.20","16424"
"Ozzie Albies","Braves","LAD @ ATL","2B","4.40","1.18",".74",".25",".05",".14",".56",".45",".13",".07",".19",".86","6.81","10.56","8.30","16556"
"Rafael Devers","Red Sox","MIN @ BOS","3B","4.17",".98",".57",".22",".02",".17",".53",".65",".04",".03",".42","1.00","6.87","10.74","8.09","17350"
"Tommy Pham","Cardinals","CHC @ STL","CF","4.11",".97",".66",".17",".02",".13",".53",".53",".13",".07",".57",".83","6.88","10.69","8.13","2967"
"Evan Gattis","Astros","TEX @ HOU","DH","4.15",".95",".54",".20",".01",".20",".56",".66",".02",".01",".42",".76","6.88","10.76","8.05","11003"
"Matt Duffy","Rays","TB @ BAL","3B","4.76","1.36","1.04",".25",".02",".05",".61",".45",".09",".06",".35",".60","6.77","10.51","8.29","13836"
"Daniel Murphy","Nationals","WSH @ MIA","2B","4.37","1.18",".76",".28",".02",".11",".52",".60",".02",".02",".39",".51","6.80","10.60","8.14","4316"
"Ronald Acuna","Braves","LAD @ ATL","LF","4.51","1.12",".70",".25",".02",".15",".53",".41",".14",".10",".29","1.31","6.78","10.48","8.22","18401"
"Josh Bell","Pirates","NYM @ PIT","1B","4.22","1.08",".71",".22",".03",".12",".59",".59",".03",".02",".43",".64","6.80","10.61","8.06","13145"
"Yulieski Gurriel","Astros","TEX @ HOU","1B","4.37","1.21",".81",".29",".01",".10",".54",".72",".02",".02",".24",".43","6.74","10.58","8.09","19198"
"Miguel Andujar","Yankees","KC @ NYY","3B","4.08","1.17",".74",".27",".01",".14",".55",".62",".03",".02",".25",".59","6.75","10.55","8.11","15878"
"Cesar Hernandez","Phillies","PHI @ CIN","2B","4.77","1.15",".84",".18",".03",".09",".60",".35",".12",".07",".50","1.00","6.74","10.41","8.14","10556"
"Ryon Healy","Mariners","SEA @ LAA","1B","4.27","1.08",".65",".19",".00",".23",".52",".64",".01",".01",".19",".99","6.69","10.45","8.01","15447"
"Asdrubal Cabrera","Mets","NYM @ PIT","2B","4.63","1.23",".82",".28",".01",".12",".62",".46",".02",".02",".28",".66","6.64","10.31","8.03","4962"
"Gregory Polanco","Pirates","NYM @ PIT","RF","4.42","1.00",".62",".22",".03",".13",".55",".53",".07",".03",".43",".86","6.68","10.39","7.92","12907"
"Josh Harrison","Pirates","NYM @ PIT","2B","4.65","1.21",".84",".24",".03",".11",".58",".42",".08",".05",".32",".66","6.61","10.24","8.03","8202"
"Lorenzo Cain","Brewers","MIL @ SF","CF","4.64","1.16",".83",".23",".03",".08",".52",".31",".15",".07",".51",".79","6.62","10.18","8.04","9077"
"Yadier Molina","Cardinals","CHC @ STL","C","4.54","1.14",".79",".23",".01",".12",".62",".48",".06",".04",".35",".51","6.60","10.27","7.93","7007"
"David Freese","Pirates","NYM @ PIT","3B","4.32","1.14",".82",".21",".01",".11",".57",".56",".01",".01",".46",".81","6.60","10.30","7.87","9549"
"Salvador Perez","Royals","KC @ NYY","C","4.32",".97",".54",".18",".00",".25",".50",".65",".01",".01",".23","1.01","6.60","10.33","7.83","7304"
"Francisco Cervelli","Pirates","NYM @ PIT","C","4.12",".95",".63",".18",".03",".12",".55",".54",".03",".02",".65",".75","6.66","10.36","7.78","5275"
"Leonys Martin","Tigers","CLE @ DET","CF","4.48","1.03",".65",".19",".06",".13",".53",".44",".15",".07",".31","1.23","6.58","10.20","7.95","11846"
"Albert Pujols","Angels","SEA @ LAA","1B","4.17","1.04",".66",".17",".00",".21",".51",".68",".01",".01",".22",".50","6.57","10.30","7.84","1177"
"Jose Abreu","White Sox","TOR @ CWS","1B","4.32","1.11",".70",".23",".02",".16",".53",".55",".01",".01",".32",".80","6.58","10.25","7.88","15676"
"Jason Kipnis","Indians","CLE @ DET","2B","4.26",".98",".58",".23",".03",".15",".54",".56",".05",".02",".40",".72","6.61","10.30","7.81","9776"
"Adam Duvall","Reds","PHI @ CIN","LF","4.06",".86",".44",".18",".01",".23",".48",".65",".03",".02",".34","1.22","6.60","10.32","7.73","10950"
"Lourdes Gurriel","Blue Jays","TOR @ CWS","2B","4.70","1.15",".80",".20",".02",".13",".56",".49",".10",".07",".21",".93","6.49","10.09","7.89","19238"
"Niko Goodrum","Tigers","CLE @ DET","1B","4.37",".99",".55",".22",".06",".16",".52",".48",".11",".06",".27","1.41","6.53","10.14","7.84","12092"
"Mike Moustakas","Royals","KC @ NYY","3B","4.42",".95",".57",".16",".00",".22",".51",".61",".01",".01",".36",".87","6.54","10.22","7.73","4892"
"Jesus Aguilar","Brewers","MIL @ SF","1B","4.44",".97",".57",".20",".01",".19",".51",".56",".01",".01",".45","1.14","6.55","10.21","7.72","11342"
"Wilmer Flores","Mets","NYM @ PIT","1B","4.42","1.17",".77",".26",".01",".14",".53",".62",".02",".01",".20",".41","6.46","10.11","7.79","5827"
"Andrelton Simmons","Angels","SEA @ LAA","SS","4.45","1.23",".86",".27",".02",".08",".64",".41",".08",".05",".24",".27","6.44","9.99","7.84","10847"
"Jason Heyward","Cubs","CHC @ STL","RF","4.60","1.13",".81",".21",".03",".09",".52",".51",".05",".03",".42",".57","6.45","10.04","7.75","4940"
"Freddie Freeman","Braves","LAD @ ATL","1B","4.30","1.10",".70",".23",".02",".14",".49",".47",".04",".02",".38","1.06","6.45","10.02","7.76","5361"
"Albert Almora Jr.","Cubs","CHC @ STL","CF","4.71","1.32",".95",".27",".02",".08",".56",".47",".04",".02",".21",".78","6.38","9.91","7.84","14109"
"Mallex Smith","Rays","TB @ BAL","LF","4.22","1.10",".81",".21",".05",".02",".44",".47",".22",".10",".38",".67","6.41","9.95","7.81","13608"
"Jedd Gyorko","Cardinals","CHC @ STL","3B","4.22",".95",".61",".18",".01",".15",".54",".59",".03",".02",".46",".73","6.48","10.12","7.62","10816"
"Chris Taylor","Dodgers","LAD @ ATL","SS","4.29","1.01",".63",".24",".04",".09",".47",".50",".09",".04",".47","1.19","6.46","10.04","7.69","13757"
"Dee Gordon","Mariners","SEA @ LAA","2B","4.80","1.30","1.10",".13",".04",".03",".51",".34",".28",".12",".16",".72","6.32","9.75","7.96","8203"
"Chris Iannetta","Rockies","OAK @ COL","C","4.12",".90",".52",".22",".00",".16",".53",".54",".01",".01",".53",".95","6.49","10.11","7.56","8267"
"Nicholas Castellanos","Tigers","CLE @ DET","RF","4.28","1.08",".61",".26",".05",".16",".48",".54",".02",".01",".23","1.12","6.40","9.96","7.70","11737"
"Brandon Nimmo","Mets","NYM @ PIT","CF","4.32","1.02",".66",".21",".05",".10",".51",".50",".05",".03",".47","1.05","6.42","9.98","7.64","12927"
"Andrew McCutchen","Giants","MIL @ SF","RF","4.33",".95",".61",".21",".02",".11",".52",".46",".05",".03",".61",".84","6.44","10.00","7.58","9847"
"Joey Wendle","Rays","TB @ BAL","2B","4.42","1.15",".82",".23",".04",".06",".51",".56",".07",".05",".30",".76","6.33","9.88","7.66","13853"
"Yoan Moncada","White Sox","TOR @ CWS","2B","4.53",".93",".61",".15",".04",".14",".52",".40",".12",".07",".48","1.45","6.40","9.91","7.63","17232"
"Randal Grichuk","Blue Jays","TOR @ CWS","RF","4.06",".86",".42",".21",".02",".21",".49",".61",".04",".02",".29","1.10","6.39","9.99","7.52","10243"
"Jose Peraza","Reds","PHI @ CIN","SS","4.58","1.22",".96",".16",".03",".06",".55",".34",".18",".09",".25",".65","6.28","9.70","7.77","13593"
"Amed Rosario","Mets","NYM @ PIT","SS","4.74","1.30",".93",".24",".07",".06",".51",".34",".13",".08",".17",".74","6.25","9.64","7.79","15518"
"Daniel Descalso","Diamondbacks","ARI @ SD","2B","4.42",".91",".58",".20",".03",".11",".49",".53",".03",".02",".64",".93","6.39","9.95","7.46","8392"
"Daniel Palka","White Sox","TOR @ CWS","DH","4.23",".90",".52",".15",".03",".19",".49",".59",".04",".03",".30","1.36","6.30","9.85","7.46","14897"
"Jon Jay","Diamondbacks","ARI @ SD","LF","4.85","1.23",".95",".21",".03",".04",".61",".32",".06",".03",".45",".77","6.25","9.66","7.61","5227"
"Wil Myers","Padres","ARI @ SD","RF","4.22",".93",".55",".18",".02",".18",".48",".50",".08",".05",".34","1.26","6.29","9.78","7.49","10047"
"Yan Gomes","Indians","CLE @ DET","C","4.15",".96",".58",".21",".01",".17",".55",".58",".01",".00",".29","1.01","6.27","9.81","7.43","9627"
"Garrett Hampson","Rockies","OAK @ COL","2b","4.02","1.05",".73",".20",".05",".07",".43",".48",".16",".09",".31",".68","6.21","9.64","7.55","19262"
"Kendrys Morales","Blue Jays","TOR @ CWS","DH","4.26",".94",".58",".19",".00",".17",".51",".52",".02",".01",".44",".84","6.28","9.78","7.41","8610"
"Mark Reynolds","Nationals","WSH @ MIA","1B","4.26",".95",".63",".16",".01",".16",".46",".61",".01",".01",".40","1.23","6.23","9.75","7.37","7619"
"Enrique Hernandez","Dodgers","LAD @ ATL","SS","4.17",".87",".50",".18",".02",".16",".48",".57",".02",".02",".46",".91","6.26","9.77","7.34","10472"
"Melky Cabrera","Indians","CLE @ DET","RF","4.37","1.18",".80",".26",".03",".10",".52",".53",".01",".01",".21",".45","6.14","9.58","7.46","4022"
"Tyler Naquin","Indians","CLE @ DET","RF","4.03","1.04",".68",".19",".05",".12",".54",".51",".04",".03",".26",".81","6.15","9.59","7.40","13359"
"Eduardo Nunez","Red Sox","MIN @ BOS","DH","4.06","1.06",".75",".22",".01",".08",".47",".53",".13",".06",".27",".61","6.12","9.54","7.40","6848"
"Eddie Rosario","Twins","MIN @ BOS","LF","4.44","1.06",".68",".21",".03",".15",".48",".45",".08",".05",".19","1.33","6.11","9.48","7.43","12155"
"Marwin Gonzalez","Astros","TEX @ HOU","LF","4.04",".97",".62",".21",".03",".11",".48",".50",".04",".03",".44",".79","6.14","9.55","7.29","5497"
"Buster Posey","Giants","MIL @ SF","C","4.42","1.12",".79",".24",".01",".07",".55",".37",".04",".02",".47",".51","6.12","9.47","7.35","9166"
"Elvis Andrus","Rangers","TEX @ HOU","SS","4.42","1.13",".77",".26",".02",".08",".44",".43",".11",".05",".26",".66","6.07","9.40","7.41","8709"
"Ryan Braun","Brewers","MIL @ SF","1B","4.34",".95",".57",".24",".02",".12",".42",".53",".08",".04",".36",".80","6.12","9.52","7.29","3410"
"Willson Contreras","Cubs","CHC @ STL","C","4.17","1.00",".66",".20",".02",".12",".42",".52",".03",".02",".46",".94","6.12","9.52","7.28","11609"
"Shin-Soo Choo","Rangers","TEX @ HOU","DH","4.63",".99",".69",".18",".01",".12",".50",".39",".05",".03",".52","1.12","6.12","9.47","7.29","3174"
"Ian Kinsler","Angels","SEA @ LAA","2B","4.05",".96",".60",".20",".01",".15",".48",".51",".08",".04",".27",".44","6.08","9.47","7.28","6195"
"Avisail Garcia","White Sox","TOR @ CWS","RF","4.13","1.10",".76",".18",".03",".13",".47",".50",".03",".03",".23",".94","6.03","9.40","7.33","5760"
"Kyle Seager","Mariners","SEA @ LAA","3B","4.38",".95",".60",".19",".01",".15",".50",".56",".02",".01",".34",".94","6.08","9.50","7.20","9785"
"Mike Zunino","Mariners","SEA @ LAA","C","4.04",".78",".40",".15",".00",".23",".49",".55",".01",".01",".38","1.47","6.12","9.55","7.14","13265"
"Neil Walker","Yankees","KC @ NYY","1B","3.96",".91",".62",".17",".01",".12",".51",".52",".01",".01",".53",".65","6.08","9.48","7.13","7539"
"Yolmer Sanchez","White Sox","TOR @ CWS","3B","4.43","1.08",".74",".20",".06",".08",".50",".40",".09",".06",".29",".86","6.00","9.30","7.30","11602"
"Jonathan Lucroy","Athletics","OAK @ COL","C","4.22","1.03",".71",".22",".03",".08",".48",".53",".02",".01",".43",".48","6.03","9.41","7.19","7870"
"Yangervis Solarte","Blue Jays","TOR @ CWS","2B","4.37",".98",".63",".20",".01",".14",".48",".53",".01",".01",".34",".55","6.02","9.39","7.17","5352"
"Jackie Bradley Jr.","Red Sox","MIN @ BOS","CF","3.82",".80",".48",".18",".03",".11",".57",".47",".05",".03",".52",".92","6.08","9.47","7.08","12984"
"David Fletcher","Angels","SEA @ LAA","SS","4.56","1.19",".82",".27",".02",".07",".51",".35",".10",".06",".19",".50","5.95","9.20","7.34","17992"
"Kyle Tucker","Astros","TEX @ HOU","LF","3.81",".90",".56",".18",".04",".11",".50",".51",".09",".06",".31",".80","6.01","9.37","7.16","18345"
"Ketel Marte","Diamondbacks","ARI @ SD","2B","4.32","1.03",".71",".20",".05",".07",".42",".52",".05",".03",".40",".56","5.97","9.31","7.18","13613"
"Jonathan Schoop","Orioles","TB @ BAL","2B","4.40","1.10",".72",".23",".00",".14",".49",".48",".01",".01",".22","1.00","5.96","9.27","7.21","11265"
"Brandon Crawford","Giants","MIL @ SF","SS","4.23",".96",".61",".22",".03",".09",".45",".54",".03",".02",".45",".75","6.00","9.35","7.10","5343"
"Jorge Bonifacio","Royals","KC @ NYY","RF","4.21",".94",".58",".19",".01",".16",".44",".44",".03",".02",".43","1.25","5.99","9.30","7.13","12174"
"Adrian Beltre","Rangers","TEX @ HOU","3B","4.32","1.05",".70",".21",".01",".12",".45",".51",".01",".01",".34",".82","5.92","9.22","7.11","639"
"Jeff McNeil","Mets","NYM @ PIT","2b","4.10","1.05",".69",".21",".03",".11",".42",".55",".04",".02",".24",".54","5.89","9.19","7.12","15362"
"Scott Kingery","Phillies","PHI @ CIN","SS","4.11","1.02",".67",".21",".02",".13",".41",".47",".10",".06",".20",".94","5.85","9.10","7.12","17975"
"Jefry Marte","Angels","SEA @ LAA","1B","3.94",".91",".51",".21",".01",".17",".46",".52",".03",".02",".25",".72","5.88","9.17","7.00","5107"
"Brian Dozier","Twins","MIN @ BOS","2B","4.35",".80",".44",".18",".02",".16",".43",".46",".06",".03",".44","1.46","5.91","9.19","6.96","9810"
"Daniel Robertson","Rays","TB @ BAL","2B","4.32",".94",".68",".18",".01",".07",".49",".46",".02",".01",".61",".91","5.90","9.18","6.94","14145"
"Dexter Fowler","Cardinals","CHC @ STL","RF","4.00",".86",".55",".18",".03",".09",".43",".50",".05",".03",".53",".70","5.88","9.16","6.92","4062"
"Christian Yelich","Brewers","MIL @ SF","LF","4.54","1.05",".74",".21",".03",".07",".49",".35",".07",".04",".41","1.07","5.83","9.01","7.04","11477"
"Jeimer Candelario","Tigers","CLE @ DET","3B","4.18",".88",".47",".22",".04",".14",".45",".48",".01",".00",".38","1.20","5.86","9.12","6.92","13621"
"Eric Hosmer","Padres","ARI @ SD","1B","4.12",".96",".62",".19",".01",".14",".42",".49",".03",".01",".32",".94","5.79","9.01","6.93","3516"
"Tim Beckham","Orioles","TB @ BAL","3B","4.51","1.04",".72",".19",".02",".11",".47",".41",".05",".03",".28","1.27","5.72","8.88","6.93","7949"
"Phillip Ervin","Reds","PHI @ CIN","DH","3.95",".88",".59",".16",".02",".11",".38",".43",".15",".08",".36","1.10","5.74","8.90","6.90","14738"
"Rosell Herrera","Royals","KC @ NYY","2B","4.52",".97",".68",".19",".03",".07",".46",".36",".13",".09",".35","1.09","5.71","8.85","6.91","11611"
"Yairo Munoz","Cardinals","CHC @ STL","3B","3.89",".98",".71",".16",".01",".10",".39",".53",".07",".05",".32",".68","5.70","8.89","6.86","16313"
"Adam Jones","Orioles","TB @ BAL","CF","4.30","1.15",".82",".22",".01",".11",".42",".47",".02",".01",".20",".76","5.66","8.80","6.94","6368"
"Tucker Barnhart","Reds","PHI @ CIN","C","4.16",".95",".66",".18",".01",".10",".43",".53",".02",".01",".39",".83","5.71","8.92","6.80","10200"
