"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Nick Williams","Phillies","PHI @ CIN","RF","4.38","1.11",".67",".20",".04",".20",".57",".70",".05",".04",".34","1.18","7.39","11.55","8.79","14330"
"Adam Eaton","Nationals","WSH @ MIA","LF","4.93","1.29",".91",".23",".05",".09",".64",".41",".10",".05",".54",".64","7.37","11.39","8.91","11205"
"Juan Soto","Nationals","WSH @ MIA","LF","4.49","1.01",".65",".20",".02",".15",".60",".61",".05",".03",".71",".77","7.44","11.58","8.67","20123"
"Eddie Rosario","Twins","MIN @ BOS","LF","4.53","1.27",".78",".27",".04",".19",".58",".56",".08",".06",".16",".94","7.26","11.28","8.83","12155"
"Andrew Benintendi","Red Sox","MIN @ BOS","LF","4.42","1.09",".66",".25",".04",".14",".63",".53",".11",".06",".45",".91","7.32","11.37","8.70","17901"
"Avisail Garcia","White Sox","TOR @ CWS","RF","4.30","1.20",".79",".21",".03",".17",".57",".67",".04",".03",".32",".88","7.25","11.33","8.69","5760"
"Teoscar Hernandez","Blue Jays","TOR @ CWS","RF","4.44",".99",".54",".22",".03",".20",".55",".62",".10",".07",".41","1.30","7.28","11.34","8.59","13066"
"Jake Bauers","Rays","TB @ BAL","LF","4.57","1.01",".58",".24",".01",".17",".56",".58",".10",".06",".51","1.13","7.29","11.34","8.59","15194"
"Ryan McMahon","Rockies","OAK @ COL","1B","4.21","1.08",".61",".26",".05",".16",".56",".67",".04",".03",".39",".96","7.25","11.33","8.59","15112"
"C.J. Cron","Rays","TB @ BAL","DH","4.46","1.02",".57",".20",".01",".24",".56",".69",".02",".02",".38","1.24","7.22","11.29","8.51","12546"
"Denard Span","Mariners","SEA @ LAA","LF","4.66","1.09",".74",".20",".02",".13",".61",".55",".11",".05",".52",".73","7.21","11.21","8.55","8347"
"Aaron Hicks","Yankees","KC @ NYY","CF","4.30",".93",".58",".18",".02",".15",".58",".58",".08",".05",".69",".79","7.23","11.25","8.41","5297"
"Starling Marte","Pirates","NYM @ PIT","CF","4.41","1.17",".83",".19",".02",".13",".60",".45",".20",".10",".31",".79","7.10","10.99","8.62","9241"
"Kyle Schwarber","Cubs","CHC @ STL","LF","4.31",".90",".53",".14",".02",".21",".52",".63",".03",".02",".67","1.13","7.20","11.22","8.37","16478"
"Didi Gregorius","Yankees","KC @ NYY","SS","4.40","1.16",".75",".22",".02",".17",".58",".63",".04",".03",".36",".55","7.10","11.08","8.48","6012"
"Tim Anderson","White Sox","TOR @ CWS","SS","4.62","1.20",".82",".22",".03",".14",".60",".51",".14",".06",".25","1.03","7.07","10.97","8.58","15172"
"Jonathan Schoop","Orioles","TB @ BAL","2B","4.39","1.19",".71",".24",".01",".23",".62",".57",".01",".01",".20",".82","7.08","11.02","8.51","11265"
"Javier Baez","Cubs","CHC @ STL","2B","4.53","1.17",".75",".24",".03",".15",".54",".67",".08",".05",".24","1.12","7.05","11.02","8.48","12979"
"Matt Carpenter","Cardinals","CHC @ STL","3B","4.56","1.01",".55",".27",".02",".18",".60",".44",".01",".01",".65",".98","7.15","11.07","8.38","8090"
"Lorenzo Cain","Brewers","MIL @ SF","CF","4.73","1.31",".97",".25",".03",".06",".58",".35",".16",".07",".46",".73","7.04","10.85","8.60","9077"
"Ryon Healy","Mariners","SEA @ LAA","1B","4.25","1.09",".66",".18",".00",".25",".56",".70",".01",".01",".21","1.02","7.04","11.02","8.40","15447"
"Ozzie Albies","Braves","LAD @ ATL","2B","4.46","1.20",".76",".25",".06",".13",".62",".47",".13",".08",".20",".79","7.01","10.87","8.53","16556"
"Marcus Semien","Athletics","OAK @ COL","SS","4.38","1.12",".70",".26",".03",".13",".54",".61",".08",".04",".42",".80","7.06","10.99","8.41","12533"
"Ian Happ","Cubs","CHC @ STL","CF","4.42",".91",".54",".18",".02",".18",".55",".57",".07",".04",".65","1.43","7.13","11.09","8.30","17919"
"Evan Gattis","Astros","TEX @ HOU","DH","4.24",".94",".49",".21",".01",".24",".58",".67",".01",".01",".39",".91","7.07","11.06","8.28","11003"
"Derek Dietrich","Marlins","WSH @ MIA","LF","4.51","1.14",".67",".24",".04",".18",".62",".44",".02",".01",".42",".87","7.04","10.91","8.42","10542"
"Gregory Polanco","Pirates","NYM @ PIT","RF","4.31",".96",".53",".22",".03",".18",".57",".56",".07",".04",".49",".87","7.06","10.98","8.30","12907"
"Daniel Murphy","Nationals","WSH @ MIA","2B","4.39","1.16",".73",".28",".02",".13",".53",".63",".02",".01",".42",".44","7.00","10.92","8.33","4316"
"Justin Smoak","Blue Jays","TOR @ CWS","1B","4.55",".92",".51",".21",".00",".20",".59",".52",".00",".01",".69","1.13","7.09","11.01","8.22","9054"
"Enrique Hernandez","Dodgers","LAD @ ATL","SS","4.63",".90",".52",".20",".03",".15",".58",".61",".03",".02",".66",".91","7.04","10.99","8.15","10472"
"Brett Gardner","Yankees","KC @ NYY","LF","4.63","1.09",".79",".17",".03",".10",".65",".43",".10",".05",".60",".68","6.98","10.82","8.30","9927"
"Eric Hosmer","Padres","ARI @ SD","1B","4.24","1.06",".69",".19",".01",".17",".54",".60",".03",".02",".48",".75","6.94","10.82","8.21","3516"
"Ronald Acuna","Braves","LAD @ ATL","LF","4.57","1.18",".77",".25",".03",".13",".56",".42",".14",".10",".29","1.26","6.86","10.61","8.35","18401"
"Justin Bour","Marlins","WSH @ MIA","1B","4.21",".95",".56",".17",".01",".21",".55",".61",".01",".00",".53",".87","6.93","10.81","8.10","9744"
"Yasiel Puig","Dodgers","LAD @ ATL","RF","4.31",".99",".62",".22",".02",".13",".50",".60",".07",".05",".55",".75","6.89","10.73","8.10","14225"
"Gleyber Torres","Yankees","KC @ NYY","2B","4.20","1.02",".65",".19",".02",".16",".55",".62",".08",".05",".37","1.08","6.83","10.66","8.10","16997"
"Yasmani Grandal","Dodgers","LAD @ ATL","C","4.42",".91",".55",".20",".01",".15",".55",".62",".02",".01",".66","1.08","6.90","10.77","7.99","11368"
"Ketel Marte","Diamondbacks","ARI @ SD","2B","4.68","1.10",".73",".21",".05",".11",".66",".40",".08",".04",".46",".71","6.82","10.57","8.16","13613"
"Jesus Aguilar","Brewers","MIL @ SF","1B","4.53","1.06",".66",".22",".01",".17",".54",".61",".01",".01",".41","1.04","6.82","10.64","8.08","11342"
"Max Muncy","Dodgers","LAD @ ATL","1B","4.51",".85",".55",".17",".01",".13",".57",".54",".04",".02",".84","1.12","6.90","10.73","7.93","13301"
"Dee Gordon","Mariners","SEA @ LAA","2B","4.89","1.34","1.09",".17",".05",".03",".54",".34",".28",".11",".20",".75","6.67","10.29","8.37","8203"
"Tom Murphy","Rockies","OAK @ COL","C","4.11",".96",".48",".24",".03",".21",".52",".65",".02",".01",".32","1.29","6.80","10.63","8.01","13499"
"Leury Garcia","White Sox","TOR @ CWS","LF","4.49","1.19",".85",".20",".04",".09",".58",".47",".16",".08",".24",".97","6.71","10.42","8.19","5913"
"Albert Pujols","Angels","SEA @ LAA","1B","4.22","1.07",".71",".16",".00",".20",".55",".69",".01",".01",".26",".54","6.73","10.56","8.02","1177"
"Greg Bird","Yankees","KC @ NYY","1B","4.09",".84",".45",".18",".01",".20",".56",".58",".02",".01",".62","1.01","6.84","10.67","7.90","14131"
"Jason Heyward","Cubs","CHC @ STL","RF","4.64","1.15",".81",".22",".03",".09",".55",".56",".05",".03",".45",".55","6.70","10.45","8.02","4940"
"Ryan Braun","Brewers","MIL @ SF","1B","4.42","1.08",".66",".27",".03",".12",".48",".60",".08",".04",".33",".75","6.69","10.43","8.00","3410"
"Matt Davidson","White Sox","TOR @ CWS","DH","4.20",".84",".45",".17",".01",".21",".54",".62",".01",".01",".53","1.32","6.74","10.53","7.81","7226"
"David Peralta","Diamondbacks","ARI @ SD","LF","4.78","1.14",".77",".19",".04",".13",".59",".39",".05",".03",".43","1.09","6.66","10.30","8.02","2136"
"Christian Villanueva","Padres","ARI @ SD","3B","4.15",".90",".49",".17",".01",".23",".52",".66",".02",".01",".32","1.01","6.67","10.43","7.83","11738"
"Brandon Nimmo","Mets","NYM @ PIT","CF","4.57",".98",".58",".20",".06",".13",".54",".43",".06",".03",".55","1.27","6.68","10.34","7.91","12927"
"Jason Kipnis","Indians","CLE @ DET","2B","4.27","1.01",".60",".24",".04",".14",".54",".56",".05",".02",".39",".69","6.64","10.35","7.87","9776"
"Joey Wendle","Rays","TB @ BAL","2B","4.80","1.18",".78",".23",".04",".12",".55",".44",".08",".04",".29","1.07","6.57","10.18","7.98","13853"
"Manuel Margot","Padres","ARI @ SD","CF","4.45","1.06",".71",".21",".06",".08",".57",".43",".16",".10",".35",".71","6.56","10.16","7.91","14712"
"Albert Almora Jr.","Cubs","CHC @ STL","CF","4.76","1.32",".94",".28",".02",".08",".58",".49",".04",".02",".24",".77","6.49","10.10","7.94","14109"
"Lourdes Gurriel","Blue Jays","TOR @ CWS","2B","4.66","1.16",".80",".20",".02",".14",".54",".48",".11",".06",".22","1.07","6.50","10.10","7.92","19238"
"J.T. Realmuto","Marlins","WSH @ MIA","C","4.31","1.12",".70",".25",".03",".14",".54",".54",".04",".03",".25",".71","6.52","10.16","7.85","11739"
"Adam Duvall","Reds","PHI @ CIN","LF","4.08",".94",".48",".24",".01",".20",".51",".63",".03",".02",".30","1.00","6.55","10.24","7.72","10950"
"Shin-Soo Choo","Rangers","TEX @ HOU","DH","4.71",".89",".57",".18",".01",".13",".51",".41",".06",".04",".79","1.34","6.62","10.24","7.71","3174"
"Jose Peraza","Reds","PHI @ CIN","SS","4.61","1.33","1.05",".19",".03",".05",".58",".34",".18",".09",".20",".50","6.42","9.92","8.02","13593"
"Yulieski Gurriel","Astros","TEX @ HOU","1B","4.35","1.17",".73",".30",".01",".12",".53",".59",".02",".02",".22",".49","6.48","10.12","7.80","19198"
"Matt Duffy","Rays","TB @ BAL","3B","4.68","1.26",".94",".22",".02",".08",".56",".43",".08",".05",".32",".79","6.46","10.01","7.89","13836"
"Tyler White","Astros","TEX @ HOU","DH","4.03",".88",".49",".20",".00",".19",".53",".56",".02",".01",".47",".96","6.55","10.21","7.65","15564"
"Tim Beckham","Orioles","TB @ BAL","3B","4.50","1.10",".71",".20",".03",".17",".55",".47",".05",".04",".24","1.13","6.44","10.00","7.79","7949"
"Maikel Franco","Phillies","PHI @ CIN","3B","4.28","1.07",".68",".20",".01",".19",".49",".63",".01",".01",".23",".61","6.40","10.01","7.67","12179"
"Jeff McNeil","Mets","NYM @ PIT","2b","4.27","1.04",".64",".21",".04",".15",".49",".56",".05",".02",".28",".68","6.38","9.94","7.65","15362"
"Brian Anderson","Marlins","WSH @ MIA","RF","4.41","1.10",".70",".25",".03",".12",".58",".42",".02",".01",".34",".70","6.33","9.82","7.61","18289"
"Mark Trumbo","Orioles","TB @ BAL","DH","4.20","1.00",".61",".18",".00",".21",".50",".58",".01",".01",".26","1.04","6.33","9.88","7.54","6876"
"Christian Yelich","Brewers","MIL @ SF","LF","4.63","1.19",".86",".24",".03",".06",".55",".40",".08",".04",".36","1.04","6.29","9.74","7.66","11477"
"Melky Cabrera","Indians","CLE @ DET","RF","4.38","1.23",".86",".26",".03",".09",".53",".55",".01",".01",".21",".46","6.26","9.77","7.63","4022"
"Andrew McCutchen","Giants","MIL @ SF","RF","4.54","1.00",".63",".23",".02",".11",".51",".35",".06",".04",".59",".95","6.35","9.80","7.54","9847"
"Miguel Andujar","Yankees","KC @ NYY","3B","3.98","1.08",".69",".24",".01",".14",".49",".59",".03",".02",".24",".71","6.27","9.80","7.53","15878"
"Steve Pearce","Red Sox","MIN @ BOS","LF","4.21","1.02",".63",".25",".01",".13",".47",".57",".01",".01",".37",".87","6.30","9.83","7.49","9957"
"Yoan Moncada","White Sox","TOR @ CWS","2B","4.08",".87",".55",".16",".03",".13",".48",".50",".10",".06",".48","1.22","6.32","9.82","7.46","17232"
"Wilmer Flores","Mets","NYM @ PIT","1B","4.47","1.13",".74",".23",".00",".15",".50",".54",".01",".01",".25",".49","6.25","9.74","7.54","5827"
"Kendrys Morales","Blue Jays","TOR @ CWS","DH","4.34",".94",".59",".18",".00",".18",".49",".54",".01",".01",".45","1.02","6.31","9.83","7.44","8610"
"Adam Jones","Orioles","TB @ BAL","CF","4.29","1.16",".78",".21",".01",".16",".50",".52",".01",".01",".17",".63","6.21","9.68","7.56","6368"
"Mark Reynolds","Nationals","WSH @ MIA","1B","4.28",".92",".60",".14",".01",".17",".44",".62",".01",".01",".46","1.15","6.29","9.83","7.40","7619"
"Rajai Davis","Indians","CLE @ DET","CF","4.05","1.02",".74",".18",".04",".07",".50",".44",".23",".08",".23",".73","6.20","9.62","7.55","3708"
"Joey Gallo","Rangers","TEX @ HOU","LF","4.37",".65",".28",".13",".02",".22",".46",".54",".03",".02",".64","1.85","6.35","9.89","7.27","14128"
"Carlos Gomez","Rays","TB @ BAL","RF","4.03",".87",".51",".18",".01",".16",".48",".55",".09",".04",".36","1.17","6.26","9.76","7.39","4881"
"Jonathan Lucroy","Athletics","OAK @ COL","C","4.26","1.07",".72",".23",".03",".09",".48",".54",".01",".01",".44",".55","6.23","9.72","7.43","7870"
"David Fletcher","Angels","SEA @ LAA","SS","4.63","1.24",".90",".25",".03",".07",".54",".34",".12",".07",".23",".57","6.17","9.53","7.61","17992"
"Colin Moran","Pirates","NYM @ PIT","3B","4.21","1.06",".74",".19",".02",".12",".48",".55",".02",".01",".40",".72","6.20","9.66","7.41","16909"
"Mike Zunino","Mariners","SEA @ LAA","C","4.01",".77",".40",".14",".00",".23",".51",".58",".01",".01",".42","1.50","6.25","9.76","7.26","13265"
"Adam Frazier","Pirates","NYM @ PIT","DH","4.51","1.11",".79",".20",".05",".07",".52",".32",".11",".07",".43",".58","6.17","9.52","7.50","15223"
"Travis Jankowski","Padres","ARI @ SD","RF","4.56",".99",".76",".15",".04",".04",".51",".29",".19",".10",".57",".85","6.19","9.53","7.45","13768"
"Leonys Martin","Tigers","CLE @ DET","CF","4.44",".99",".65",".18",".05",".11",".49",".39",".14",".07",".30","1.22","6.15","9.52","7.46","11846"
"Michael Perez","Rays","TB @ BAL","C","4.35",".97",".61",".18",".01",".17",".50",".55",".02",".01",".34","1.00","6.17","9.63","7.34","12977"
"Nicholas Castellanos","Tigers","CLE @ DET","RF","4.24","1.06",".63",".24",".05",".15",".45",".51",".02",".02",".23","1.11","6.14","9.55","7.42","11737"
"Yan Gomes","Indians","CLE @ DET","C","4.16",".98",".61",".21",".01",".16",".52",".57",".01",".01",".29",".96","6.16","9.62","7.31","9627"
"Kole Calhoun","Angels","SEA @ LAA","RF","4.52","1.00",".69",".16",".02",".13",".62",".43",".04",".02",".36",".98","6.12","9.51","7.29","11200"
"J.D. Davis","Astros","TEX @ HOU","DH","3.92",".95",".54",".22",".01",".17",".47",".55",".02",".02",".29","1.03","6.10","9.52","7.24","16219"
"Paul DeJong","Cardinals","CHC @ STL","SS","4.34","1.03",".65",".21",".01",".15",".49",".52",".02",".01",".27","1.12","6.07","9.47","7.28","18015"
"Yadier Molina","Cardinals","CHC @ STL","C","4.46","1.12",".80",".20",".00",".11",".54",".43",".06",".04",".27",".62","6.04","9.39","7.33","7007"
"Niko Goodrum","Tigers","CLE @ DET","1B","4.34",".92",".53",".21",".04",".14",".47",".45",".10",".06",".27","1.42","6.07","9.43","7.28","12092"
"Rougned Odor","Rangers","TEX @ HOU","","4.60",".87",".51",".19",".02",".14",".45",".48",".10",".07",".39","1.50","6.10","9.47","7.23","12282"
"Nick Ahmed","Diamondbacks","ARI @ SD","SS","4.26",".90",".53",".19",".04",".14",".42",".56",".06",".04",".36",".92","6.07","9.47","7.21","12147"
"Logan Morrison","Twins","MIN @ BOS","DH","4.22",".87",".48",".18",".01",".20",".48",".52",".01",".01",".35","1.14","6.08","9.48","7.17","9205"
"Andrelton Simmons","Angels","SEA @ LAA","SS","4.11","1.17",".86",".23",".01",".08",".45",".50",".07",".05",".26",".29","5.99","9.32","7.32","10847"
"Brian Dozier","Twins","MIN @ BOS","2B","4.32",".92",".53",".20",".02",".16",".44",".54",".06",".03",".28","1.12","6.05","9.43","7.20","9810"
"Ian Kinsler","Angels","SEA @ LAA","2B","4.01",".95",".62",".18",".01",".14",".47",".52",".07",".04",".31",".47","6.02","9.39","7.19","6195"
"Buster Posey","Giants","MIL @ SF","C","4.44","1.11",".79",".24",".01",".07",".53",".35",".04",".02",".49",".56","6.03","9.32","7.25","9166"
"Nick Markakis","Braves","LAD @ ATL","RF","4.27","1.13",".79",".27",".01",".06",".48",".51",".01",".01",".37",".60","5.96","9.28","7.17","5930"
"Marcell Ozuna","Cardinals","CHC @ STL","LF","4.24","1.08",".77",".18",".02",".12",".49",".51",".02",".01",".28",".81","5.93","9.26","7.18","10324"
"Chris Davis","Orioles","TB @ BAL","1B","4.10",".80",".44",".14",".00",".22",".48",".52",".01",".01",".38","1.37","6.01","9.37","7.04","9272"
"Mallex Smith","Rays","TB @ BAL","LF","4.14","1.02",".75",".17",".06",".04",".42",".38",".21",".11",".33",".89","5.92","9.16","7.24","13608"
"Scott Kingery","Phillies","PHI @ CIN","SS","4.16","1.06",".71",".22",".02",".11",".41",".48",".11",".06",".21",".96","5.91","9.18","7.20","17975"
"Jose Martinez","Cardinals","CHC @ STL","1B","4.13","1.04",".74",".18",".01",".11",".47",".49",".04",".03",".35",".69","5.91","9.21","7.11","7996"
"Austin Meadows","Pirates","NYM @ PIT","CF","3.87",".98",".62",".21",".04",".11",".40",".48",".11",".06",".26",".66","5.90","9.17","7.14","15672"
"Mason Williams","Reds","PHI @ CIN","OF","4.20","1.02",".72",".20",".04",".07",".46",".53",".09",".06",".27",".70","5.86","9.15","7.08","11859"
"Kurt Suzuki","Braves","LAD @ ATL","C","4.17","1.03",".69",".22",".01",".11",".48",".58",".00",".01",".26",".58","5.88","9.20","7.03","8259"
"Pat Valaika","Rockies","OAK @ COL","2B","3.99",".85",".48",".20",".02",".16",".48",".52",".04",".03",".31",".93","5.90","9.21","6.98","14885"
"Ben Gamel","Mariners","SEA @ LAA","LF","4.12","1.02",".72",".19",".04",".08",".47",".41",".07",".04",".38",".88","5.87","9.10","7.08","12160"
"Adalberto Mondesi","Royals","KC @ NYY","SS","4.37",".93",".61",".17",".02",".13",".42",".38",".21",".10",".16","1.43","5.82","9.00","7.11","13769"
"Josh Reddick","Astros","TEX @ HOU","RF","4.14","1.00",".68",".19",".03",".10",".48",".49",".04",".03",".30",".74","5.82","9.07","6.99","3892"
"Brandon Crawford","Giants","MIL @ SF","SS","4.34",".96",".62",".22",".03",".09",".45",".44",".03",".02",".45",".88","5.83","9.06","6.94","5343"
"Aledmys Diaz","Blue Jays","TOR @ CWS","SS","4.23","1.01",".67",".20",".01",".12",".43",".48",".06",".04",".25",".68","5.78","9.00","6.99","15937"
"Phillip Ervin","Reds","PHI @ CIN","DH","3.97",".96",".65",".21",".02",".08",".38",".44",".15",".08",".31",".92","5.79","8.98","7.00","14738"
"Logan Forsythe","Dodgers","LAD @ ATL","2B","4.20",".89",".60",".21",".02",".06",".40",".49",".04",".02",".65",".83","5.86","9.11","6.86","7185"
"Joe Mauer","Twins","MIN @ BOS","1B","4.62","1.19",".85",".27",".01",".06",".51",".32",".01",".01",".34",".80","5.76","8.90","7.04","1857"
"Tommy Pham","Cardinals","CHC @ STL","CF","4.02",".92",".67",".14",".02",".10",".43",".43",".11",".06",".41",".99","5.79","8.98","6.94","2967"
"Jose Bautista","Mets","NYM @ PIT","DH","4.37",".79",".48",".17",".00",".13",".47",".45",".03",".02",".58","1.03","5.82","9.04","6.77","1887"
"Addison Russell","Cubs","CHC @ STL","SS","4.21","1.00",".68",".21",".01",".10",".39",".52",".03",".02",".37",".87","5.73","8.93","6.87","14106"
"Amed Rosario","Mets","NYM @ PIT","SS","4.68","1.15",".85",".21",".04",".06",".47",".34",".12",".08",".18",".88","5.67","8.77","7.04","15518"
