"Frankie Montas",5400,OAK,SP,COL,,0.569,8.44
"German Marquez",5700,COL,SP,OAK,,0.427,13.36
"Carlos Rodon",9600,CHW,SP,TOR,,0.411,17.44
"Ryan Borucki",5500,TOR,SP,CHW,,0.701,13.22
"Mike Minor",4600,TEX,SP,HOU,,0.569,11.43
"Lance McCullers",10200,HOU,SP,TEX,,0.499,22.24
"Andrew Suarez",6300,SFG,SP,MIL,,0.982,12.39
"Junior Guerra",7600,MIL,SP,SFG,,0.59,13.58
"John Gant",4800,STL,SP,CHC,,0.615,12.2
"Kyle Hendricks",7200,CHC,SP,STL,,0.43,14.64
"Clay Buchholz",7100,ARI,SP,SDP,,0.748,14.73
"Joey Lucchesi",7000,SDP,SP,ARI,,0.499,13.36
"Marco Gonzales",9900,SEA,SP,LAA,,0.598,13.17
"Felix Pena",7300,LAA,SP,SEA,,0.444,16.49
"Zack Wheeler",8000,NYM,SP,PIT,,0.514,15.95
"Joe Musgrove",7300,PIT,SP,NYM,,0.636,14.95
"Dylan Bundy",6700,BAL,SP,TBR,,0.414,15.23
"Zach Eflin",7800,PHI,SP,CIN,,0.618,13.69
"Yonny Chirinos",5100,TBR,SP,BAL,,0.612,11.18
"Burch Smith",4200,KCR,SP,NYY,,0.634,11.01
"Nathan Eovaldi",8300,BOS,SP,MIN,,0.582,15.42
"J.A. Happ",9200,NYY,SP,KCR,,0.572,19.19
"Luis Castillo",6400,CIN,SP,PHI,,0.493,16.22
"Jordan Zimmermann",7000,DET,SP,CLE,,0.71,9.62
"Ross Stripling",8500,LAD,SP,ATL,,0.384,19.07
"Sean Newcomb",7500,ATL,SP,LAD,,0.729,14.05
"Jose Urena",4900,MIA,SP,WAS,,0.927,9.85
"Jeremy Hellickson",6500,WAS,SP,MIA,,0.757,14.43
"Corey Kluber",12000,CLE,SP,DET,,0.3,25.73
"Jose Berrios",10800,MIN,SP,BOS,,0.523,14.2
