"Daniel Palka",3600,CHW,OF,STL,,0.748,7.62
"Leury Garcia",2800,CHW,OF,STL,,0.999,5.89
"Yolmer Sanchez",4000,CHW,3B,STL,,0.741,7.11
"Tommy Pham",4100,STL,OF,CHW,,0.799,9.4
"Marcell Ozuna",3300,STL,OF,CHW,,0.752,8.85
"Jedd Gyorko",3600,STL,2B/3B,CHW,,0.999,7.54
"Yadier Molina",3800,STL,C,CHW,,0.999,7.47
"Yoan Moncada",4200,CHW,2B,STL,,0.773,8.78
"Matt Carpenter",3900,STL,1B/3B,CHW,,0.748,7.77
"Lourdes Gurriel",3200,TOR,2B/SS,ATL,,0.999,5.63
"Dansby Swanson",3200,ATL,SS,TOR,,0.999,5.57
"Tyler Flowers",3100,ATL,C,TOR,,0.785,7.22
"Ronald Acuna",4200,ATL,OF,TOR,,0.758,7.86
"Randal Grichuk",3500,TOR,OF,ATL,,0.763,5.9
"Devon Travis",2900,TOR,2B,ATL,,0.999,4.92
"Kurt Suzuki",3400,ATL,C,TOR,,0.744,5.92
"Jose Abreu",3500,CHW,1B,STL,,0.999,7.17
"Matt Davidson",3700,CHW,1B/3B,STL,,0.999,6.85
"Stephen Piscotty",3500,OAK,OF,HOU,,0.999,6.03
"Khris Davis",4400,OAK,OF,HOU,,0.749,6.87
"Mark Canha",3500,OAK,OF,HOU,,0.999,6.42
"Matt Chapman",3800,OAK,3B,HOU,,0.999,5.42
"Marcus Semien",3200,OAK,SS,HOU,,0.999,5.46
"George Springer",4400,HOU,OF,OAK,,0.752,8.92
"Jonathan Lucroy",2700,OAK,C,HOU,,0.999,3.37
"Dexter Fowler",2900,STL,OF,CHW,,0.639,5.87
"Omar Narvaez",2800,CHW,C,STL,,0.722,4.34
"Jose Martinez",3900,STL,1B,CHW,,0.729,7.69
"Adam Engel",2700,CHW,OF,STL,,0.999,4.17
"Tim Anderson",3500,CHW,SS,STL,,0.999,6.71
"Paul DeJong",3900,STL,SS,CHW,,0.999,6.46
"Harrison Bader",3700,STL,OF,CHW,,0.999,7.54
"Kevan Smith",3000,CHW,C,STL,,0.999,4.44
"Yairo Munoz",3400,STL,SS,CHW,,0.999,5.49
"Aledmys Diaz",3000,TOR,SS,ATL,,0.999,5.17
"Russell Martin",2800,TOR,C,ATL,,0.999,5.08
"Billy Hamilton",3600,CIN,OF,CLE,,0.999,6.16
"Tucker Barnhart",3100,CIN,C,CLE,,0.999,4.99
"Jesse Winker",3800,CIN,OF,CLE,,0.999,6.22
"Francisco Lindor",5700,CLE,SS,CIN,,0.774,10.28
"Michael Brantley",4500,CLE,OF,CIN,,0.744,9.24
"Yonder Alonso",3800,CLE,1B,CIN,,0.77,8.86
"Jose Ramirez",5700,CLE,3B,CIN,,0.787,10.22
"Scooter Gennett",4400,CIN,2B,CLE,,0.844,6.71
"Joey Votto",4400,CIN,1B,CLE,,0.745,7.79
"Sandy Leon",3100,BOS,C,TEX,,0.999,6.2
"Rafael Devers",4000,BOS,3B,TEX,,0.999,7.32
"Brock Holt",3400,BOS,2B/SS,TEX,,0.721,7.82
"Jackie Bradley",3600,BOS,OF,TEX,,0.999,6.34
"Eduardo Nunez",3700,BOS,2B/SS,TEX,,0.752,4.9
"Scott Schebler",4000,CIN,OF,CLE,,0.999,7.31
"Joey Gallo",3100,TEX,1B/OF,BOS,,0.999,5.47
"Jason Kipnis",3700,CLE,2B,CIN,,0.999,7.63
"Tyler Naquin",2900,CLE,OF,CIN,,0.999,6.34
"Freddie Freeman",5200,ATL,1B,TOR,,0.76,9.32
"Ozzie Albies",4900,ATL,2B,TOR,,0.761,8.25
"Ender Inciarte",4000,ATL,OF,TOR,,0.749,7.49
"Nick Markakis",4600,ATL,OF,TOR,,0.722,7.3
"Johan Camargo",3600,ATL,3B/SS,TOR,,0.719,6.86
"Kevin Pillar",3500,TOR,OF,ATL,,0.999,6.97
"Teoscar Hernandez",4000,TOR,OF,ATL,,0.761,8.23
"Justin Smoak",4000,TOR,1B,ATL,,0.999,7.21
"Yangervis Solarte",3900,TOR,2B/3B,ATL,,0.746,7.08
"Eugenio Suarez",4900,CIN,3B,CLE,,0.999,6.53
"Jose Peraza",4500,CIN,SS,CLE,,0.761,6.59
"Greg Allen",3000,CLE,OF,CIN,,0.999,6.6
"Adam Duvall",3400,CIN,OF,CLE,,0.999,5.11
"Edwin Encarnacion",4500,CLE,1B,CIN,,0.73,7.12
"Curtis Granderson",3600,TOR,OF,ATL,,0.749,8.28
"Yan Gomes",3500,CLE,C,CIN,,0.999,5.57
"Alex Bregman",5000,HOU,3B,OAK,,0.754,8.9
"Jose Altuve",5000,HOU,2B,OAK,,0.702,10.27
"David Fletcher",2900,LAA,2B/3B,SEA,,0.758,6.98
"Martin Maldonado",2800,LAA,C,SEA,,0.999,5.38
"Ian Kinsler",3100,LAA,2B,SEA,,0.739,6.99
"Jefry Marte",3100,LAA,1B/3B,SEA,,0.999,6.77
"Ben Gamel",2900,SEA,OF,LAA,,0.802,4.38
"Chris Taylor",4200,LAD,OF/SS,SDP,,0.747,8.26
"Luis Valbuena",2900,LAA,1B/3B,SEA,,0.706,5.73
"Albert Pujols",3300,LAA,1B,SEA,,0.999,6.88
"Justin Upton",3900,LAA,OF,SEA,,0.999,7.59
"Nelson Cruz",4200,SEA,OF,LAA,,0.783,8.72
"Mitch Haniger",4400,SEA,OF,LAA,,0.766,8.52
"Jean Segura",4300,SEA,SS,LAA,,0.774,8.44
"Ryon Healy",3500,SEA,1B,LAA,,0.75,7.49
"Guillermo Heredia",2700,SEA,OF,LAA,,0.999,4.73
"Mike Trout",5900,LAA,OF,SEA,,0.706,10.71
"Andrelton Simmons",3800,LAA,SS,SEA,,0.736,7.19
"Enrique Hernandez",3500,LAD,OF/SS,SDP,,0.787,8.25
"Justin Turner",3700,LAD,3B,SDP,,0.736,7.84
